"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004713","GO:0004713","protein tyrosine kinase activity","15/194","34/6416",0.441176470588235,14.5906610066707,14.0292944529462,1.05513678386905e-14,3.79954755871247e-11,2.79555714210359e-11,"Tadh-TriadG12208/Tadh-TriadG22855/Tadh-TriadG23036/Tadh-TriadG24853/Tadh-TriadG27547/Tadh-TriadG28106/Tadh-TriadG3665/Tadh-TriadG4397/Tadh-TriadG50842/Tadh-TriadG54804/Tadh-TriadG8256/Tadh-wf-g11986/Tadh-wf-g3429/Tadh-wf-g6867/Tadh-TriadG32935",15
"GO:0038083","GO:0038083","peptidyl-tyrosine autophosphorylation","10/194","13/6416",0.769230769230769,25.4401268834259,15.5746240948254,1.34243479725127e-13,2.41705385245091e-10,1.77837283404287e-10,"Tadh-TriadG12208/Tadh-TriadG22855/Tadh-TriadG24853/Tadh-TriadG27547/Tadh-TriadG28106/Tadh-TriadG3665/Tadh-TriadG4397/Tadh-TriadG50842/Tadh-wf-g3429/Tadh-wf-g6867",10
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","15/194","41/6416",0.365853658536585,12.0995725421172,12.5890303236651,2.9937650545242e-13,3.59351598711388e-10,2.64396724289032e-10,"Tadh-TriadG12208/Tadh-TriadG22855/Tadh-TriadG23036/Tadh-TriadG24853/Tadh-TriadG27547/Tadh-TriadG28106/Tadh-TriadG3665/Tadh-TriadG4397/Tadh-TriadG50842/Tadh-TriadG54804/Tadh-TriadG8256/Tadh-wf-g11986/Tadh-wf-g3429/Tadh-wf-g6867/Tadh-TriadG32935",15
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","15/194","42/6416",0.357142857142857,11.8114874815906,12.4118996983722,4.53476116264775e-13,4.08241873667364e-10,3.00368259115379e-10,"Tadh-TriadG12208/Tadh-TriadG22855/Tadh-TriadG23036/Tadh-TriadG24853/Tadh-TriadG27547/Tadh-TriadG28106/Tadh-TriadG3665/Tadh-TriadG4397/Tadh-TriadG50842/Tadh-TriadG54804/Tadh-TriadG8256/Tadh-wf-g11986/Tadh-wf-g3429/Tadh-wf-g6867/Tadh-TriadG32935",15
"GO:0140110","GO:0140110","transcription regulator activity","44/194","466/6416",0.0944206008583691,3.12269368612008,8.40148382369761,3.85262131619487e-12,2.77465787192355e-09,2.04148375849737e-09,"Tadh-TriadG54312/Tadh-TriadG55857/Tadh-TriadG9345/Tadh-TriadG9370/Tadh-TriadG9478/Tadh-TriadG16471/Tadh-TriadG20649/Tadh-TriadG30033/Tadh-TriadG30944/Tadh-wf-g2063/Tadh-TriadG29410/Tadh-TriadG17959/Tadh-TriadG19608/Tadh-TriadG21755/Tadh-TriadG24518/Tadh-TriadG57974/Tadh-TriadG59844/Tadh-TriadG9468/Tadh-TriadG26667/Tadh-TriadG57882/Tadh-TriadG64072/Tadh-TriadG49824/Tadh-TriadG50425/Tadh-TriadG61998/Tadh-TriadG52359/Tadh-TriadG8076/Tadh-wf-g1382/Tadh-TriadG17411/Tadh-TriadG63563/Tadh-TriadG53424/Tadh-TriadG64159/Tadh-TriadG24265/Tadh-TriadG52457/Tadh-TriadG64084/Tadh-TriadG30852/Tadh-TriadG7089/Tadh-TriadG51117/Tadh-TriadG55555/Tadh-TriadG25386/Tadh-TriadG61890/Tadh-TriadG61226/Tadh-TriadG54919/Tadh-TriadG18203/Tadh-TriadG63557",44
"GO:0045944","GO:0045944","positive regulation of transcription by RNA polymerase II","41/194","442/6416",0.0927601809954751,3.06778000653076,7.95457625126495,4.34854755358255e-11,2.60985329007513e-08,1.92022705129251e-08,"Tadh-TriadG54312/Tadh-TriadG55857/Tadh-TriadG9370/Tadh-TriadG14836/Tadh-TriadG16471/Tadh-TriadG20649/Tadh-TriadG30944/Tadh-TriadG29410/Tadh-TriadG17959/Tadh-TriadG21755/Tadh-TriadG24518/Tadh-TriadG57974/Tadh-TriadG59844/Tadh-TriadG9468/Tadh-TriadG26667/Tadh-TriadG57882/Tadh-TriadG64072/Tadh-TriadG52359/Tadh-TriadG8076/Tadh-wf-g1382/Tadh-TriadG63563/Tadh-TriadG37893/Tadh-TriadG63181/Tadh-TriadG53424/Tadh-TriadG64159/Tadh-TriadG24265/Tadh-TriadG55048/Tadh-TriadG36673/Tadh-TriadG50249/Tadh-TriadG52457/Tadh-TriadG64084/Tadh-TriadG30852/Tadh-TriadG49668/Tadh-TriadG7089/Tadh-TriadG55555/Tadh-TriadG61890/Tadh-TriadG61226/Tadh-TriadG54919/Tadh-TriadG55758/Tadh-TriadG22911/Tadh-TriadG63557",41
"GO:0003700","GO:0003700","DNA-binding transcription factor activity","33/194","309/6416",0.106796116504854,3.53197878090281,8.05488850678661,1.18920417986729e-10,6.11760607386017e-08,4.50109311387365e-08,"Tadh-TriadG54312/Tadh-TriadG55857/Tadh-TriadG9345/Tadh-TriadG9370/Tadh-TriadG9478/Tadh-TriadG16471/Tadh-TriadG20649/Tadh-TriadG30033/Tadh-TriadG30944/Tadh-wf-g2063/Tadh-TriadG29410/Tadh-TriadG17959/Tadh-TriadG19608/Tadh-TriadG21755/Tadh-TriadG24518/Tadh-TriadG57974/Tadh-TriadG59844/Tadh-TriadG9468/Tadh-TriadG64072/Tadh-TriadG49824/Tadh-TriadG61998/Tadh-TriadG52359/Tadh-TriadG8076/Tadh-wf-g1382/Tadh-TriadG53424/Tadh-TriadG64159/Tadh-TriadG24265/Tadh-TriadG52457/Tadh-TriadG64084/Tadh-TriadG30852/Tadh-TriadG7089/Tadh-TriadG54919/Tadh-TriadG18203",33
"GO:0000981","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","29/194","251/6416",0.115537848605578,3.82108678687313,8.05046486701595,2.80749684360294e-10,1.26372451672677e-07,9.29798625703762e-08,"Tadh-TriadG54312/Tadh-TriadG55857/Tadh-TriadG9370/Tadh-TriadG9478/Tadh-TriadG20649/Tadh-TriadG30033/Tadh-TriadG30944/Tadh-wf-g2063/Tadh-TriadG29410/Tadh-TriadG17959/Tadh-TriadG19608/Tadh-TriadG21755/Tadh-TriadG24518/Tadh-TriadG57974/Tadh-TriadG59844/Tadh-TriadG9468/Tadh-TriadG49824/Tadh-TriadG61998/Tadh-TriadG8076/Tadh-wf-g1382/Tadh-TriadG53424/Tadh-TriadG64159/Tadh-TriadG24265/Tadh-TriadG52457/Tadh-TriadG64084/Tadh-TriadG30852/Tadh-TriadG7089/Tadh-TriadG54919/Tadh-TriadG18203",29
"GO:0000976","GO:0000976","transcription cis-regulatory region binding","25/194","191/6416",0.130890052356021,4.32881740163005,8.24652862406361,3.80459412032014e-10,1.52226038080809e-07,1.12001911121003e-07,"Tadh-TriadG54312/Tadh-TriadG55857/Tadh-TriadG9370/Tadh-TriadG14836/Tadh-TriadG16471/Tadh-TriadG20649/Tadh-TriadG30944/Tadh-wf-g2063/Tadh-TriadG29410/Tadh-TriadG21755/Tadh-TriadG24518/Tadh-TriadG57974/Tadh-TriadG59844/Tadh-TriadG9468/Tadh-TriadG64072/Tadh-TriadG49824/Tadh-TriadG52359/Tadh-TriadG8076/Tadh-wf-g1382/Tadh-TriadG53424/Tadh-TriadG64159/Tadh-TriadG64084/Tadh-TriadG30852/Tadh-TriadG7089/Tadh-TriadG61890",25
"GO:0000977","GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","23/194","166/6416",0.13855421686747,4.58228791454478,8.25674201627054,6.48014108120264e-10,2.33349880334107e-07,1.71689632646179e-07,"Tadh-TriadG54312/Tadh-TriadG55857/Tadh-TriadG9370/Tadh-TriadG14836/Tadh-TriadG20649/Tadh-TriadG30944/Tadh-wf-g2063/Tadh-TriadG29410/Tadh-TriadG21755/Tadh-TriadG24518/Tadh-TriadG57974/Tadh-TriadG59844/Tadh-TriadG9468/Tadh-TriadG64072/Tadh-TriadG49824/Tadh-TriadG8076/Tadh-wf-g1382/Tadh-TriadG53424/Tadh-TriadG64159/Tadh-TriadG64084/Tadh-TriadG30852/Tadh-TriadG7089/Tadh-TriadG61890",23
