"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"04623","04623","Cytosolic DNA-sensing pathway","7/628","30/3446",0.233333333333333,1.28036093418259,0.727986180956837,0.29887955442532,1,0.921484037963762,"K03009/K03018/K03020/K03016/K03021/K04734/K03014",7
"00230","00230","Purine metabolism","14/628","66/3446",0.212121212121212,1.16396448562054,0.63484448207721,0.308876219817082,1,0.921484037963762,"K01427/K13298/K13762/K00948/K00764/K10807/K00088/K18283/K00940/K00759/K13758/K13763/K00602/K00760",14
"05168","05168","Herpes simplex virus 1 infection","13/628","61/3446",0.213114754098361,1.16941630990916,0.630151159412411,0.31227306330065,1,0.921484037963762,"K12893/K03680/K12891/K12881/K07293/K12890/K12892/K12896/K06269/K04734/K08057/K07208/K04456",13
"05134","05134","Legionellosis","5/628","21/3446",0.238095238095238,1.30649074916591,0.664967884161928,0.332930680261051,1,0.921484037963762,"K13525/K07874/K07937/K04734/K04077",5
"04919","04919","Thyroid hormone signaling pathway","13/628","62/3446",0.209677419354839,1.15055475652353,0.564649683490139,0.334725341925382,1,0.921484037963762,"K04503/K02677/K19662/K19663/K01540/K08526/K08524/K08525/K11644/K06067/K11404/K07208/K04456",13
"04668","04668","TNF signaling pathway","10/628","47/3446",0.212765957446809,1.16750237159507,0.545755659045885,0.34845436008246,1,0.921484037963762,"K09049/K15637/K04379/K04450/K09047/K04734/K04448/K04456/K09028/K05870",10
"00564","00564","Glycerophospholipid metabolism","9/628","42/3446",0.214285714285714,1.17584167424932,0.54119729875476,0.353235162354116,1,0.921484037963762,"K16342/K00901/K06128/K06130/K08744/K13511/K16343/K00006/K01613",9
"05170","05170","Human immunodeficiency virus 1 infection","19/628","95/3446",0.2,1.09745222929936,0.454642789544858,0.365443758346122,1,0.921484037963762,"K03094/K04348/K04547/K02677/K19662/K19663/K03868/K10611/K04409/K04410/K05733/K21771/K05868/K21770/K04379/K04734/K08057/K04448/K04456",19
"04218","04218","Cellular senescence","15/628","74/3446",0.202702702702703,1.11228266483044,0.460880919618836,0.368277928275084,1,0.921484037963762,"K10752/K04503/K10151/K10152/K04348/K05864/K06626/K21771/K05868/K21770/K21769/K06641/K06269/K07208/K04456",15
"05417","05417","Lipid and atherosclerosis","15/628","74/3446",0.202702702702703,1.11228266483044,0.460880919618836,0.368277928275084,1,0.921484037963762,"K04348/K02677/K08526/K09054/K08524/K08525/K09027/K04379/K04079/K04734/K09487/K04448/K04456/K04564/K04077",15
"05216","05216","Thyroid cancer","5/628","22/3446",0.227272727272727,1.247104806022,0.54881957762318,0.372391293124167,1,0.921484037963762,"K04503/K04491/K08526/K08524/K08525",5
"05215","05215","Prostate cancer","10/628","48/3446",0.208333333333333,1.14317940552017,0.471512734904743,0.374958804933046,1,0.921484037963762,"K04503/K04491/K06626/K04079/K09047/K04734/K09487/K05093/K04456/K05870",10
"04745","04745","Phototransduction - fly","3/628","12/3446",0.25,1.3718152866242,0.609006123408217,0.378246084072601,1,0.921484037963762,"K13802/K04547/K02677",3
"05322","05322","Systemic lupus erythematosus","3/628","12/3446",0.25,1.3718152866242,0.609006123408217,0.378246084072601,1,0.921484037963762,"K11087/K11088/K11090",3
"00310","00310","Lysine degradation","9/628","43/3446",0.209302325581395,1.14849651903422,0.462512492059448,0.381388476282865,1,0.921484037963762,"K11419/K09186/K11422/K11424/K11425/K15588/K09189/K09188/K11423",9
"04935","04935","Growth hormone synthesis, secretion and action","12/628","59/3446",0.203389830508475,1.11605311454173,0.424403687127964,0.387150778930973,1,0.921484037963762,"K09363/K02677/K19662/K19663/K09049/K04221/K04379/K04450/K09047/K04456/K09028/K05870",12
"04145","04145","Phagosome","11/628","54/3446",0.203703703703704,1.11777541873083,0.411744262065978,0.394165905970159,1,0.921484037963762,"K07374/K08054/K10416/K02152/K02153/K02147/K02149/K03662/K08057/K10415/K02151",11
"04151","04151","PI3K-Akt signaling pathway","23/628","118/3446",0.194915254237288,1.06955090143582,0.362874164265996,0.395884666179896,1,0.921484037963762,"K04503/K10151/K10152/K04547/K02677/K06626/K01596/K03456/K09049/K08524/K09420/K13302/K13304/K04354/K04079/K04450/K09047/K09487/K05093/K05094/K07208/K04456/K05870",23
"04962","04962","Vasopressin-regulated water reabsorption","6/628","28/3446",0.214285714285714,1.17584167424932,0.440979841723501,0.403320954107257,1,0.921484037963762,"K10416/K10418/K09047/K10415/K10424/K05870",6
"05203","05203","Viral carcinogenesis","18/628","92/3446",0.195652173913043,1.07359457214068,0.337724144250717,0.410154380156035,1,0.921484037963762,"K11405/K04503/K10151/K10152/K06063/K06626/K12886/K09049/K11643/K15306/K06067/K03120/K04450/K09047/K04734/K11404/K04448/K05870",18
