"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"05100","05100","Bacterial invasion of epithelial cells","15/317","36/3163",0.416666666666667,4.1574658254469,6.35797893215455,5.88861919556788e-07,0.000178425161625707,0.000164881337475901,"K16939/K05692/K04392/K05748/K05753/K18584/K02105/K04393/K05758/K04513/K06106/K17260/K05719/K04646/K05691",15
"05130","05130","Pathogenic Escherichia coli infection","21/317","68/3163",0.308823529411765,3.08141584709594,5.78996718704219,1.26441415732139e-06,0.00019155874483419,0.000177017982024994,"K04448/K05692/K10352/K04392/K08007/K11294/K05748/K05753/K06083/K18584/K04393/K00134/K05758/K07937/K04513/K06106/K07874/K17260/K04734/K05719/K04371",21
"05418","05418","Fluid shear stress and atherosclerosis","16/317","46/3163",0.347826086956522,3.47058016732958,5.63251791223572,4.30059016321816e-06,0.000434359606485034,0.000401388415233695,"K04448/K05692/K04392/K07860/K07861/K02105/K04079/K00799/K02183/K05638/K04513/K09487/K06493/K14381/K04464/K21278",16
"04820","04820","Cytoskeleton in muscle cells","17/317","53/3163",0.320754716981132,3.20046425807988,5.39094840147437,7.59351352145936e-06,0.000575208649250546,0.000531545946502155,"K06826/K06114/K05692/K17751/K10352/K09377/K19867/K05738/K01539/K05719/K06493/K04659/K16857/K09290/K10373/K10374/K10375",17
"04810","04810","Regulation of actin cytoskeleton","24/317","97/3163",0.247422680412371,2.46876321181177,4.90280583284188,1.67678815499958e-05,0.00101613362192975,0.000939001366799765,"K05692/K10352/K04392/K07860/K07861/K05762/K05763/K08007/K05748/K05753/K18584/K06269/K04393/K05758/K04513/K06270/K05746/K17260/K05765/K05719/K06464/K06493/K04371/K05768",24
"05205","05205","Proteoglycans in cancer","22/317","86/3163",0.255813953488372,2.55249064632089,4.87088174345846,2.16848191039369e-05,0.00109508336474881,0.00101195822485039,"K02375/K05692/K12823/K04392/K05762/K05763/K08007/K06497/K02105/K00312/K06269/K04393/K07964/K07965/K04513/K04437/K06106/K06270/K05719/K06493/K04371/K16857",22
"04520","04520","Adherens junction","14/317","47/3163",0.297872340425532,2.97214578159608,4.54550704773555,0.00012278332965081,0.00527744288243909,0.00487684490786451,"K05692/K04392/K07860/K07861/K05748/K05753/K06083/K02105/K06086/K04393/K04513/K03097/K04371/K05691",14
"04666","04666","Fc gamma R-mediated phagocytosis","13/317","42/3163",0.30952380952381,3.0884031846177,4.54658404638437,0.000139338425938986,0.00527744288243909,0.00487684490786451,"K04392/K07860/K05748/K05753/K06083/K18584/K04393/K05758/K17260/K05765/K04371/K01080/K05768",13
"05135","05135","Yersinia infection","15/317","58/3163",0.258620689655172,2.58049602958773,4.05386908671446,0.000400486862409353,0.0134830577011149,0.0124595912749576,"K04448/K05692/K04392/K07860/K07861/K05748/K18584/K12487/K04393/K05758/K04513/K17260/K04734/K05719/K04371",15
"04670","04670","Leukocyte transendothelial migration","11/317","36/3163",0.305555555555556,3.04880827199439,4.12554895270184,0.000518497914409376,0.0157104868066041,0.0145179416034625,"K05692/K04392/K07860/K05763/K08007/K02105/K04393/K04513/K05719/K06464/K05691",11
"05416","05416","Viral myocarditis","7/317","17/3163",0.411764705882353,4.10855446279458,4.28841393258104,0.000761351991395061,0.020971786672064,0.0193798688718743,"K05692/K17751/K04392/K07860/K07861/K03260/K06464",7
"04510","04510","Focal adhesion","17/317","75/3163",0.226666666666667,2.26166140904311,3.6900132126204,0.00088348462311955,0.0223079867337686,0.0206146412061228,"K04448/K05692/K04392/K07860/K07861/K02105/K06269/K04393/K19719/K04513/K04437/K06270/K05719/K06493/K04371/K04659/K16857",17
"04657","04657","IL-17 signaling pathway","9/317","28/3163",0.321428571428571,3.20718792248761,3.91464757834459,0.00112097814603109,0.0261274137113399,0.0241441446837465,"K04448/K04449/K04079/K09487/K04734/K04371/K04464/K12890/K06855",9
"04613","04613","Neutrophil extracellular trap formation","12/317","47/3163",0.25531914893617,2.54755352708235,3.5668841166538,0.00171534505300103,0.0371249679328079,0.0343069010600205,"K08337/K05692/K04392/K07860/K11251/K11405/K09877/K15040/K06464/K06493/K05012/K04371",12
"05133","05133","Pertussis","7/317","20/3163",0.35,3.49227129337539,3.73105145591103,0.00232733187913854,0.0445323898034982,0.0411520433827706,"K04448/K02183/K04513/K05765/K05719/K06464/K04371",7
"04530","04530","Tight junction","15/317","68/3163",0.220588235294118,2.20101131935424,3.34090669100531,0.00235154533615832,0.0445323898034982,0.0411520433827706,"K04448/K05692/K10352/K04392/K05762/K05763/K08007/K18584/K04393/K05758/K04513/K06106/K12751/K17260/K05719",15
"04612","04612","Antigen processing and presentation","6/317","16/3163",0.375,3.74171924290221,3.668831076726,0.0032411132685097,0.0577680776681435,0.0533830420695715,"K09490/K08057/K04079/K03283/K01369/K08056",6
"05417","05417","Lipid and atherosclerosis","15/317","71/3163",0.211267605633803,2.10801084107167,3.15098660836747,0.00366893341075186,0.0617603790809897,0.0570722975005845,"K05399/K09490/K04448/K04392/K04079/K04393/K02183/K03283/K04077/K05638/K04513/K09487/K04734/K04371/K09027",15
"05132","05132","Salmonella infection","19/317","100/3163",0.19,1.89580441640379,3.03761561646968,0.00406741845777815,0.0648646206687779,0.0599409035883096,"K04448/K10413/K05692/K04392/K06083/K18584/K02105/K04079/K04393/K00134/K05758/K10415/K07937/K04513/K04437/K09487/K17260/K04734/K04371",19
"05134","05134","Legionellosis","7/317","22/3163",0.318181818181818,3.17479208488672,3.41576694895128,0.00429291347485884,0.0650376391441114,0.0601007886480237,"K03283/K04077/K07937/K07874/K07875/K04734/K06464",7
"05231","05231","Choline metabolism in cancer","10/317","40/3163",0.25,2.49447949526814,3.17414732567336,0.00485361240841134,0.0700306933213636,0.0647148321121512,"K04448/K04392/K07860/K07861/K05748/K05753/K06083/K08202/K04371/K01080",10
"04517","04517","IgSF CAM signaling","19/317","103/3163",0.184466019417476,1.84058681204251,2.89423364104776,0.00570059291132393,0.0785127114605068,0.0725530006895773,"K06114/K05692/K10352/K04392/K05762/K05763/K08007/K18584/K02105/K06086/K04393/K05758/K04513/K12751/K17260/K05719/K06464/K06493/K04371",19
"04814","04814","Motor proteins","15/317","75/3163",0.2,1.99558359621451,2.91180866591295,0.00631004199606698,0.0831279445568824,0.0768179025608154,"K10413/K05692/K17751/K10352/K10404/K10415/K05738/K12751/K10403/K11498/K10362/K09290/K10373/K10374/K10375",15
"05131","05131","Shigellosis","18/317","102/3163",0.176470588235294,1.76080905548339,2.60637685412692,0.0112006742738424,0.14140851270726,0.130674533194827,"K16939/K04448/K05692/K04392/K05748/K05753/K18584/K04393/K05758/K11586/K07937/K04513/K06106/K17260/K04734/K05719/K14381/K04371",18
"04015","04015","Rap1 signaling pathway","14/317","74/3163",0.189189189189189,1.88771421263535,2.57853597477469,0.0134058062483361,0.160801128411074,0.148595102162048,"K05692/K04392/K07860/K07861/K02105/K04393/K02183/K04513/K05746/K05719/K06464/K06493/K04371/K16857",14
"05410","05410","Hypertrophic cardiomyopathy","8/317","33/3163",0.242424242424242,2.41888920753274,2.73417559526814,0.013798116629333,0.160801128411074,0.148595102162048,"K05692/K17751/K05719/K06493/K09290/K10373/K10374/K10375",8
"04260","04260","Cardiac muscle contraction","7/317","27/3163",0.259259259259259,2.58686762472251,2.76329767020038,0.0144277886230558,0.161911850103182,0.149621511646504,"K17751/K12041/K01539/K09290/K10373/K10374/K10375",7
"04142","04142","Lysosome","13/317","68/3163",0.191176470588235,1.90754314344034,2.52455319232635,0.0155268473300925,0.166899261975439,0.154230341099415,"K01279/K12396/K12393/K01206/K06497/K01135/K01197/K01369/K12301/K14379/K12392/K04646/K12397",13
"04145","04145","Phagosome","11/317","54/3163",0.203703703703704,2.03253884799626,2.55379501770957,0.0159738567567251,0.166899261975439,0.154230341099415,"K08057/K10413/K05692/K04392/K10415/K05719/K06464/K06493/K13882/K04659/K16857",11
"05020","05020","Prion disease","19/317","115/3163",0.165217391304348,1.64852557948155,2.36407725868012,0.0183509750624213,0.185344848130456,0.171275767249266,"K09490/K03963/K02134/K03035/K04392/K07860/K04565/K02599/K03065/K03028/K03283/K15040/K09553/K03032/K02737/K03097/K02731/K04371/K09203",19
"04144","04144","Endocytosis","19/317","116/3163",0.163793103448276,1.63431415207223,2.3226848355854,0.0199938487651035,0.195423747607302,0.180589601749322,"K17918/K18584/K12191/K07904/K07905/K12487/K04393/K11826/K05758/K03283/K07937/K07939/K07940/K04513/K17260/K11825/K04646/K11247/K12471",19
"05414","05414","Dilated cardiomyopathy","8/317","37/3163",0.216216216216216,2.15738767158326,2.36307955741894,0.0269779328543321,0.255447301714457,0.236056912475406,"K05692/K17751/K05719/K06493/K09290/K10373/K10374/K10375",8
"04981","04981","Folate transport and metabolism","5/317","18/3163",0.277777777777778,2.77164388363127,2.51533290921262,0.0280377159519122,0.257437210103921,0.237895771713195,"K14592/K14613/K01934/K00544/K00547",5
"04658","04658","Th1 and Th2 cell differentiation","6/317","25/3163",0.24,2.39470031545741,2.33624050798482,0.0331253385185719,0.295205222680215,0.272796905447063,"K04448/K02599/K06052/K04734/K09035/K04371",6
"04961","04961","Endocrine and other factor-regulated calcium reabsorption","5/317","19/3163",0.263157894736842,2.62576788975594,2.37184983314902,0.0350244266009234,0.303211464573709,0.280195412807387,"K07904/K11826/K01539/K11825/K04646",5
"05206","05206","MicroRNAs in cancer","12/317","69/3163",0.173913043478261,1.73529008366479,2.06070685461234,0.038850119262607,0.326988503793609,0.302167594264722,"K05762/K08007/K10577/K00312/K02599/K04513/K06493/K04371/K04464/K16857/K12035/K10373",12
"04380","04380","Osteoclast differentiation","8/317","40/3163",0.2,1.99558359621451,2.1145348727863,0.04132829227059,0.338445204269967,0.31275464420987,"K04448/K04449/K04392/K04734/K06493/K14379/K14381/K04371",8
"04261","04261","Adrenergic signaling in cardiomyocytes","9/317","49/3163",0.183673469387755,1.83267881285006,1.96024053837934,0.0510803607652962,0.403777649821953,0.373127861221607,"K17751/K06269/K02183/K01539/K04371/K09290/K10373/K10374/K10375",9
"05140","05140","Leishmaniasis","5/317","21/3163",0.238095238095238,2.37569475739823,2.11067689122102,0.0519713806701523,0.403777649821953,0.373127861221607,"K04448/K04734/K05719/K06464/K04371",5
"04270","04270","Vascular smooth muscle contraction","8/317","44/3163",0.181818181818182,1.81416690564956,1.81478512984983,0.0672628543079695,0.493257873721564,0.455815856904415,"K10352/K06269/K02183/K04513/K12751/K06270/K01047/K04371",8
"05215","05215","Prostate cancer","8/317","44/3163",0.181818181818182,1.81416690564956,1.81478512984983,0.0672628543079695,0.493257873721564,0.455815856904415,"K14592/K02105/K04079/K14613/K09487/K04734/K09435/K04371",8
"00515","00515","Mannose type O-glycan biosynthesis","4/317","16/3163",0.25,2.49447949526814,1.99983744869718,0.0683723785356623,0.493257873721564,0.455815856904415,"K00728/K09661/K07632/K00735",4
"04310","04310","Wnt signaling pathway","11/317","68/3163",0.161764705882353,1.61407496752644,1.70819969364739,0.0727579432252315,0.504618143463117,0.466313795939514,"K04507/K04448/K02375/K04392/K07860/K07861/K02105/K00312/K04513/K03097/K19882",11
"04921","04921","Oxytocin signaling pathway","10/317","61/3163",0.163934426229508,1.63572425919222,1.67303844653205,0.0788452571429993,0.504618143463117,0.466313795939514,"K01242/K04448/K05692/K06269/K02183/K04513/K12751/K06270/K04371/K04464",10
"05170","05170","Human immunodeficiency virus 1 infection","12/317","77/3163",0.155844155844156,1.55500020484248,1.6452566739034,0.0788718769975748,0.504618143463117,0.466313795939514,"K08057/K04448/K12393/K04392/K07860/K07861/K02183/K04734/K05765/K04371/K12392/K08056",12
"04915","04915","Estrogen signaling pathway","7/317","38/3163",0.184210526315789,1.83803752282915,1.73429658108285,0.0794673460208735,0.504618143463117,0.466313795939514,"K04448/K04079/K09571/K02183/K03283/K09487/K04371",7
"04662","04662","B cell receptor signaling pathway","6/317","31/3163",0.193548387096774,1.93120993182049,1.73864407767772,0.0831146190792584,0.504618143463117,0.466313795939514,"K04448/K04392/K07860/K07861/K04734/K04371",6
"00970","00970","Aminoacyl-tRNA biosynthesis","5/317","24/3163",0.208333333333333,2.07873291272345,1.77017828350246,0.0849357271175543,0.504618143463117,0.466313795939514,"K01875/K01887/K01873/K01893/K01868",5
"04382","04382","Cornified envelope formation","5/317","24/3163",0.208333333333333,2.07873291272345,1.77017828350246,0.0849357271175543,0.504618143463117,0.466313795939514,"K01349/K01745/K18626/K05619/K17108",5
"04962","04962","Vasopressin-regulated water reabsorption","5/317","24/3163",0.208333333333333,2.07873291272345,1.77017828350246,0.0849357271175543,0.504618143463117,0.466313795939514,"K10413/K07904/K07905/K09876/K10415",5
"04971","04971","Gastric acid secretion","5/317","24/3163",0.208333333333333,2.07873291272345,1.77017828350246,0.0849357271175543,0.504618143463117,0.466313795939514,"K05692/K08007/K02183/K01539/K18245",5
"03050","03050","Proteasome","7/317","39/3163",0.179487179487179,1.79090835557713,1.65842589624375,0.0889580584564227,0.508571541741435,0.469967101279214,"K03035/K03065/K03028/K03032/K02737/K02740/K02731",7
"05210","05210","Colorectal cancer","7/317","39/3163",0.179487179487179,1.79090835557713,1.65842589624375,0.0889580584564227,0.508571541741435,0.469967101279214,"K04448/K04392/K07860/K07861/K02105/K04513/K04371",7
"04370","04370","VEGF signaling pathway","5/317","25/3163",0.2,1.99558359621451,1.66768638451101,0.0978883242673,0.522221291154023,0.482580731099427,"K04392/K07860/K07861/K04393/K04371",5
"00565","00565","Ether lipid metabolism","4/317","18/3163",0.222222222222222,2.21731510690501,1.72831164184299,0.0982396488309548,0.522221291154023,0.482580731099427,"K01019/K01047/K22387/K01080",4
"00760","00760","Nicotinate and nicotinamide metabolism","4/317","18/3163",0.222222222222222,2.21731510690501,1.72831164184299,0.0982396488309548,0.522221291154023,0.482580731099427,"K00323/K01242/K11416/K11417",4
"04011","04011","MAPK signaling pathway - yeast","4/317","18/3163",0.222222222222222,2.21731510690501,1.72831164184299,0.0982396488309548,0.522221291154023,0.482580731099427,"K04393/K04513/K04371/K04464",4
"04722","04722","Neurotrophin signaling pathway","8/317","48/3163",0.166666666666667,1.66298633017876,1.54450487417895,0.101418209237594,0.529822713775705,0.489605148043555,"K04448/K04392/K04393/K02183/K04513/K04734/K04371/K04464",8
"04625","04625","C-type lectin receptor signaling pathway","6/317","33/3163",0.181818181818182,1.81416690564956,1.5688859088391,0.105858504756773,0.543646219344104,0.502379344608413,"K04448/K02183/K04513/K04734/K04371/K12497",6
"04972","04972","Pancreatic secretion","7/317","41/3163",0.170731707317073,1.70354697237824,1.51307931263057,0.109767690594786,0.554326837503669,0.512249222775667,"K01242/K04392/K07904/K04513/K01047/K01539/K18245",7
"04650","04650","Natural killer cell mediated cytotoxicity","5/317","26/3163",0.192307692307692,1.91883038097549,1.56984898781495,0.111774951913504,0.555210007045763,0.51306535304559,"K04392/K07860/K07861/K06464/K04371",5
"04024","04024","cAMP signaling pathway","11/317","75/3163",0.146666666666667,1.46342797055731,1.35539957249805,0.125042403842984,0.58993712035854,0.545156414852776,"K04448/K04392/K07860/K07861/K06269/K02183/K04513/K06270/K04734/K01539/K04371",11
"00670","00670","One carbon pool by folate","5/317","27/3163",0.185185185185185,1.84776258908751,1.47625444669224,0.12655416773368,0.58993712035854,0.545156414852776,"K00297/K01934/K01251/K00544/K00547",5
"04512","04512","ECM-receptor interaction","5/317","27/3163",0.185185185185185,1.84776258908751,1.47625444669224,0.12655416773368,0.58993712035854,0.545156414852776,"K19719/K05719/K06493/K04659/K16857",5
"04620","04620","Toll-like receptor signaling pathway","5/317","27/3163",0.185185185185185,1.84776258908751,1.47625444669224,0.12655416773368,0.58993712035854,0.545156414852776,"K05399/K04448/K04392/K04734/K04371",5
"00480","00480","Glutathione metabolism","4/317","20/3163",0.2,1.99558359621451,1.49043711092402,0.133122293697318,0.602030671496824,0.556331973660432,"K18592/K00799/K00432/K07232",4
"04978","04978","Mineral absorption","4/317","20/3163",0.2,1.99558359621451,1.49043711092402,0.133122293697318,0.602030671496824,0.556331973660432,"K14613/K14688/K01539/K14736",4
"04360","04360","Axon guidance","9/317","60/3163",0.15,1.49668769716088,1.29616788321079,0.14093283979437,0.624345035440209,0.576952507997552,"K04392/K07860/K07861/K04393/K04513/K05746/K05765/K05719/K04371",9
"04974","04974","Protein digestion and absorption","5/317","28/3163",0.178571428571429,1.78177106804867,1.38654175622138,0.142177582327968,0.624345035440209,0.576952507997552,"K14206/K16617/K19719/K14209/K01539",5
"05163","05163","Human cytomegalovirus infection","11/317","78/3163",0.141025641025641,1.40714227938203,1.21495176672531,0.152539881660317,0.658876257103205,0.608862547818143,"K08057/K04392/K07860/K07861/K02105/K02183/K04513/K04734/K06493/K04371/K08056",11
"00010","00010","Glycolysis / Gluconeogenesis","5/317","29/3163",0.172413793103448,1.72033068639182,1.3003927370646,0.15859088885629,0.658876257103205,0.608862547818143,"K00134/K10705/K00162/K01623/K03841",5
