"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"04610","04610","Complement and coagulation cascades","5/93","16/3163",0.3125,10.6283602150538,6.71919382122445,6.66962681070174e-05,0.0104366159251648,0.0100165663678053,"K04011/K04012/K01315/K01324/K01323",5
"04974","04974","Protein digestion and absorption","6/93","28/3163",0.214285714285714,7.28801843317972,5.81603844447751,0.000122783716766645,0.0104366159251648,0.0100165663678053,"K01285/K08606/K01310/K14207/K19719/K01298",6
"04142","04142","Lysosome","8/93","68/3163",0.117647058823529,4.00126502213789,4.35393254061154,0.000715589571269542,0.040550075705274,0.0389180293146593,"K01279/K12386/K01204/K08568/K12311/K12309/K01135/K01052",8
"04975","04975","Fat digestion and absorption","3/93","13/3163",0.230769230769231,7.84863523573201,4.30599632187659,0.0056825368792696,0.217593231528419,0.208835609206842,"K14073/K14074/K14075",3
"04972","04972","Pancreatic secretion","5/93","41/3163",0.121951219512195,4.14765276685025,3.53033172520915,0.00639980092730645,0.217593231528419,0.208835609206842,"K14073/K14074/K14075/K01310/K01298",5
"04727","04727","GABAergic synapse","4/93","28/3163",0.142857142857143,4.85867895545315,3.56904569989679,0.00834923879996149,0.236561765998909,0.227040704209479,"K08341/K13576/K14207/K14992",4
"04517","04517","IgSF CAM signaling","8/93","103/3163",0.0776699029126214,2.6416118592755,2.94768858286375,0.00991311132589225,0.240746989343098,0.231057482032075,"K05695/K06777/K16072/K00907/K08810/K04362/K07365/K19862",8
"04979","04979","Cholesterol metabolism","3/93","18/3163",0.166666666666667,5.66845878136201,3.45662825565468,0.0145777946882453,0.309778137125213,0.297310286405003,"K09644/K01052/K10637",3
"00310","00310","Lysine degradation","4/93","39/3163",0.102564102564103,3.488282326992,2.72100703889005,0.0262522384984212,0.483959387737112,0.464481146125401,"K00473/K13645/K13646/K13647",4
"00561","00561","Glycerolipid metabolism","3/93","23/3163",0.130434782608696,4.43618513323983,2.87825234933505,0.0284681992786536,0.483959387737112,0.464481146125401,"K14073/K14074/K14075",3
