"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"04082","04082","Neuroactive ligand signaling","12/87","56/3163",0.214285714285714,7.79064039408867,8.62147380390776,1.81165429857429e-08,2.95299650667609e-06,2.4981759275077e-06,"K04809/K04534/K04630/K05858/K05181/K04604/K04605/K04608/K05208/K05193/K05195/K04147",12
"04080","04080","Neuroactive ligand-receptor interaction","12/87","62/3163",0.193548387096774,7.03670745272525,8.0722106206977,6.12814664319298e-08,4.99443951420228e-06,4.22519584346463e-06,"K04809/K05052/K05053/K05051/K05181/K04604/K04605/K04608/K05208/K05193/K05195/K04147",12
"04921","04921","Oxytocin signaling pathway","11/87","61/3163",0.180327868852459,6.55605803655549,7.36814540704707,4.88998612402961e-07,2.65689246072275e-05,2.2476778324487e-05,"K04860/K04861/K04858/K04859/K04534/K04630/K05858/K04862/K04863/K04865/K06270",11
"04261","04261","Adrenergic signaling in cardiomyocytes","9/87","49/3163",0.183673469387755,6.67769176636172,6.73531545372197,4.9567631017035e-06,0.000173091831143152,0.000146432223957074,"K04860/K04861/K04858/K04859/K04630/K05858/K04862/K04863/K04865",9
"04260","04260","Cardiac muscle contraction","7/87","27/3163",0.259259259259259,9.42571306939123,7.39346317534688,5.30956537248932e-06,0.000173091831143152,0.000146432223957074,"K04860/K04861/K04858/K04859/K04862/K04863/K04865",7
"05412","05412","Arrhythmogenic right ventricular cardiomyopathy","7/87","29/3163",0.241379310344828,8.77566389219183,7.07350029709294,8.92339640592883e-06,0.0002424189356944,0.000205081566522224,"K04860/K04861/K04858/K04859/K04862/K04863/K04865",7
"04724","04724","Glutamatergic synapse","8/87","41/3163",0.195121951219512,7.09391645640594,6.60418710037485,1.07880470757792e-05,0.000251207381907431,0.00021251641607926,"K04344/K04534/K04630/K05858/K04604/K04605/K04608/K05208",8
"05033","05033","Nicotine addiction","5/87","13/3163",0.384615384615385,13.9832007073386,7.88761244778927,1.51825763260913e-05,0.00030934499264411,0.000261699670883942,"K04809/K04344/K04849/K05181/K05208",5
"05410","05410","Hypertrophic cardiomyopathy","7/87","33/3163",0.212121212121212,7.71194705677464,6.51749515311434,2.23333138659819e-05,0.000404481128906117,0.000342182937595746,"K04860/K04861/K04858/K04859/K04862/K04863/K04865",7
"04726","04726","Serotonergic synapse","7/87","34/3163",0.205882352941176,7.48512508451656,6.39296648449048,2.75013201167924e-05,0.000448271517903716,0.000379228730031559,"K04344/K04849/K07418/K04534/K04630/K05858/K05181",7
"05414","05414","Dilated cardiomyopathy","7/87","37/3163",0.189189189189189,6.87822305063684,6.04783355418762,4.92166333888819e-05,0.00072930102203525,0.000616974064492204,"K04860/K04861/K04858/K04859/K04862/K04863/K04865",7
"04725","04725","Cholinergic synapse","6/87","36/3163",0.166666666666667,6.05938697318008,5.13372500652336,0.000365433288946462,0.00496380217485611,0.00419927726771811,"K04809/K04344/K04849/K04534/K04630/K05858",6
"04723","04723","Retrograde endocannabinoid signaling","7/87","57/3163",0.12280701754386,4.46481145392216,4.43878083342189,0.000808712831788183,0.00974149180948282,0.00824110705225863,"K04344/K04849/K04534/K04630/K05858/K05181/K04604",7
"04727","04727","GABAergic synapse","5/87","28/3163",0.178571428571429,6.49220032840722,4.90855889718331,0.000836692548053739,0.00974149180948282,0.00824110705225863,"K04344/K04849/K04534/K04630/K05181",5
"04728","04728","Dopaminergic synapse","6/87","45/3163",0.133333333333333,4.84750957854406,4.37114592115583,0.00125298878817963,0.0136158114982187,0.0115187039474759,"K04344/K04849/K04534/K04630/K05858/K04147",6
"05032","05032","Morphine addiction","5/87","31/3163",0.161290322580645,5.86392287727104,4.57618995929875,0.00135550171005126,0.0138091736711472,0.0116822844747839,"K04344/K04849/K04534/K04630/K05181",5
"04975","04975","Fat digestion and absorption","3/87","13/3163",0.230769230769231,8.38992042440318,4.48955767084055,0.00470874962722854,0.0436237066577854,0.0369047825132056,"K14073/K14074/K14075",3
"04972","04972","Pancreatic secretion","5/87","41/3163",0.121951219512195,4.43369778525371,3.72121652506745,0.00481734183951004,0.0436237066577854,0.0369047825132056,"K14073/K14074/K14075/K05858/K10951",5
"04730","04730","Long-term depression","4/87","28/3163",0.142857142857143,5.19376026272578,3.7481005825267,0.00660195512617815,0.0542729095919002,0.0459137950050948,"K04344/K04534/K04630/K05858",4
"04010","04010","MAPK signaling pathway","9/87","125/3163",0.072,2.61765517241379,3.1030906734175,0.0066592527106626,0.0542729095919002,0.0459137950050948,"K04860/K04861/K04858/K04859/K04344/K04849/K04862/K04863/K04865",9
"04930","04930","Type II diabetes mellitus","3/87","19/3163",0.157894736842105,5.74047186932849,3.48501377532203,0.0141628238752987,0.104933649621531,0.0887717668738816,"K04344/K04849/K07595",3
"05030","05030","Cocaine addiction","3/87","19/3163",0.157894736842105,5.74047186932849,3.48501377532203,0.0141628238752987,0.104933649621531,0.0887717668738816,"K04630/K04605/K05208",3
"00480","00480","Glutathione metabolism","3/87","20/3163",0.15,5.45344827586207,3.35959258054488,0.0163361363929965,0.115773488350367,0.0979420534316955,"K00432/K18592/K05360",3
"04713","04713","Circadian entrainment","4/87","37/3163",0.108108108108108,3.93041317179248,3.01496744089693,0.0176568082485148,0.119919156021163,0.101449205287519,"K04534/K04630/K05858/K05208",4
"04020","04020","Calcium signaling pathway","6/87","80/3163",0.075,2.72672413793103,2.63044111867837,0.0214815461635924,0.140059680986622,0.118487686207604,"K04809/K04344/K04849/K05858/K04604/K05208",6
"00561","00561","Glycerolipid metabolism","3/87","23/3163",0.130434782608696,4.74212893553223,3.02876260519233,0.0239212412286097,0.149967781548592,0.126869740929064,"K14073/K14074/K14075",3
"04720","04720","Long-term potentiation","3/87","26/3163",0.115384615384615,4.19496021220159,2.75069388707041,0.0331099613716285,0.199886063095387,0.169099607784925,"K05858/K04604/K05208",3
"04512","04512","ECM-receptor interaction","3/87","27/3163",0.111111111111111,4.03959131545338,2.66720528860028,0.0365264132697763,0.205303633205984,0.173682763642131,"K06252/K05636/K04659",3
"05142","05142","Chagas disease","3/87","27/3163",0.111111111111111,4.03959131545338,2.66720528860028,0.0365264132697763,0.205303633205984,0.173682763642131,"K04534/K04630/K05858",3
"04392","04392","Hippo signaling pathway - multiple species","2/87","12/3163",0.166666666666667,6.05938697318008,2.95264825535983,0.0412742472597871,0.217022654946623,0.183596821427237,"K09850/K09448",2
"04742","04742","Taste transduction","2/87","12/3163",0.166666666666667,6.05938697318008,2.95264825535983,0.0412742472597871,0.217022654946623,0.183596821427237,"K04344/K05858",2
"04072","04072","Phospholipase D signaling pathway","4/87","49/3163",0.0816326530612245,2.96786300727187,2.33443072803147,0.0442188831843431,0.225239936220248,0.1905484768799,"K05858/K04604/K04605/K04608",4
"04015","04015","Rap1 signaling pathway","5/87","74/3163",0.0675675675675676,2.4565082323703,2.13190202896119,0.0512011496583672,0.252902648312541,0.213950577519812,"K08015/K04534/K04630/K05858/K05208",5
"04950","04950","Maturity onset diabetes of the young","2/87","14/3163",0.142857142857143,5.19376026272578,2.6444093335893,0.0549304669023077,0.254389107780293,0.215208092471542,"K08035/K07595",2
"04540","04540","Gap junction","3/87","32/3163",0.09375,3.40840517241379,2.30255705377882,0.0561840974238683,0.254389107780293,0.215208092471542,"K04630/K05858/K04604",3
"05145","05145","Toxoplasmosis","3/87","32/3163",0.09375,3.40840517241379,2.30255705377882,0.0561840974238683,0.254389107780293,0.215208092471542,"K04534/K04630/K05636",3
"04361","04361","Axon regeneration","3/87","33/3163",0.0909090909090909,3.30512016718913,2.23833850146916,0.0606137252258566,0.267028032751746,0.225900369974032,"K04534/K05858/K02599",3
"04925","04925","Aldosterone synthesis and secretion","3/87","34/3163",0.0882352941176471,3.2079107505071,2.17653464579093,0.0652025877158107,0.279684784149399,0.236607728276211,"K05858/K04914/K04919",3
"04215","04215","Apoptosis - multiple species","2/87","16/3163",0.125,4.54454022988506,2.39011569251494,0.0699291589918981,0.292268023478959,0.24725289684045,"K02561/K20017",2
"00590","00590","Arachidonic acid metabolism","2/87","17/3163",0.117647058823529,4.27721433400947,2.27822881660808,0.0778743488093233,0.317337971397993,0.268461570895299,"K07418/K18592",2
"04081","04081","Hormone signaling","4/87","60/3163",0.0666666666666667,2.42375478927203,1.87226504406801,0.0812961814438904,0.323201892081808,0.273422330401788,"K04534/K04630/K05858/K04147",4
"04915","04915","Estrogen signaling pathway","3/87","38/3163",0.0789473684210526,2.87023593466425,1.9503411243782,0.0850815200138449,0.330197327672779,0.279340328867511,"K04534/K04630/K05858",3
"04916","04916","Melanogenesis","3/87","39/3163",0.0769230769230769,2.79664014146773,1.89838932518843,0.0904136016430333,0.334941296995783,0.283353631943478,"K04534/K04630/K05858",3
"04926","04926","Relaxin signaling pathway","3/87","39/3163",0.0769230769230769,2.79664014146773,1.89838932518843,0.0904136016430333,0.334941296995783,0.283353631943478,"K04534/K04630/K05858",3
"05207","05207","Chemical carcinogenesis - receptor activation","4/87","64/3163",0.0625,2.27227011494253,1.72904349505065,0.097677210808529,0.353808563595339,0.299314961775843,"K04809/K04344/K04849/K04630",4
"05034","05034","Alcoholism","3/87","43/3163",0.0697674418604651,2.5364875701684,1.70582068174292,0.113071584514751,0.400666701650096,0.338956008499597,"K04534/K04630/K05208",3
"04928","04928","Parathyroid hormone synthesis, secretion and action","3/87","44/3163",0.0681818181818182,2.47884012539185,1.66106745854482,0.11904748774567,0.408001626005309,0.345161207663516,"K04630/K05858/K09036",3
"05206","05206","MicroRNAs in cancer","4/87","69/3163",0.0579710144927536,2.10761286023655,1.56422698518016,0.120147718087453,0.408001626005309,0.345161207663516,"K09850/K10577/K06252/K02599",4
