"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"04972","04972","Pancreatic secretion","10/153","41/3163",0.24390243902439,5.04224454009246,5.87274930994638,1.60418124160806e-05,0.00375378410536287,0.00327590695654699,"K14073/K14074/K14075/K08043/K08045/K08046/K04936/K01047/K18245/K01242",10
"00601","00601","Glycosphingolipid biosynthesis - lacto and neolacto series","5/153","10/3163",0.5,10.3366013071895,6.66607551172116,5.13714063530078e-05,0.00601045454330192,0.00524529096446501,"K07819/K07966/K07967/K07968/K07969",5
"04975","04975","Fat digestion and absorption","5/153","13/3163",0.384615384615385,7.95123177476119,5.66137038942201,0.000232963735326525,0.0138870815525103,0.0121191804821728,"K14073/K14074/K14075/K01047/K14457",5
"04725","04725","Cholinergic synapse","8/153","36/3163",0.222222222222222,4.59404502541757,4.88893455547892,0.000237386009444621,0.0138870815525103,0.0121191804821728,"K04344/K04849/K08043/K08045/K08046/K04809/K14387/K04515",8
"00514","00514","Other types of O-glycan biosynthesis","5/153","14/3163",0.357142857142857,7.38328664799253,5.39591916810703,0.000348340598312499,0.016302340001025,0.0142269633837105,"K00728/K07966/K07967/K07968/K00710",5
"04970","04970","Salivary secretion","7/153","30/3163",0.233333333333333,4.82374727668845,4.74365407369109,0.00042909371821972,0.0167346550105691,0.014604242339408,"K08043/K08045/K08046/K04936/K02183/K13912/K01242",7
"00515","00515","Mannose type O-glycan biosynthesis","5/153","16/3163",0.3125,6.46037581699346,4.93602732100009,0.000702320411748382,0.0205691351450111,0.0179505722812962,"K00728/K07966/K07967/K07968/K00735",5
"04971","04971","Gastric acid secretion","6/153","24/3163",0.25,5.16830065359477,4.62074923069738,0.000756663768986742,0.0205691351450111,0.0179505722812962,"K08043/K08045/K08046/K02183/K04515/K18245",6
"04814","04814","Motor proteins","11/153","75/3163",0.146666666666667,3.0320697167756,4.0148931344525,0.000791120582500426,0.0205691351450111,0.0179505722812962,"K07374/K10408/K11143/K10352/K17751/K10412/K20198/K10356/K05738/K12751/K07375",11
"04925","04925","Aldosterone synthesis and secretion","7/153","34/3163",0.205882352941176,4.25624759707805,4.30325911683815,0.000962975530710535,0.0212581091471168,0.018551836142783,"K08043/K08045/K08046/K02183/K04914/K04919/K04515",7
"04270","04270","Vascular smooth muscle contraction","8/153","44/3163",0.181818181818182,3.75876411170529,4.15409686302081,0.000999312823155065,0.0212581091471168,0.018551836142783,"K10352/K08043/K08045/K08046/K04936/K02183/K01047/K12751",8
"04742","04742","Taste transduction","4/153","12/3163",0.333333333333333,6.89106753812636,4.60896938753279,0.00192162355239022,0.0374716592716093,0.0327013130845353,"K04990/K04344/K08046/K04916",4
"05032","05032","Morphine addiction","6/153","31/3163",0.193548387096774,4.00126502213789,3.7854517717881,0.00312522257928416,0.0562540064271149,0.0490925652130467,"K04344/K04849/K08043/K08045/K08046/K18437",6
"04540","04540","Gap junction","6/153","32/3163",0.1875,3.87622549019608,3.68637732964481,0.00369556083120417,0.060101341797896,0.0524501138497158,"K07374/K08043/K08045/K08046/K07375/K04464",6
"00561","00561","Glycerolipid metabolism","5/153","23/3163",0.217391304347826,4.49417448138676,3.79129066933253,0.00410949345626639,0.060101341797896,0.0524501138497158,"K14073/K14074/K14075/K14457/K14458",5
"04927","04927","Cortisol synthesis and secretion","5/153","23/3163",0.217391304347826,4.49417448138676,3.79129066933253,0.00410949345626639,0.060101341797896,0.0524501138497158,"K08043/K08045/K08046/K04914/K18437",5
"04911","04911","Insulin secretion","5/153","25/3163",0.2,4.13464052287582,3.54711018027996,0.00600068480969396,0.0825976614981404,0.0720825296025157,"K08043/K08045/K08046/K04936/K04515",5
"04921","04921","Oxytocin signaling pathway","8/153","61/3163",0.131147540983607,2.71123968713168,3.04227357382845,0.00826370243420668,0.0986745640462496,0.086112754948144,"K08043/K08045/K08046/K02183/K12751/K04515/K04464/K01242",8
"00513","00513","Various types of N-glycan biosynthesis","5/153","27/3163",0.185185185185185,3.82837085451465,3.32715940721244,0.00843372342275637,0.0986745640462496,0.086112754948144,"K07966/K07967/K07968/K00717/K12373",5
