"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"00515","00515","Mannose type O-glycan biosynthesis","7/154","16/3163",0.4375,8.98579545454546,7.24369242376509,4.47530907153336e-06,0.00106512355902494,0.00101754395731706,"K00728/K09666/K07966/K07967/K07968/K00735/K09661",7
"05033","05033","Nicotine addiction","6/154","13/3163",0.461538461538462,9.47952047952048,6.92975518387773,1.56259236552712e-05,0.0013484979712815,0.00128825989295358,"K15015/K04809/K04344/K04849/K05181/K12302",6
"04972","04972","Pancreatic secretion","10/154","41/3163",0.24390243902439,5.00950269242952,5.84515709492738,1.69978735875819e-05,0.0013484979712815,0.00128825989295358,"K01242/K14073/K14074/K14075/K01291/K01298/K01300/K08779/K08780/K01047",10
"00513","00513","Various types of N-glycan biosynthesis","8/154","27/3163",0.296296296296296,6.08561808561809,6.00299245212263,2.65214042594712e-05,0.00157802355343854,0.00150753245264363,"K00738/K07966/K07967/K07968/K00717/K12373/K09656/K09657",8
"04974","04974","Protein digestion and absorption","8/154","28/3163",0.285714285714286,5.8682745825603,5.8528245833987,3.56111768443921e-05,0.00169509201779306,0.00161937141018709,"K13868/K08606/K01291/K01298/K01300/K08779/K08780/K04916",8
"00601","00601","Glycosphingolipid biosynthesis - lacto and neolacto series","5/154","10/3163",0.5,10.2694805194805,6.64084907209957,5.3022735528487e-05,0.00210323517596332,0.00200928260950056,"K07819/K07966/K07967/K07968/K07969",5
"04975","04975","Fat digestion and absorption","5/154","13/3163",0.384615384615385,7.8996003996004,5.638590265958,0.000240256950483279,0.00816873631643148,0.00780383478261477,"K14073/K14074/K14075/K01047/K14457",5
"00561","00561","Glycerolipid metabolism","6/154","23/3163",0.260869565217391,5.35798983625071,4.74477372841062,0.000611857171197258,0.0182027508431184,0.0173896248656063,"K14073/K14074/K14075/K14457/K14458/K00128",6
"00510","00510","N-Glycan biosynthesis","7/154","33/3163",0.212121212121212,4.35674931129477,4.38463967181282,0.000828352048084966,0.0219053097160247,0.0209267885831991,"K00738/K07966/K07967/K07968/K00717/K00744/K09661",7
"00480","00480","Glutathione metabolism","5/154","20/3163",0.25,5.13474025974026,4.19586241989101,0.00219235092698644,0.0521779520622774,0.0498471368662181,"K11205/K18592/K11204/K00432/K05360",5
"00514","00514","Other types of O-glycan biosynthesis","4/154","14/3163",0.285714285714286,5.8682745825603,4.12936195692134,0.00368812531623542,0.0797976204785483,0.0762330208906078,"K00728/K07966/K07967/K07968",4
"00600","00600","Sphingolipid metabolism","4/154","23/3163",0.173913043478261,3.57199322416714,2.80026487858388,0.0231961354346401,0.457260003472015,0.436833970588038,"K09905/K01019/K12373/K07553",4
"04921","04921","Oxytocin signaling pathway","7/154","61/3163",0.114754098360656,2.35692995529061,2.42064805148929,0.0270436462049019,0.457260003472015,0.436833970588038,"K04860/K04861/K01242/K04515/K04448/K02183/K12751",7
"04814","04814","Motor proteins","8/154","75/3163",0.106666666666667,2.19082251082251,2.36085449321786,0.0277160349363899,0.457260003472015,0.436833970588038,"K07374/K17751/K10404/K20198/K10403/K11498/K05738/K12751",8
"04080","04080","Neuroactive ligand-receptor interaction","7/154","62/3163",0.112903225806452,2.31891495601173,2.37242206179396,0.0292815301459238,0.457260003472015,0.436833970588038,"K05193/K05194/K05195/K04809/K04247/K01315/K05181",7
"04658","04658","Th1 and Th2 cell differentiation","4/154","25/3163",0.16,3.28623376623377,2.59593831668743,0.0307401683006397,0.457260003472015,0.436833970588038,"K04448/K02599/K06052/K17895",4
"05207","05207","Chemical carcinogenesis - receptor activation","7/154","64/3163",0.109375,2.24644886363636,2.27868274763685,0.0341266848551624,0.477773587972273,0.456431203016413,"K04809/K04344/K04849/K04358/K04448/K06052/K04377",7
"04020","04020","Calcium signaling pathway","8/154","80/3163",0.1,2.0538961038961,2.15966420136014,0.0388481453358432,0.495704126608333,0.473560775530296,"K04809/K04344/K04849/K01242/K04358/K18496/K04515/K02183",8
"04512","04512","ECM-receptor interaction","4/154","27/3163",0.148148148148148,3.04280904280904,2.41130321991533,0.0395730185107493,0.495704126608333,0.473560775530296,"K06252/K05636/K04659/K16857",4
"04727","04727","GABAergic synapse","4/154","28/3163",0.142857142857143,2.93413729128015,2.32529330342727,0.0444778738961288,0.527886780423546,0.504305814115373,"K15015/K04344/K04849/K05181",4
"00590","00590","Arachidonic acid metabolism","3/154","17/3163",0.176470588235294,3.62452253628724,2.45428847058739,0.0465782453314893,0.527886780423546,0.504305814115373,"K18592/K00461/K01047",3
"05224","05224","Breast cancer","6/154","55/3163",0.109090909090909,2.24061393152302,2.09946042619663,0.0488559781711843,0.528532854760994,0.504923027989274,"K04358/K18496/K04448/K02599/K06052/K04377",6
