"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"00830","00830","Retinol metabolism","5/287","14/3163",0.357142857142857,3.93603782976605,3.47749708673488,0.00598353200465461,0.507416000369294,0.504855140958634,"K07424/K17689/K17690/K17691/K00157",5
"04978","04978","Mineral absorption","6/287","20/3163",0.3,3.30627177700348,3.26799009826834,0.00686881828885492,0.507416000369294,0.504855140958634,"K17686/K14613/K14683/K14688/K14736/K14735",6
"05133","05133","Pertussis","6/287","20/3163",0.3,3.30627177700348,3.26799009826834,0.00686881828885492,0.507416000369294,0.504855140958634,"K04630/K04448/K09444/K02187/K04397/K05765",6
"04142","04142","Lysosome","13/287","68/3163",0.191176470588235,2.10693789711006,2.9145722538295,0.00695090411464786,0.507416000369294,0.504855140958634,"K01279/K01206/K06497/K01135/K01379/K08565/K01197/K12373/K12383/K01052/K12301/K14379/K04646",13
"04610","04610","Complement and coagulation cascades","5/287","16/3163",0.3125,3.4440331010453,3.09560930704195,0.0112219952590364,0.615030551429244,0.611926576043516,"K03900/K03899/K01315/K03909/K01324",5
"04670","04670","Leukocyte transendothelial migration","8/287","36/3163",0.222222222222222,2.44909020518777,2.76191412430487,0.013237857439436,0.615030551429244,0.611926576043516,"K04630/K04392/K07860/K05763/K08007/K04393/K08009/K05691",8
"05416","05416","Viral myocarditis","5/287","17/3163",0.294117647058824,3.24144291863087,2.92684838076462,0.0147438830822079,0.615030551429244,0.611926576043516,"K17751/K04392/K07860/K07861/K02187",5
"04668","04668","TNF signaling pathway","8/287","38/3163",0.210526315789474,2.3201907207042,2.58601419023699,0.0182540394852912,0.666272441213128,0.662909854992154,"K19901/K04448/K09028/K06052/K09444/K02187/K04397/K07763",8
"04370","04370","VEGF signaling pathway","6/287","25/3163",0.24,2.64501742160279,2.60820352026969,0.0213400752020792,0.692366884334125,0.688872603014487,"K04443/K04444/K04392/K07860/K07861/K04393",6
"04361","04361","Axon regeneration","7/287","33/3163",0.212121212121212,2.33776792313378,2.44001794161572,0.0256003187461769,0.703496070946785,0.699945622138834,"K04443/K04534/K04392/K02599/K06754/K12035/K04459",7
"04810","04810","Regulation of actin cytoskeleton","15/287","97/3163",0.154639175257732,1.70426380257912,2.22516694316284,0.0265015643164885,0.703496070946785,0.699945622138834,"K10352/K04392/K07860/K07861/K05762/K05763/K08007/K05093/K06269/K04393/K05746/K05765/K05729/K13710/K05755",15
"00480","00480","Glutathione metabolism","5/287","20/3163",0.25,2.75522648083624,2.48715819912778,0.0295022275436304,0.717887536895007,0.714264456319473,"K11205/K18592/K11204/K00432/K00799",5
"04657","04657","IL-17 signaling pathway","6/287","28/3163",0.214285714285714,2.36162269785963,2.28583282913702,0.0360882408196,0.799849252269161,0.795812522084674,"K13908/K04448/K04449/K05168/K02187/K06855",6
"05100","05100","Bacterial invasion of epithelial cells","7/287","36/3163",0.194444444444444,2.1429539295393,2.17842932767274,0.0396218590723066,0.799849252269161,0.795812522084674,"K04392/K05689/K04393/K06106/K05755/K04646/K05691",7
"04360","04360","Axon guidance","10/287","60/3163",0.166666666666667,1.83681765389082,2.06701206416985,0.0410881465206761,0.799849252269161,0.795812522084674,"K04630/K04392/K07860/K07861/K04393/K06753/K06754/K06755/K05746/K05765",10
"04820","04820","Cytoskeleton in muscle cells","9/287","53/3163",0.169811320754717,1.87147459075669,2.02087713280935,0.0462375529791511,0.841468152639788,0.837221377536343,"K17751/K10352/K06115/K10370/K22030/K09377/K05738/K04659/K16857",9
"04215","04215","Apoptosis - multiple species","4/287","16/3163",0.25,2.75522648083624,2.22316769266312,0.0503858856460353,0.841468152639788,0.837221377536343,"K02187/K04397/K04489/K20008",4
"05418","05418","Fluid shear stress and atherosclerosis","8/287","46/3163",0.173913043478261,1.91667929101651,1.97813248580902,0.0518713244777952,0.841468152639788,0.837221377536343,"K04448/K04392/K07860/K07861/K05638/K08009/K00799/K21278",8
"04380","04380","Osteoclast differentiation","7/287","40/3163",0.175,1.92865853658537,1.86692769860781,0.0649864286905879,0.975167568682691,0.970246030845071,"K04448/K04449/K04392/K09028/K14379/K08009/K05869",7
"04721","04721","Synaptic vesicle cycle","6/287","33/3163",0.181818181818182,2.00380107697181,1.83088007663305,0.0726355369628403,0.975167568682691,0.970246030845071,"K15015/K05613/K05614/K04646/K04560/K12302",6
"00760","00760","Nicotinate and nicotinamide metabolism","4/287","18/3163",0.222222222222222,2.44909020518777,1.94737140647911,0.073471529147326,0.975167568682691,0.970246030845071,"K01242/K11416/K11417/K00157",4
"04981","04981","Folate transport and metabolism","4/287","18/3163",0.222222222222222,2.44909020518777,1.94737140647911,0.073471529147326,0.975167568682691,0.970246030845071,"K14592/K14613/K00544/K00547",4
"04530","04530","Tight junction","10/287","68/3163",0.147058823529412,1.62072145931543,1.63436227759527,0.0837732231056857,0.987753657060409,0.982768598949794,"K04448/K10352/K04392/K05762/K05763/K08007/K04393/K06106/K12751/K05755",10
"05205","05205","Proteoglycans in cancer","12/287","86/3163",0.13953488372093,1.53780082651325,1.59710836055674,0.0851709288587141,0.987753657060409,0.982768598949794,"K02375/K12823/K04392/K05762/K05763/K08007/K06497/K06269/K04393/K02187/K06106/K16857",12
"00680","00680","Methane metabolism","3/287","12/3163",0.25,2.75522648083624,1.92409727339032,0.08795066809442,0.987753657060409,0.982768598949794,"K01623/K03841/K15633",3
"04977","04977","Vitamin digestion and absorption","3/287","12/3163",0.25,2.75522648083624,1.92409727339032,0.08795066809442,0.987753657060409,0.982768598949794,"K14592/K14613/K14611",3
"04216","04216","Ferroptosis","4/287","20/3163",0.2,2.20418118466899,1.70632629998722,0.101006405854046,1,0.994953136265321,"K11205/K11204/K14736/K13624",4
"00520","00520","Amino sugar and nucleotide sugar metabolism","5/287","28/3163",0.178571428571429,1.96801891488303,1.62506795630204,0.10366186097142,1,0.994953136265321,"K12373/K01183/K00844/K12407/K01836",5
"00062","00062","Fatty acid elongation","3/287","13/3163",0.230769230769231,2.54328598231037,1.76112527953395,0.106968331635993,1,0.994953136265321,"K00022/K07511/K10251",3
"00010","00010","Glycolysis / Gluconeogenesis","5/287","29/3163",0.172413793103448,1.90015619368016,1.53813628454776,0.116473366705946,1,0.994953136265321,"K01623/K03841/K15633/K00844/K12407",5
"01120","01120","Microbial metabolism in diverse environments","14/287","111/3163",0.126126126126126,1.39002417051198,1.32125969469239,0.126342212897401,1,0.994953136265321,"K00022/K07511/K07127/K01580/K00616/K01958/K00275/K01623/K03841/K15633/K00844/K12407/K00106/K00157",14
"00650","00650","Butanoate metabolism","3/287","14/3163",0.214285714285714,2.36162269785963,1.61273091137802,0.127417396808632,1,0.994953136265321,"K00022/K07511/K01580",3
"04520","04520","Adherens junction","7/287","47/3163",0.148936170212766,1.64141152049818,1.39931149211678,0.128518664501568,1,0.994953136265321,"K04392/K07860/K07861/K04498/K05689/K04393/K05691",7
"04015","04015","Rap1 signaling pathway","10/287","74/3163",0.135135135135135,1.48931161126283,1.34530224714274,0.128932275196781,1,0.994953136265321,"K04534/K04630/K04392/K07860/K07861/K05093/K05689/K04393/K05746/K16857",10
