CellName,UMAP_1,UMAP_2
2250-6-6,10.287306,-3.471244
2251-6-6,16.458841,2.9785228
2268-6-6,8.365442,-0.22662942
2269-6-6,8.871247,-2.247899
2286-6-6,10.209795,-3.023466
2287-6-6,10.275189,1.4719229
2304-6-6,10.308114,-3.6862607
2305-6-6,9.555393,-2.1435213
2322-6-6,14.145376,-1.5529559
2323-6-6,-4.5486817,3.5844345
2340-6-6,9.2427435,-2.350866
2341-6-6,9.719458,-2.3203125
2358-6-6,8.632676,-0.36605263
2359-6-6,8.109516,1.5752972
2376-6-6,8.2648,-0.51629376
2377-6-6,10.105839,-3.8757045
2394-6-6,12.95897,-2.0434263
2395-6-6,9.245147,-1.5117784
2412-6-6,2.0353239,2.0631685
2413-6-6,9.85314,-3.6650636
2430-6-6,5.9232388,2.7187405
2431-6-6,11.875774,-2.8027778
2448-6-6,7.658937,7.250365
2449-6-6,15.034461,-2.3388262
2466-6-6,5.9181447,4.0940704
2467-6-6,8.560174,8.689329
2484-6-6,7.9992385,-0.6363277
2485-6-6,11.009807,0.3155185
2502-6-6,16.402554,5.4700975
2503-6-6,10.027684,-2.0483663
2520-6-6,8.12199,-2.3735342
2521-6-6,8.8630495,0.8228772
2538-6-6,7.40367,4.107581
2539-6-6,10.025755,-1.9126003
2556-6-6,9.750877,-2.8229167
2557-6-6,8.510567,5.788079
2574-6-6,9.310352,-2.409762
2575-6-6,9.942254,-2.0332341
2592-6-6,10.26751,-3.0290542
2593-6-6,7.992661,-4.390151
2610-6-6,8.097899,-0.99140424
2611-6-6,9.712113,-2.2116778
2628-6-6,8.623602,7.639516
2629-6-6,8.629078,-3.2584317
2646-6-6,3.145195,-1.6981694
2647-6-6,9.726675,-2.3126929
2664-6-6,11.226768,-3.86488
2665-6-6,-4.312388,-2.5006692
2682-6-6,7.3081875,-0.06138564
2683-6-6,6.435942,5.4232965
2700-6-6,9.796024,-4.063325
2701-6-6,15.437945,0.10307945
2718-6-6,6.891627,4.282299
2719-6-6,7.865775,-0.26561996
2736-6-6,9.544271,-2.2191098
2737-6-6,16.684572,-1.2224563
2754-6-6,13.259282,-4.904218
2755-6-6,11.378523,-5.015025
2772-6-6,16.976175,2.2008152
2773-6-6,9.635716,-1.767685
2790-6-6,5.8191333,3.1250112
2791-6-6,10.593545,-2.867344
2808-6-6,6.4829507,8.536502
2809-6-6,14.638152,-3.806816
2826-6-6,10.475355,-1.9697015
2827-6-6,18.001854,-1.1279755
2844-6-6,17.922028,3.0291667
2845-6-6,9.769915,-5.3706703
2862-6-6,9.540336,-2.7839727
2863-6-6,8.915056,-2.4395993
2880-6-6,7.964318,-1.5303559
2881-6-6,9.77579,-3.0584478
2898-6-6,2.9327073,-1.5006324
2899-6-6,8.9335785,-1.7901374
2916-6-6,8.329648,-1.7364501
2917-6-6,12.755865,-2.5956926
2934-6-6,13.187155,-2.846926
2935-6-6,8.51537,-3.5369315
2952-6-6,8.606968,-0.8793956
2953-6-6,8.93068,-1.125325
2970-6-6,8.116049,-0.9514118
2971-6-6,13.141484,-1.8153931
2987-6-6,-4.48911,3.9398944
2988-6-6,-4.6845603,-3.4975395
3004-6-6,8.518518,-2.440696
3005-6-6,10.181115,-1.0096686
3021-6-6,19.222792,2.8229694
3022-6-6,9.499566,-2.9500568
3038-6-6,9.072194,-3.7188613
3039-6-6,14.5426445,-2.4913557
3055-6-6,18.258743,6.6716404
3056-6-6,6.8048644,-0.9057151
3072-6-6,10.509221,0.92874044
3073-6-6,13.047721,-1.8163364
3089-6-6,8.111785,-1.6678768
3090-6-6,9.934319,1.9891775
3106-6-6,8.252497,-0.30708176
3107-6-6,9.604243,3.1116793
3123-6-6,10.41023,-3.7351441
3124-6-6,18.504156,-0.8202844
3140-6-6,9.446019,-0.7944427
3141-6-6,16.182484,-1.965555
3157-6-6,12.30099,-4.577525
3158-6-6,16.221338,-1.3722314
3174-6-6,13.301936,-3.4835994
3175-6-6,2.0750196,1.9947822
3191-6-6,9.834634,-0.7469575
3192-6-6,8.656849,-2.273414
3208-6-6,9.031946,-2.2387784
3209-6-6,12.409553,-0.3760427
3225-6-6,14.172868,-3.3708518
3226-6-6,17.424282,3.008692
3242-6-6,7.6593084,3.849025
3243-6-6,10.452655,-2.402999
3259-6-6,9.691369,-2.0919833
3260-6-6,9.935824,-1.7646272
3276-6-6,10.70104,-1.9082009
3277-6-6,13.641349,-3.2653885
3293-6-6,8.222385,-2.6707222
3310-6-6,9.277752,-2.3601685
3311-6-6,14.764425,-2.1215794
3327-6-6,8.152882,0.54802793
3328-6-6,13.070249,-1.7119826
3344-6-6,7.795537,-0.17252009
3345-6-6,9.321646,-5.0306783
3361-6-6,9.466918,-2.2895508
3362-6-6,13.644279,-2.3141046
3378-6-6,10.224575,-2.5825691
3379-6-6,8.376536,-1.8773897
3395-6-6,6.746039,5.831793
3412-6-6,7.813823,-1.3267348
3413-6-6,7.451112,5.2397494
3429-6-6,12.36518,-4.723653
3430-6-6,14.838138,-2.0583837
3446-6-6,9.053673,-2.1813724
3447-6-6,9.296854,-1.6635197
3463-6-6,9.890682,-2.4412694
3464-6-6,9.698637,-2.1547039
3480-6-6,7.283179,5.371199
3481-6-6,10.116853,1.5386983
3497-6-6,12.054296,-2.4811366
3498-6-6,9.318704,2.755884
3514-6-6,10.73438,-3.5582066
3515-6-6,9.950855,-2.764661
3531-6-6,18.119902,6.988864
3532-6-6,10.051493,-2.3331795
3548-6-6,10.149857,-2.4930317
3549-6-6,6.7065578,2.3338904
3566-6-6,9.02574,7.441761
3582-6-6,6.373304,8.654467
3583-6-6,16.167269,-1.4667374
3599-6-6,2.5522356,-0.5311251
3600-6-6,9.492374,-2.3109448
3616-6-6,-4.6394057,4.119172
3617-6-6,15.207938,-0.44278792
3633-6-6,9.877447,-2.0866985
3634-6-6,11.252358,-2.1750052
3650-6-6,10.237762,-3.4166884
3651-6-6,13.922089,-1.042874
3667-6-6,9.462249,-1.6858673
3668-6-6,16.49149,3.003138
3684-6-6,8.940939,-3.0310268
3701-6-6,7.871185,-0.62186956
3702-6-6,8.631969,14.501082
3718-6-6,6.843899,3.0083563
3719-6-6,10.253131,1.6036745
3735-6-6,10.434322,-2.557039
3736-6-6,6.359929,5.202663
3752-6-6,9.081746,-0.22770585
3753-6-6,9.808939,-2.0018113
3769-6-6,5.433766,2.4153762
3770-6-6,9.6945305,-2.8419392
3786-6-6,9.045562,1.0969312
3787-6-6,14.334115,-1.4732097
3803-6-6,4.731489,7.5179167
3804-6-6,5.2822757,3.9381213
3820-6-6,9.6283655,-4.833311
3821-6-6,9.670542,-2.2571895
3837-6-6,8.159466,-2.1682153
3838-6-6,10.411666,-2.3411405
3854-6-6,13.213504,-5.184173
3855-6-6,15.280769,-1.731571
3871-6-6,7.9213395,-1.0446266
3872-6-6,9.708112,-1.233003
3888-6-6,14.409277,11.826629
3889-6-6,16.633364,2.7050047
3905-6-6,9.337424,-2.2733502
3906-6-6,9.634119,2.5987122
3922-6-6,14.782192,1.7048795
3923-6-6,11.560961,-3.3924968
3939-6-6,5.0024395,3.1250622
3940-6-6,8.976249,-1.0336537
3956-6-6,1.1283046,1.279629
3957-6-6,15.566567,0.20237897
3973-6-6,19.252588,3.59506
3974-6-6,13.745546,-1.9329684
3990-6-6,5.7001395,5.688741
3991-6-6,9.336483,-1.752911
4007-6-6,5.169832,1.7225804
4008-6-6,9.023739,-0.44742173
4024-6-6,8.790339,-5.0839186
4025-6-6,16.100471,-1.2938685
4041-6-6,3.3893943,2.2128947
4042-6-6,16.46544,0.742135
4058-6-6,13.83701,-1.8424642
4059-6-6,12.9356165,-4.7704964
4075-6-6,8.89798,-0.6692062
4076-6-6,16.48549,5.853848
4092-6-6,12.776175,1.8514173
4093-6-6,15.179067,-1.58254
4109-6-6,8.585202,-0.56414825
4110-6-6,9.879405,-2.6445458
4126-6-6,7.850286,-1.5823185
4127-6-6,9.600688,-2.2903283
4143-6-6,8.617431,-2.124442
4144-6-6,9.7284565,-1.8158406
4160-6-6,13.38394,-5.0543146
4161-6-6,6.7813845,-3.3617034
4177-6-6,7.9176354,-0.81823564
4178-6-6,15.981033,-2.2730236
4194-6-6,9.825006,-1.8850906
4195-6-6,16.547586,-1.8456796
4211-6-6,15.092919,-2.3296478
4212-6-6,16.273062,3.1181753
4228-6-6,9.695954,-3.450363
4229-6-6,14.274662,0.39674446
4245-6-6,13.084012,-2.7520401
4246-6-6,12.5723505,-2.2516634
4262-6-6,8.224721,-1.4267055
4263-6-6,18.659248,2.834056
4279-6-6,14.4222,-1.7375456
4280-6-6,5.6699505,5.471591
4296-6-6,18.79871,4.0774636
4297-6-6,9.533175,1.3643022
4313-6-6,4.9296136,5.638565
4314-6-6,10.070063,-2.2858448
4330-6-6,7.958701,-0.57077384
4331-6-6,10.501424,-3.3835402
4347-6-6,9.343165,-1.4256406
4348-6-6,13.887676,-3.7205694
4364-6-6,10.506435,-0.23416668
4365-6-6,15.290573,-2.2065141
4381-6-6,8.958881,-1.9418209
4382-6-6,4.8518147,7.2446513
4398-6-6,18.320257,6.8137403
4399-6-6,10.03716,2.312684
4415-6-6,6.4294963,5.248892
4416-6-6,8.933213,-0.41938147
4432-6-6,9.969476,-2.594721
4433-6-6,14.231506,11.685782
4449-6-6,8.683761,-1.6118296
4450-6-6,19.169455,2.4655485
4466-6-6,9.823072,-1.8832481
4467-6-6,9.498292,-5.1442156
4483-6-6,9.771835,-3.6156306
4484-6-6,18.418442,1.6030554
4500-6-6,9.872377,-2.4205437
4501-6-6,14.090155,-3.0377362
4517-6-6,10.350013,2.9805253
4518-6-6,12.496827,-0.8830504
4534-6-6,-4.2274847,3.3321717
4535-6-6,8.556569,-3.4555821
4551-6-6,16.388546,2.6198518
4552-6-6,16.841661,-1.8038942
4568-6-6,8.988585,-3.005535
4569-6-6,18.1349,-0.6326015
4585-6-6,7.742506,-0.50395393
4586-6-6,9.722854,-2.718935
4602-6-6,7.7491355,5.288277
4603-6-6,14.844927,-2.030574
4619-6-6,9.978439,-3.321743
4620-6-6,10.291792,2.4144504
4636-6-6,7.1396556,5.188502
4653-6-6,9.443036,-2.951388
4654-6-6,9.194335,-1.6608734
4670-6-6,9.310486,-2.9373226
4671-6-6,15.537686,-1.8436463
4687-6-6,13.105645,-1.233457
4688-6-6,8.7416525,-3.3151073
4704-6-6,10.561423,-2.7414026
4705-6-6,13.4640665,-0.7278956
4721-6-6,1.841285,2.0962608
4722-6-6,16.675484,2.2593036
4738-6-6,8.93175,-0.35150233
4739-6-6,13.533805,-0.3179738
4755-6-6,8.815498,-2.365633
4756-6-6,9.940418,-2.0157661
4772-6-6,11.079415,-3.4097176
4773-6-6,11.0822315,-4.2961774
4790-6-6,15.235881,-2.1985736
4806-6-6,7.777527,-1.0673742
4807-6-6,15.752075,-2.7516394
4823-6-6,10.062568,-3.2628665
4824-6-6,5.159956,2.005712
4840-6-6,9.140977,-2.5747116
4841-6-6,6.921793,2.9835906
4857-6-6,16.281982,3.6766808
4874-6-6,8.119141,-2.0393128
4875-6-6,9.753456,-1.516584
4891-6-6,9.514934,-2.5517585
4892-6-6,10.3002615,-1.7196643
4908-6-6,16.91504,5.6549635
4909-6-6,9.092671,1.9034278
4925-6-6,7.668352,-0.4724223
4926-6-6,9.397264,2.6673255
4942-6-6,9.932939,-3.0344753
4943-6-6,9.87445,1.5809727
4959-6-6,9.62821,3.1334279
4960-6-6,9.724794,2.3831139
4976-6-6,13.820673,-1.0455422
4977-6-6,8.34403,1.1397936
4993-6-6,8.209353,-1.8264755
4994-6-6,15.564715,0.7320914
5010-6-6,8.025331,0.30849537
5011-6-6,9.154719,-2.2075665
5027-6-6,8.851087,-2.730805
5028-6-6,9.410274,-1.6733218
5044-6-6,10.380643,-1.7455167
5045-6-6,9.081595,1.1100528
5061-6-6,10.092714,-2.7839756
5078-6-6,15.547937,1.5270636
5079-6-6,9.904756,-2.524592
5095-6-6,8.34152,-1.8983808
5096-6-6,9.669453,-3.3592184
5112-6-6,13.030732,-5.1221094
5113-6-6,11.350613,-4.497152
5129-6-6,3.7739704,2.4081025
5130-6-6,9.57706,-5.7924304
5146-6-6,8.747096,-2.339834
5147-6-6,11.231496,-4.3101206
5163-6-6,18.894949,2.52621
5164-6-6,8.523562,-1.608355
5180-6-6,18.97827,-0.3322433
5181-6-6,9.708124,-2.270322
5197-6-6,15.461351,-1.9596642
5198-6-6,8.967522,-2.554257
5214-6-6,10.152558,-2.6508982
5215-6-6,7.8796554,-0.7067867
5231-6-6,13.979035,-2.1876595
5232-6-6,10.200595,-3.5764284
5248-6-6,9.823447,-2.2276468
5249-6-6,11.63962,-1.5045305
5265-6-6,19.11648,5.32032
5266-6-6,15.991633,3.5052292
5282-6-6,1.1365554,1.3011717
5283-6-6,10.188621,2.5648072
5299-6-6,9.903643,-2.9701128
5300-6-6,9.519055,-0.62553495
5316-6-6,10.741742,-2.9608617
5317-6-6,0.019760858,-3.865122
5333-6-6,13.945959,-1.0202218
5334-6-6,8.500925,-3.2566824
5350-6-6,8.010526,-1.5381778
5367-6-6,9.353005,-1.2816954
5384-6-6,9.158266,-2.212455
5385-6-6,11.1865,-3.3619213
5401-6-6,6.0768776,5.4014
5402-6-6,10.338793,-3.8865914
5418-6-6,10.039678,-2.8569698
5419-6-6,8.910409,-2.5806718
5435-6-6,9.171355,-3.4846823
5436-6-6,7.8843307,7.2826085
5452-6-6,15.619714,12.245418
5453-6-6,12.900142,-3.910693
5469-6-6,9.781619,-3.1195457
5470-6-6,-0.3511506,-4.4182296
5486-6-6,3.6641185,2.443314
5503-6-6,9.513469,-1.7320364
5504-6-6,13.428826,-3.2633982
5520-6-6,10.2840395,-4.540093
5521-6-6,9.651722,-1.8397936
5537-6-6,9.779972,-1.2066314
5538-6-6,9.896565,-1.7540185
5554-6-6,-4.2572584,3.6803274
5555-6-6,4.2790046,0.09069214
5571-6-6,-3.3664613,3.193903
5572-6-6,5.4879265,3.1372442
5588-6-6,8.348787,0.70296603
5589-6-6,10.006677,-2.4628384
5605-6-6,7.23296,5.390408
5606-6-6,9.240436,-5.0212207
5622-6-6,14.59949,-1.7412932
5623-6-6,9.64427,-2.823528
5639-6-6,2.9266133,-0.55882335
5656-6-6,-3.4938996,4.2265096
5673-6-6,9.549411,-3.0684512
5674-6-6,7.905018,4.112827
5690-6-6,19.051624,5.210296
5691-6-6,18.460594,2.0471625
5707-6-6,1.334597,1.3942161
5708-6-6,9.487262,-2.4117959
5724-6-6,11.883235,-3.299708
5725-6-6,11.075151,1.3203814
5741-6-6,10.421659,-3.289394
5742-6-6,19.27938,0.8762553
5758-6-6,16.427198,4.2851105
5759-6-6,9.935001,-2.7112114
5775-6-6,10.434083,-1.9173707
5776-6-6,18.19079,0.37546352
5792-6-6,7.0073338,4.4281783
5793-6-6,3.9403546,0.3297722
5809-6-6,2.8743663,-1.0911081
5810-6-6,9.7890215,-1.9570781
5826-6-6,2.132716,1.6247016
5827-6-6,4.919191,1.242016
5843-6-6,10.480386,-1.2046903
5844-6-6,12.702428,-4.2587643
5860-6-6,10.862182,-2.3089523
5861-6-6,10.431025,-0.3370872
5877-6-6,7.92688,-1.7723278
5894-6-6,10.194554,-2.3266246
5895-6-6,9.996707,-2.97836
5911-6-6,13.252657,-4.9166937
5912-6-6,9.38681,-3.399126
5928-6-6,9.402122,-2.779064
5929-6-6,16.666971,-1.3093561
5945-6-6,10.108951,-2.3993096
5962-6-6,14.689292,-4.5139146
5963-6-6,12.765794,-1.300203
5979-6-6,19.268642,4.6267614
5980-6-6,18.057123,-0.74030054
5996-6-6,8.933912,-2.1307616
5997-6-6,9.518916,-2.4048522
6013-6-6,5.107769,6.899409
6014-6-6,8.88134,-0.5555932
6030-6-6,7.442515,5.2346067
6047-6-6,10.27243,-3.4096045
6064-6-6,14.884867,-2.0963502
6081-6-6,9.522223,-3.037838
6082-6-6,15.3411045,3.0663083
6098-6-6,13.749092,-2.9314117
6099-6-6,10.460652,0.3984792
6115-6-6,18.821684,3.8261528
6132-6-6,7.3561826,0.0963794
6133-6-6,9.3231945,-2.1250792
6149-6-6,9.66095,-1.757716
6166-6-6,9.87975,-2.8086524
6167-6-6,10.439104,2.0539467
6183-6-6,11.032853,-3.5295992
6184-6-6,8.739655,2.8681655
6217-6-6,7.988547,-0.76439977
6218-6-6,10.439539,-3.1376464
6234-6-6,11.177652,-4.2206817
6235-6-6,8.526167,0.27982163
6251-6-6,8.956339,-1.8266528
6252-6-6,10.507071,-3.3230367
6268-6-6,8.357117,-1.8780885
6269-6-6,9.476659,2.259123
6285-6-6,-4.5055485,4.210569
6286-6-6,10.971979,-2.7360451
6302-6-6,8.455454,-2.0074897
6303-6-6,10.573209,-3.1682863
6319-6-6,9.954757,-4.247008
6320-6-6,8.241286,0.24127594
6336-6-6,9.678888,-2.3586624
6337-6-6,14.228369,-1.3063624
6353-6-6,10.269489,-2.4598913
6354-6-6,4.922266,1.0117767
6370-6-6,9.952255,-1.6872656
6371-6-6,7.9152966,-0.34622264
6387-6-6,1.5750705,1.4512967
6388-6-6,10.235915,-2.9010258
6404-6-6,-4.4918776,4.0925417
6421-6-6,8.488306,-1.3631382
6422-6-6,10.2849045,2.1492872
6438-6-6,10.188916,-2.367108
6455-6-6,10.243668,-2.9097095
6456-6-6,9.131723,-2.7626522
6472-6-6,14.520777,11.8333025
6473-6-6,11.171526,1.4697946
6489-6-6,2.8670762,4.902982
6490-6-6,16.03551,4.065009
6506-6-6,8.223726,-0.20669232
6523-6-6,8.865924,-1.8058897
6524-6-6,10.086093,2.485335
6540-6-6,8.75564,-2.3482854
6557-6-6,9.573039,-3.793811
6574-6-6,9.085055,-2.8588898
6575-6-6,8.479867,-1.660819
6591-6-6,16.28668,5.987299
6608-6-6,10.197841,-2.6417246
6625-6-6,9.6128025,-3.1918058
6642-6-6,14.440285,-1.3828349
6643-6-6,18.075212,0.5718353
6659-6-6,8.819168,0.22775382
6676-6-6,10.01344,-3.147139
6693-6-6,9.083739,2.472058
6694-6-6,10.841938,-4.113238
6710-6-6,13.401483,-3.792551
6727-6-6,18.55944,1.5260335
6728-6-6,9.690746,-2.4087877
6744-6-6,5.566419,7.1567974
6761-6-6,9.512372,-2.3044662
6762-6-6,11.004553,-0.358029
6778-6-6,9.940833,-3.1342502
6795-6-6,8.985321,2.2844465
6796-6-6,10.20669,1.9545424
6812-6-6,9.332825,-2.8049932
6829-6-6,8.594329,-0.35269102
6846-6-6,14.449668,-3.3278291
6863-6-6,5.4292183,2.231141
6880-6-6,8.302694,-1.9917177
6897-6-6,9.599418,-2.7794518
6914-6-6,10.198883,-3.1348567
6931-6-6,12.146148,-4.902049
6932-6-6,-4.380745,4.031375
6948-6-6,12.733326,-2.6681893
6965-6-6,8.8382015,-1.9869994
6982-6-6,14.487573,-3.3007817
6999-6-6,14.780928,-4.019321
7000-6-6,16.889507,1.6465862
7016-6-6,9.819505,-2.7446234
7017-6-6,9.592797,-5.242499
7033-6-6,11.113175,-2.3271015
7034-6-6,10.112582,-3.2408755
7050-6-6,9.576282,-2.5432239
7051-6-6,11.211939,-1.4584134
7067-6-6,9.514974,-4.513907
7068-6-6,12.319158,-1.9711686
7085-6-6,7.5990033,3.4974325
7101-6-6,11.018039,-4.8483987
7102-6-6,8.861776,2.645432
7118-6-6,10.726585,-1.6946309
7135-6-6,9.859041,-2.8436565
7152-6-6,18.831482,-0.40983984
7169-6-6,17.95483,-1.2888334
7186-6-6,13.16771,-2.3289552
7220-6-6,9.904234,-2.4957418
7237-6-6,10.140621,-2.8887968
7254-6-6,14.193882,-0.28608608
7271-6-6,10.450678,-2.189899
7272-6-6,12.872944,-2.0821433
7288-6-6,9.205159,-1.4331139
7289-6-6,9.535548,1.9446563
7305-6-6,9.729635,-2.7347028
7306-6-6,9.858286,2.1197073
7322-6-6,10.084936,-1.2391449
7339-6-6,8.625261,8.127925
7340-6-6,7.872625,2.7413023
7356-6-6,15.0183115,3.7759259
7357-6-6,-4.518324,4.114421
7373-6-6,9.7032585,-2.459021
7390-6-6,9.353358,-1.7454834
7407-6-6,18.916067,0.21896544
7424-6-6,10.904975,-5.352231
7441-6-6,10.031266,-2.699372
7458-6-6,9.75815,-1.3352762
7475-6-6,10.253843,-2.6407688
7492-6-6,9.950445,-3.0387535
7493-6-6,9.465764,2.6448052
7509-6-6,9.708895,-4.0482054
7526-6-6,9.835707,-1.7940127
7527-6-6,9.637413,2.6130664
7543-6-6,13.113262,-4.267458
7560-6-6,15.10903,3.8947656
7577-6-6,18.04499,-0.6480761
7594-6-6,10.2159395,-2.8245137
7611-6-6,7.4813437,-0.26554555
7612-6-6,-4.8376155,-4.0899224
7628-6-6,7.889311,-0.82880807
7645-6-6,9.801712,-3.1817214
7662-6-6,10.207799,-3.4911966
7679-6-6,18.542528,4.215468
7696-6-6,11.726086,-3.9659622
7713-6-6,5.4842544,6.500957
7730-6-6,7.8963494,-2.7960522
7747-6-6,9.488516,-2.7715254
7764-6-6,10.273262,-1.7921348
7781-6-6,19.164932,2.4084203
7798-6-6,9.228134,-1.874339
7815-6-6,13.288507,-2.5481386
7832-6-6,9.357909,-2.1797798
7849-6-6,9.2261715,-3.0676184
7866-6-6,3.19249,-0.5791812
7883-6-6,9.493165,-2.1306407
7900-6-6,15.103373,11.956648
7917-6-6,19.186138,0.5364772
7934-6-6,8.236106,-2.337784
7951-6-6,10.341677,-2.7993762
7968-6-6,8.67613,-2.1126733
7985-6-6,9.112261,-2.025181
8002-6-6,9.584577,-3.2687964
8019-6-6,17.997128,-0.754253
8036-6-6,5.8533406,5.9487443
8053-6-6,8.487097,-2.3600621
8070-6-6,18.98066,4.557651
8087-6-6,13.040249,-2.5870144
8104-6-6,11.595633,-5.0642314
8121-6-6,10.575002,-2.3158984
8138-6-6,4.4782104,0.24455273
8155-6-6,10.022094,-0.8601838
8172-6-6,8.43532,-0.8327675
8189-6-6,3.1781147,-0.95762676
8206-6-6,17.734314,2.0295959
8223-6-6,9.955854,-3.4670377
8240-6-6,17.9345,-1.0322758
8257-6-6,-3.7302663,4.5158944
8274-6-6,10.188045,-1.7559588
8291-6-6,9.568582,-3.454226
8308-6-6,8.840486,-1.9263339
8325-6-6,9.510237,-2.0286474
8342-6-6,10.165037,-2.9535491
8359-6-6,9.80371,-2.6140287
8376-6-6,8.928032,-1.770651
8410-6-6,10.883773,-1.1810764
8427-6-6,8.698792,-2.3909216
8444-6-6,13.573823,-3.2042444
8461-6-6,5.308264,5.3625484
8478-6-6,9.993467,-3.4346626
8495-6-6,13.588674,-1.3755661
8512-6-6,10.875346,-2.2838404
8529-6-6,15.587714,-2.3655102
8546-6-6,17.522223,-1.6016203
8563-6-6,7.80762,-0.17989555
8580-6-6,18.514744,3.4536068
8614-6-6,9.769047,-2.502568
8631-6-6,8.15997,6.839483
8648-6-6,8.754109,-1.4896364
0-7-6,-3.5856168,3.5241058
1-7-6,-2.5632625,5.4009433
2-7-6,11.746384,-1.5881728
3-7-6,7.0509567,4.0934052
4-7-6,13.913142,-2.3729563
5-7-6,12.009589,-2.7815635
6-7-6,7.922733,3.985097
7-7-6,12.818743,-1.1573831
13-7-6,-1.0899189,3.1617138
14-7-6,-1.0800421,-3.987465
15-7-6,12.205663,0.99702823
16-7-6,11.359697,-3.2633824
17-7-6,8.715702,-2.2652292
18-7-6,13.149052,-1.610865
19-7-6,11.753912,0.9946356
20-7-6,10.828769,2.6647494
26-7-6,-1.3618675,4.2125087
27-7-6,-2.5845613,5.5017548
28-7-6,9.639387,1.2903162
29-7-6,6.4691634,5.399905
30-7-6,9.477222,1.539081
31-7-6,11.714837,0.94972146
32-7-6,6.95731,7.9402285
39-7-6,-1.462129,3.9363675
40-7-6,-3.4669979,5.6326423
41-7-6,5.8536634,2.6537445
42-7-6,13.276181,-0.13239402
43-7-6,11.541227,-1.4334729
44-7-6,12.563922,-2.413167
45-7-6,13.20559,0.38515472
46-7-6,9.123124,0.7234386
52-7-6,-1.6402644,3.3968828
53-7-6,-1.6364479,2.8119047
54-7-6,10.719082,-2.8968527
55-7-6,18.01272,7.580977
56-7-6,13.777413,-3.8127735
57-7-6,6.7500563,4.136027
58-7-6,7.6234694,6.6484823
59-7-6,-3.638683,5.438698
65-7-6,8.842054,-0.936318
66-7-6,-2.2016833,5.535769
67-7-6,6.3252625,8.1876335
68-7-6,8.168038,9.103173
69-7-6,14.007147,-3.7393808
70-7-6,18.523266,0.69313353
71-7-6,10.589413,2.0934196
72-7-6,0.033082698,-3.9200268
78-7-6,-1.3397262,4.0736966
79-7-6,8.801514,-0.9461112
80-7-6,7.645383,5.1376333
81-7-6,11.791743,-2.7288175
82-7-6,19.065104,5.040931
83-7-6,12.834925,-1.484276
84-7-6,12.01059,0.13000414
85-7-6,13.472193,11.536106
91-7-6,8.88218,7.7320747
92-7-6,9.428574,0.21097219
93-7-6,-4.0752487,-3.073238
94-7-6,14.053872,-5.2243986
95-7-6,7.536008,5.7794065
96-7-6,11.754146,0.8176207
97-7-6,12.575619,-0.67409045
104-7-6,-3.687298,3.210659
105-7-6,13.955687,-0.3215411
106-7-6,5.379091,2.3198874
107-7-6,8.779318,2.273533
108-7-6,7.5449457,1.7009487
109-7-6,7.348162,5.4651575
110-7-6,11.198781,-1.1767609
111-7-6,16.045172,-1.3438481
117-7-6,-3.8332176,2.4792044
118-7-6,9.055973,8.368818
119-7-6,16.113644,-0.032152116
120-7-6,14.161963,-2.6249468
121-7-6,10.372301,-1.09086
122-7-6,13.062663,-0.4542376
123-7-6,11.390712,-0.9184993
124-7-6,13.4874115,11.396855
130-7-6,5.4501987,7.322319
131-7-6,9.325639,1.1383573
132-7-6,11.645805,-3.076351
133-7-6,9.939194,-2.6239367
134-7-6,8.620726,7.8202715
135-7-6,4.588136,-0.28692895
136-7-6,12.242844,-1.5387233
137-7-6,9.777864,-0.71211207
143-7-6,-1.519444,2.929854
144-7-6,-3.0635943,5.7717934
145-7-6,6.350556,2.771568
146-7-6,13.94588,-1.0558885
147-7-6,14.552066,0.018893179
148-7-6,16.142334,5.5974975
149-7-6,12.523035,-3.4110274
150-7-6,-4.973549,2.1795735
156-7-6,-1.1456733,3.206995
157-7-6,-1.7942185,5.028861
158-7-6,15.053495,2.1524832
159-7-6,16.451351,5.559359
160-7-6,12.128148,-2.1045368
161-7-6,12.0970955,-1.2126802
162-7-6,12.303737,-4.1067953
163-7-6,5.950359,3.9587245
169-7-6,-2.3107347,3.5831218
170-7-6,16.04576,-0.29815128
171-7-6,9.260797,-0.6884077
172-7-6,16.730747,-1.6113127
173-7-6,14.514449,-4.548468
175-7-6,15.904147,0.10663663
176-7-6,7.6458473,4.1345053
182-7-6,6.912484,14.72671
183-7-6,8.252387,1.3138438
184-7-6,6.654074,4.1694465
185-7-6,17.850943,2.6684668
186-7-6,11.59024,-0.862207
187-7-6,13.538689,0.5374205
188-7-6,13.149854,0.456234
189-7-6,7.9347982,3.6071563
195-7-6,-1.3950758,2.9027576
196-7-6,13.47072,-0.9591433
197-7-6,18.954144,5.0850606
198-7-6,13.586474,-1.2420979
199-7-6,8.413333,9.017034
200-7-6,14.302004,12.221847
201-7-6,9.674412,3.0215786
208-7-6,-3.7636375,3.410308
209-7-6,-2.862867,5.557832
210-7-6,12.092223,-2.2890673
211-7-6,18.976902,3.5778995
212-7-6,-4.6794305,-4.8090634
213-7-6,15.812565,-1.9444166
214-7-6,10.609049,-2.6851408
215-7-6,-3.2895932,-3.702791
221-7-6,-1.9818835,5.311163
222-7-6,15.37196,2.1960588
223-7-6,17.319695,0.7684424
224-7-6,7.3254747,4.1442323
225-7-6,13.730762,-5.012672
226-7-6,9.358279,3.0140533
227-7-6,14.252772,-2.912673
228-7-6,8.7030735,3.4642174
