"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"04724","04724","Glutamatergic synapse","37/765","52/3919",0.711538461538462,3.64512317747612,9.45567584808448,5.95447964212963e-16,1.84588868906019e-13,1.21596742165595e-13,"K04958/K08049/K04344/K04851/K05613/K05614/K02677/K04997/K04603/K04604/K04605/K04607/K04608/K08043/K08045/K08046/K13576/K14207/K11828/K00910/K12302/K01425/K15008/K19662/K19663/K08042/K08044/K08047/K04850/K05612/K05617/K05618/K08048/K08041/K04959/K04960/K04345",37
"05200","05200","Pathways in cancer","97/765","250/3919",0.388,1.98767581699346,7.94772181643086,1.94838853207514e-13,3.02000222471647e-11,1.98940723801357e-11,"K00312/K00572/K08735/K04365/K04366/K08845/K00444/K01558/K08049/K08524/K08525/K08526/K05635/K06247/K06240/K06241/K05636/K10456/K08878/K02677/K08731/K04364/K04375/K04456/K03209/K00445/K08043/K08045/K08046/K04491/K03068/K04451/K00408/K01384/K04438/K06054/K02206/K02089/K02091/K04514/K17388/K04515/K09055/K06052/K04445/K04662/K21283/K02678/K09438/K00182/K08803/K09097/K15589/K02084/K05637/K09091/K02599/K02649/K19662/K19663/K08042/K08044/K08047/K00714/K15420/K05719/K03875/K04388/K02620/K05460/K01064/K08048/K08041/K06243/K01357/K06055/K04490/K04492/K06245/K13375/K13376/K13377/K04684/K06244/K04079/K04345/K20994/K20995/K06619/K09291/K05093/K05094/K04674/K04357/K03176/K01116/K05859",97
"04060","04060","Cytokine-cytokine receptor interaction","25/765","33/3919",0.757575757575758,3.88096652802535,8.18419320503598,3.67308905152178e-12,3.79552535323918e-10,2.50027816138676e-10,"K04667/K16621/K05503/K04670/K13596/K04662/K21283/K20013/K04671/K04388/K20012/K05497/K04663/K16620/K16622/K05496/K05495/K04666/K13375/K13376/K13377/K04664/K05504/K04674/K13567",25
"04921","04921","Oxytocin signaling pathway","45/765","89/3919",0.50561797752809,2.5902181097158,7.47281791495731,3.00375692479778e-11,2.32791161671828e-09,1.53349695634413e-09,"K04958/K04860/K04861/K04858/K04859/K04366/K08049/K04851/K07198/K02677/K05005/K04996/K04997/K04999/K05000/K05002/K04375/K00907/K08043/K08045/K08046/K12323/K04977/K08794/K04514/K17388/K04515/K04454/K05869/K19662/K19663/K08042/K08044/K08047/K04850/K04853/K04857/K12324/K04998/K08048/K08041/K05007/K04959/K04960/K04345",45
"04725","04725","Cholinergic synapse","34/765","58/3919",0.586206896551724,3.00306513409962,7.56817658032296,4.1568662414472e-11,2.39732084531348e-09,1.57921984377187e-09,"K04958/K08049/K04344/K04849/K04851/K02677/K05005/K04996/K04997/K05000/K04456/K08043/K08045/K08046/K01049/K04515/K05869/K02649/K19662/K19663/K08042/K08044/K08047/K04850/K04853/K04857/K04998/K00623/K08048/K08041/K05007/K04959/K04960/K04345",34
"04934","04934","Cushing syndrome","47/765","96/3919",0.489583333333333,2.50807461873638,7.36696127820169,4.639975829639e-11,2.39732084531348e-09,1.57921984377187e-09,"K00312/K00572/K04958/K04365/K00444/K01558/K08049/K04851/K04854/K04855/K04856/K04877/K03209/K00445/K08043/K08045/K08046/K04491/K04914/K00408/K01384/K02206/K02089/K02091/K04515/K00182/K09097/K08042/K08044/K08047/K00714/K04850/K04853/K04857/K02620/K12473/K04913/K01064/K08048/K08041/K01357/K04490/K04492/K04684/K04959/K04960/K04345",47
"04727","04727","GABAergic synapse","27/765","41/3919",0.658536585365854,3.37360114777618,7.52363742694812,1.00069794917158e-10,3.87770455303986e-09,2.55441318604323e-09,"K08049/K04344/K04849/K04851/K02677/K05000/K15374/K08043/K08045/K08046/K05034/K13576/K14207/K14992/K01425/K19662/K19663/K08042/K08044/K08047/K04850/K04853/K04857/K15375/K08048/K08041/K04345",27
"04750","04750","Inflammatory mediator regulation of TRP channels","27/765","41/3919",0.658536585365854,3.37360114777618,7.52363742694812,1.00069794917158e-10,3.87770455303986e-09,2.55441318604323e-09,"K04958/K08049/K02677/K08043/K08045/K08046/K04983/K06068/K18052/K18050/K04515/K18051/K04984/K02649/K19662/K19663/K08042/K08044/K08047/K08048/K08041/K04959/K04960/K04345/K03176/K01116/K05859",27
"04390","04390","Hippo signaling pathway","47/765","99/3919",0.474747474747475,2.43207235756255,7.10694519893226,1.79763591453103e-10,6.1918570389402e-09,4.07884640256163e-09,"K00312/K00572/K00444/K01558/K08731/K08791/K03209/K00445/K04491/K16621/K09448/K10148/K06069/K00408/K01384/K16796/K06091/K04662/K21283/K11828/K12075/K12076/K21098/K00182/K04354/K16822/K00714/K20013/K04671/K04388/K20012/K02620/K04663/K16620/K18952/K16681/K16622/K01064/K05706/K01357/K04490/K04492/K13375/K13376/K13377/K04664/K04674",47
"04925","04925","Aldosterone synthesis and secretion","32/765","55/3919",0.581818181818182,2.98058229352347,7.28429904783011,2.08172194450524e-10,6.45333802796626e-09,4.25109533930545e-09,"K04958/K08049/K04851/K04854/K04855/K04856/K02677/K04999/K08043/K08045/K08046/K04914/K04919/K12323/K08794/K18050/K04515/K05869/K19662/K19663/K08042/K08044/K08047/K04850/K04853/K04857/K12473/K08048/K08041/K04959/K04960/K04345",32
