"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.32421528346654e-06,0.650013926101876,0.001,0.008,0.361499826539998,"Clhe_Epidermal/Muscle","TRINITY-DN72128-c0-g1-i1.mrna1"
9.58499082154449e-06,0.304924874822183,0.013,0.026,0.37161009415128,"Clhe_Epidermal/Muscle","OG0002560"
9.59155564622147e-06,0.337793603103253,0.028,0.046,0.371864612404007,"Clhe_Epidermal/Muscle","XLOC-007354"
9.94179975018515e-06,0.221594216887893,0.057,0.083,0.385443576314678,"Clhe_Epidermal/Muscle","XLOC-011192"
1.0042264518418e-05,2.36122761068521,0.014,0.006,0.389338595379067,"Clhe_Epidermal/Muscle","OG0014382"
1.01576891354045e-05,0.52660539861231,0.042,0.064,0.393813607779634,"Clhe_Epidermal/Muscle","OG0002771"
1.0173911136095e-05,0.0156732200081504,0.018,0.033,0.394442534746401,"Clhe_Epidermal/Muscle","OG0008858"
1.04136849412563e-05,0.0459455992956577,0.031,0.05,0.403738565172508,"Clhe_Epidermal/Muscle","XLOC-030115"
1.04759148136397e-05,0.216101056692072,0.052,0.075,0.406151217324813,"Clhe_Epidermal/Muscle","OG0002810"
1.05624683719416e-05,0.212700381597233,0.329,0.405,0.409506898780174,"Clhe_Epidermal/Muscle","OG0005211"
1.06501353190366e-05,3.21219554382599,0.006,0.001,0.412905746319048,"Clhe_Epidermal/Muscle","OG0009228"
1.08088178635527e-05,0.330708209891702,0.085,0.116,0.419057868569938,"Clhe_Epidermal/Muscle","OG0002767"
1.10615130976406e-05,0.000602261178213936,0.011,0.024,0.428854862795527,"Clhe_Epidermal/Muscle","OG0004084"
1.10825012215129e-05,0.00924525845035262,0.009,0.021,0.429668572358057,"Clhe_Epidermal/Muscle","OG0006391"
1.11738027614952e-05,3.46910840636787,0.004,0.001,0.43320833306317,"Clhe_Epidermal/Muscle","XLOC-000355"
1.16618178059041e-05,6.60778468881118,0.002,0,0.452128676334903,"Clhe_Epidermal/Muscle","XLOC-013852"
1.23382828105689e-05,0.425674935648572,0.36,0.442,0.478355224565755,"Clhe_Epidermal/Muscle","OG0005107"
1.24134504201084e-05,0.185112648993794,0.018,0.034,0.481269472787603,"Clhe_Epidermal/Muscle","OG0002681"
1.30659584718126e-05,2.01811858900514,0.007,0.002,0.506567209952176,"Clhe_Epidermal/Muscle","XLOC-008720"
1.3097574806106e-05,1.0757288053148,0.018,0.033,0.50779297523273,"Clhe_Epidermal/Muscle","OG0000372"
1.32209975432082e-05,0.0644051930409844,0.011,0.024,0.512578074750183,"Clhe_Epidermal/Muscle","OG0002454"
1.3257074795565e-05,0.245969533646152,0.002,0.011,0.513976789824054,"Clhe_Epidermal/Muscle","OG0007086"
1.35088087129234e-05,0.221157790281522,0.172,0.218,0.523736513800041,"Clhe_Epidermal/Muscle","OG0008190"
1.36176368345484e-05,1.60977527561975,0.023,0.012,0.527955780075443,"Clhe_Epidermal/Muscle","OG0006874"
1.43657696137277e-05,0.221475359748552,0.01,0.021,0.556960887924222,"Clhe_Epidermal/Muscle","OG0002391"
1.45813533672094e-05,0.475580432345459,0.53,0.56,0.565319070046709,"Clhe_Epidermal/Muscle","OG0005282"
1.46878004281567e-05,3.45437438405397,0.006,0.002,0.569446022599635,"Clhe_Epidermal/Muscle","XLOC-009044"
1.47123786177449e-05,0.534781916080796,0.011,0.023,0.570398919009972,"Clhe_Epidermal/Muscle","OG0002341"
1.49193278611187e-05,0.424232312815452,0.117,0.154,0.578422341175571,"Clhe_Epidermal/Muscle","OG0000009"
1.51900809810189e-05,0.032138176545244,0.004,0.014,0.588919439634103,"Clhe_Epidermal/Muscle","OG0003801"
1.54120127481325e-05,0.824617106364603,0.141,0.116,0.597523734245097,"Clhe_Epidermal/Muscle","OG0000465"
1.59236377406104e-05,0.268677385272586,0.025,0.041,0.617359435203467,"Clhe_Epidermal/Muscle","OG0005034"
1.6085374318179e-05,0.0922685983179246,0.047,0.069,0.623629962315798,"Clhe_Epidermal/Muscle","OG0000012"
1.6233443882177e-05,0.503389279349881,0.017,0.031,0.629370619312003,"Clhe_Epidermal/Muscle","OG0002437"
1.68197975477874e-05,0.813810603845983,0.021,0.037,0.652103550927717,"Clhe_Epidermal/Muscle","OG0007673"
1.71225653303519e-05,2.1250964999953,0.015,0.007,0.663841857857742,"Clhe_Epidermal/Muscle","OG0003635"
1.71235197659224e-05,0.236692628313372,0.01,0.022,0.663878861324812,"Clhe_Epidermal/Muscle","XLOC-002975"
1.72087369724698e-05,0.476833847398701,0.129,0.104,0.667182732422654,"Clhe_Epidermal/Muscle","OG0002650"
1.72772504960336e-05,0.0975315151690199,0.038,0.058,0.669839001731224,"Clhe_Epidermal/Muscle","OG0009195"
1.77361049196041e-05,0.0166870536949846,0.016,0.03,0.687628787733051,"Clhe_Epidermal/Muscle","OG0003419"
1.79345585118351e-05,0.71446174560994,0.021,0.037,0.695322833503846,"Clhe_Epidermal/Muscle","OG0003865"
1.84544257377019e-05,0.359674651587345,0.165,0.21,0.715478085850704,"Clhe_Epidermal/Muscle","OG0006747"
1.89173221447449e-05,0.0306084546647516,0.497,0.572,0.733424579551758,"Clhe_Epidermal/Muscle","OG0005962"
1.90003721459853e-05,0.310878819478823,0.642,0.704,0.736644428099851,"Clhe_Epidermal/Muscle","OG0005830"
1.92158818391376e-05,2.96438323976801,0.006,0.002,0.744999738903366,"Clhe_Epidermal/Muscle","XLOC-013736"
1.93972438938304e-05,2.57765050049579,0.006,0.002,0.752031145763803,"Clhe_Epidermal/Muscle","OG0002004"
1.94361283361628e-05,1.57969347500995,0.02,0.011,0.753538695593033,"Clhe_Epidermal/Muscle","OG0008792"
1.94557770049478e-05,0.075407041952519,0.007,0.018,0.754300474481828,"Clhe_Epidermal/Muscle","OG0004058"
2.01254563246233e-05,0.615627393829616,0.053,0.037,0.780263941705647,"Clhe_Epidermal/Muscle","XLOC-007853"
2.10417978428277e-05,2.03528919930286,0.005,0.001,0.81579050236643,"Clhe_Epidermal/Muscle","TRINITY-DN6251-c0-g2-i10.mrna2"
2.11704183750304e-05,0.266083232369277,0.048,0.07,0.82077712039993,"Clhe_Epidermal/Muscle","OG0006064"
2.12664397149259e-05,1.51320048513183,0.018,0.009,0.824499867747678,"Clhe_Epidermal/Muscle","OG0010818"
2.13849105046602e-05,1.39718638344611,0.022,0.012,0.829092980265675,"Clhe_Epidermal/Muscle","OG0014463"
2.17004868432412e-05,0.699071547696311,0.27,0.255,0.84132787491246,"Clhe_Epidermal/Muscle","OG0000319"
2.18085270264371e-05,0.232424312127943,0.14,0.18,0.845516592814968,"Clhe_Epidermal/Muscle","OG0005926"
2.18156265594455e-05,1.51376080892656,0.017,0.009,0.845791841709703,"Clhe_Epidermal/Muscle","OG0015021"
2.1914714665949e-05,3.0778606355995,0.008,0.002,0.849633487598843,"Clhe_Epidermal/Muscle","XLOC-023560"
2.27048120199452e-05,0.194691135881962,0.002,0.01,0.880265562013275,"Clhe_Epidermal/Muscle","OG0014501"
2.28985320650321e-05,0.336207670681876,0.267,0.336,0.887776088161295,"Clhe_Epidermal/Muscle","OG0005746"
2.29393227998307e-05,0.0532614730935324,0.065,0.091,0.889357544949435,"Clhe_Epidermal/Muscle","OG0007794"
2.31240849132333e-05,5.09887028307135,0.002,0,0.896520772086056,"Clhe_Epidermal/Muscle","XLOC-012273"
2.31615926121209e-05,5.635240728206,0.002,0,0.897974945571928,"Clhe_Epidermal/Muscle","XLOC-028990"
2.31991582001749e-05,3.37482943581197,0.002,0,0.89943136342078,"Clhe_Epidermal/Muscle","XLOC-045035"
2.34049108170926e-05,0.11898810846966,0.037,0.056,0.907408392378682,"Clhe_Epidermal/Muscle","OG0005593"
2.38802212693322e-05,1.05067370435727,0.031,0.049,0.925836178612011,"Clhe_Epidermal/Muscle","OG0000439"
2.3948488118741e-05,2.58585899264428,0.01,0.004,0.92848288436359,"Clhe_Epidermal/Muscle","XLOC-037447"
2.47994120429211e-05,0.811607595476767,0.023,0.012,0.961473204904051,"Clhe_Epidermal/Muscle","TRINITY-DN5297-c1-g1-i1.mrna1"
2.53701192889118e-05,0.624969887199576,0.01,0.022,0.98359952483111,"Clhe_Epidermal/Muscle","OG0004127"
2.56666434911722e-05,0.602118181020192,0.16,0.136,0.995095768152747,"Clhe_Epidermal/Muscle","OG0000957"
2.58799922133546e-05,0.45810225672231,0.01,0.021,1,"Clhe_Epidermal/Muscle","OG0005909"
2.62481558347865e-05,0.184657516706284,0.163,0.207,1,"Clhe_Epidermal/Muscle","XLOC-008149"
2.6557498302623e-05,0.523536902903253,0.045,0.066,1,"Clhe_Epidermal/Muscle","XLOC-035757"
2.76451712836417e-05,0.394037915438224,0.039,0.059,1,"Clhe_Epidermal/Muscle","XLOC-026915"
2.81839692279663e-05,0.139759368132985,0.381,0.469,1,"Clhe_Epidermal/Muscle","OG0006540"
2.87208232416432e-05,1.52150530405662,0.04,0.026,1,"Clhe_Epidermal/Muscle","OG0002824"
2.87783261016636e-05,0.22295622589639,0.034,0.052,1,"Clhe_Epidermal/Muscle","OG0003458"
2.90236132954286e-05,0.19173222231157,0.006,0.015,1,"Clhe_Epidermal/Muscle","XLOC-036416"
2.95300867664909e-05,0.205255478670279,0.01,0.022,1,"Clhe_Epidermal/Muscle","OG0012155"
2.97665276283303e-05,4.84160267258555,0.002,0,1,"Clhe_Epidermal/Muscle","TRINITY-DN38578-c0-g2-i1.mrna1"
2.98091807992414e-05,5.66025695301591,0.002,0,1,"Clhe_Epidermal/Muscle","XLOC-024648"
3.04764333587513e-05,0.323812009815757,0.014,0.028,1,"Clhe_Epidermal/Muscle","OG0007791"
3.0735118122801e-05,6.11286298364748,0.003,0,1,"Clhe_Epidermal/Muscle","XLOC-007305"
3.0735118122801e-05,4.88367180250202,0.003,0,1,"Clhe_Epidermal/Muscle","XLOC-032419"
3.08154489361905e-05,4.3491944199327,0.003,0,1,"Clhe_Epidermal/Muscle","TRINITY-DN11393-c2-g1-i2.mrna1"
3.0855689123132e-05,3.39969301186797,0.003,0,1,"Clhe_Epidermal/Muscle","TRINITY-DN15114-c1-g1-i5.mrna2"
3.0855689123132e-05,2.83569909217515,0.003,0,1,"Clhe_Epidermal/Muscle","XLOC-043787"
3.26866401350789e-05,0.293868953537378,0.039,0.058,1,"Clhe_Epidermal/Muscle","OG0002105"
3.37743942207803e-05,0.0222778581820533,0.009,0.02,1,"Clhe_Epidermal/Muscle","OG0001541"
3.43940995532342e-05,0.232362659141069,0.021,0.036,1,"Clhe_Epidermal/Muscle","OG0002348"
3.44475612082372e-05,0.0934840844648721,0.091,0.12,1,"Clhe_Epidermal/Muscle","OG0001043"
3.45044623658529e-05,0.690482377949853,0.046,0.068,1,"Clhe_Epidermal/Muscle","OG0005727"
3.49161057397973e-05,0.426260431908871,0.012,0.024,1,"Clhe_Epidermal/Muscle","OG0000613"
3.53041949760657e-05,0.967058248853111,0.033,0.051,1,"Clhe_Epidermal/Muscle","OG0005643"
3.55368177329971e-05,0.42546885372992,0.017,0.031,1,"Clhe_Epidermal/Muscle","OG0005478"
3.62988001283981e-05,0.0562707046574324,0.01,0.022,1,"Clhe_Epidermal/Muscle","OG0006300"
3.68547067487924e-05,0.158244484464503,0.014,0.027,1,"Clhe_Epidermal/Muscle","XLOC-033647"
3.72925676996946e-05,1.79993937381057,0.01,0.004,1,"Clhe_Epidermal/Muscle","XLOC-024408"
3.75955904584071e-05,2.02002622260777,0.02,0.011,1,"Clhe_Epidermal/Muscle","OG0012214"
3.81397605798273e-05,1.29030471399623,0.035,0.023,1,"Clhe_Epidermal/Muscle","OG0004486"
3.82171506133659e-05,0.0426649826827346,0.009,0.019,1,"Clhe_Epidermal/Muscle","OG0001166"
3.82773158784424e-05,2.46515543832187,0.014,0.006,1,"Clhe_Epidermal/Muscle","OG0000683"
3.86329114947431e-05,0.865038021140863,0.034,0.021,1,"Clhe_Epidermal/Muscle","XLOC-009884"
3.93425711222385e-05,0.101458503419298,0.022,0.036,1,"Clhe_Epidermal/Muscle","TRINITY-DN29185-c0-g1-i1.mrna1"
3.95228826102e-05,0.35710495703557,0.042,0.062,1,"Clhe_Epidermal/Muscle","TRINITY-DN5085-c0-g1-i4.mrna1"
3.95413211577361e-05,0.855370052398427,0.055,0.039,1,"Clhe_Epidermal/Muscle","OG0002581"
3.96139417004132e-05,0.20397091137988,0.051,0.073,1,"Clhe_Epidermal/Muscle","OG0001133"
4.04165392988186e-05,0.222131369824957,0.276,0.342,1,"Clhe_Epidermal/Muscle","OG0014814"
4.0917064437212e-05,0.406579193844199,0.147,0.188,1,"Clhe_Epidermal/Muscle","XLOC-020988"
4.1500754546778e-05,0.353072503132742,0.159,0.201,1,"Clhe_Epidermal/Muscle","OG0006281"
4.16832319095228e-05,2.38761152988259,0.013,0.006,1,"Clhe_Epidermal/Muscle","OG0013672"
4.21980171384279e-05,0.442552217384297,0.118,0.155,1,"Clhe_Epidermal/Muscle","OG0003335"
4.57776252285753e-05,0.311516444674457,0.022,0.038,1,"Clhe_Epidermal/Muscle","OG0003354"
4.71387157244053e-05,0.20900170501069,0.032,0.049,1,"Clhe_Epidermal/Muscle","OG0002806"
4.77450034075928e-05,0.00295841501470262,0.042,0.062,1,"Clhe_Epidermal/Muscle","OG0003009"
4.77648664501905e-05,0.374191423357586,0.086,0.115,1,"Clhe_Epidermal/Muscle","OG0005190"
4.81273250094584e-05,0.484477761372484,0.115,0.149,1,"Clhe_Epidermal/Muscle","OG0007780"
4.85342832274469e-05,0.433233027756714,0.176,0.221,1,"Clhe_Epidermal/Muscle","OG0004301"
4.94799642057443e-05,0.820693082039616,0.002,0.009,1,"Clhe_Epidermal/Muscle","XLOC-042002"
4.9998994365518e-05,0.375478794966102,0.041,0.061,1,"Clhe_Epidermal/Muscle","OG0011524"
5.01659840545838e-05,0.635565225605219,0.006,0.016,1,"Clhe_Epidermal/Muscle","OG0006667"
5.09707632758149e-05,0.617276983503725,0.027,0.016,1,"Clhe_Epidermal/Muscle","XLOC-026987"
5.10029611482389e-05,1.2611389729999,0.02,0.011,1,"Clhe_Epidermal/Muscle","OG0008703"
5.1403505827377e-05,0.483801745540281,0.035,0.022,1,"Clhe_Epidermal/Muscle","OG0012087"
5.14233129824658e-05,0.296065336832613,0.018,0.032,1,"Clhe_Epidermal/Muscle","OG0002027"
5.3236586049434e-05,0.377928796619374,0.048,0.032,1,"Clhe_Epidermal/Muscle","XLOC-002744"
5.35670390384932e-05,0.0016342478872815,0.116,0.148,1,"Clhe_Epidermal/Muscle","XLOC-037411"
5.39122307909719e-05,0.0361816489784639,0.02,0.034,1,"Clhe_Epidermal/Muscle","OG0003679"
5.53632957321606e-05,0.198372436653116,0.012,0.023,1,"Clhe_Epidermal/Muscle","OG0005806"
