"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,5.70209695237644,0.977,0.038,0,"TrH1_lipophil","OG0010370"
0,5.81534938619285,0.999,0.071,0,"TrH1_lipophil","OG0010178"
0,5.51153493985795,0.965,0.04,0,"TrH1_lipophil","OG0001701"
0,5.81827725241588,0.957,0.036,0,"TrH1_lipophil","OG0010601"
0,5.38071476673567,0.984,0.088,0,"TrH1_lipophil","OG0006047"
0,5.77566436132139,0.896,0.033,0,"TrH1_lipophil","OG0009971"
0,4.57190432731378,0.969,0.112,0,"TrH1_lipophil","OG0000143"
0,4.45859601007544,0.93,0.078,0,"TrH1_lipophil","OG0003539"
0,4.70720719686397,0.864,0.067,0,"TrH1_lipophil","OG0000723"
0,4.00699236655522,0.953,0.163,0,"TrH1_lipophil","OG0004771"
0,3.95324411324653,0.918,0.135,0,"TrH1_lipophil","OG0004493"
0,3.61022046575319,0.882,0.101,0,"TrH1_lipophil","OG0001454"
0,4.51069719876697,0.873,0.103,0,"TrH1_lipophil","OG0000316"
0,4.08293609578801,0.961,0.201,0,"TrH1_lipophil","OG0006606"
0,4.07356048270308,0.969,0.227,0,"TrH1_lipophil","OG0004948"
0,5.50959199725023,0.753,0.019,0,"TrH1_lipophil","OG0009948"
0,3.17465506694369,0.823,0.109,0,"TrH1_lipophil","OG0002431"
0,5.52195087036945,0.726,0.017,0,"TrH1_lipophil","OG0010324"
0,3.19916310863889,0.915,0.213,0,"TrH1_lipophil","OG0005819"
0,2.62952056613845,0.824,0.129,0,"TrH1_lipophil","OG0001141"
0,5.47027286502121,0.71,0.017,0,"TrH1_lipophil","OG0010164"
0,8.73268897919247,0.99,0.307,0,"TrH1_lipophil","OG0001142"
0,3.39387383693443,0.975,0.315,0,"TrH1_lipophil","OG0005235"
0,7.40392905456294,0.997,0.341,0,"TrH1_lipophil","OG0000657"
0,5.36462959875477,0.668,0.018,0,"TrH1_lipophil","OG0011796"
0,3.32250398495676,0.966,0.316,0,"TrH1_lipophil","OG0003759"
0,3.94380894103737,0.95,0.306,0,"TrH1_lipophil","OG0000553"
0,4.05667531232412,0.98,0.337,0,"TrH1_lipophil","OG0004706"
0,4.23222424171635,0.696,0.057,0,"TrH1_lipophil","OG0001540"
0,2.82032399326832,0.776,0.138,0,"TrH1_lipophil","OG0000930"
0,5.37439890838359,0.644,0.017,0,"TrH1_lipophil","OG0002210"
0,5.61527307181047,0.637,0.013,0,"TrH1_lipophil","OG0005244"
0,5.52025915625174,0.639,0.015,0,"TrH1_lipophil","OG0010055"
0,2.88023159469742,0.832,0.216,0,"TrH1_lipophil","OG0004153"
0,2.56566840980855,0.816,0.2,0,"TrH1_lipophil","OG0001917"
0,5.52701264854901,0.63,0.015,0,"TrH1_lipophil","OG0011731"
0,3.28223569978296,0.629,0.028,0,"TrH1_lipophil","OG0000970"
0,2.59325675818669,0.92,0.32,0,"TrH1_lipophil","OG0009129"
0,3.73712851612613,0.834,0.234,0,"TrH1_lipophil","OG0001578"
0,3.97153090022558,0.845,0.248,0,"TrH1_lipophil","OG0001692"
0,3.2258865349366,0.92,0.326,0,"TrH1_lipophil","OG0001627"
0,5.50507790690204,0.605,0.014,0,"TrH1_lipophil","Tadh-orphan-2507"
0,3.14411337310851,0.875,0.285,0,"TrH1_lipophil","OG0000426"
0,3.87116066165808,0.659,0.071,0,"TrH1_lipophil","OG0000087"
0,2.30194400895843,0.819,0.236,0,"TrH1_lipophil","OG0009031"
0,3.7587720121381,0.625,0.044,0,"TrH1_lipophil","OG0000335"
0,2.52811249135013,0.895,0.316,0,"TrH1_lipophil","OG0009104"
0,2.74706116153166,0.849,0.272,0,"TrH1_lipophil","OG0003151"
0,2.38226432906708,0.885,0.311,0,"TrH1_lipophil","OG0005830"
0,3.70877303057178,0.828,0.254,0,"TrH1_lipophil","OG0002074"
0,2.11731251787656,0.807,0.236,0,"TrH1_lipophil","OG0004394"
0,3.45944004056762,0.756,0.185,0,"TrH1_lipophil","OG0001179"
0,2.30251552842281,0.784,0.215,0,"TrH1_lipophil","OG0006171"
0,2.1256213037417,0.806,0.239,0,"TrH1_lipophil","OG0002242"
0,2.53675754445309,0.919,0.352,0,"TrH1_lipophil","OG0008162"
0,2.25511191995424,0.862,0.295,0,"TrH1_lipophil","OG0001727"
0,2.2416846774584,0.826,0.26,0,"TrH1_lipophil","OG0005810"
0,3.26406517673024,0.71,0.149,0,"TrH1_lipophil","OG0000749"
0,2.30166217746263,0.849,0.289,0,"TrH1_lipophil","OG0007350"
0,2.3757150169462,0.89,0.333,0,"TrH1_lipophil","OG0003907"
0,2.40917529766089,0.742,0.185,0,"TrH1_lipophil","OG0004116"
0,2.16080191795138,0.816,0.259,0,"TrH1_lipophil","OG0005851"
0,2.04905225769207,0.771,0.224,0,"TrH1_lipophil","OG0010451"
0,3.59594843459379,0.901,0.355,0,"TrH1_lipophil","OG0001298"
0,3.38945396633888,0.863,0.32,0,"TrH1_lipophil","OG0001443"
0,2.07902944019375,0.896,0.354,0,"TrH1_lipophil","OG0005541"
0,1.66355621596486,0.832,0.291,0,"TrH1_lipophil","OG0001332"
0,2.25739916665898,0.738,0.198,0,"TrH1_lipophil","OG0004128"
0,2.01883330167369,0.8,0.261,0,"TrH1_lipophil","OG0003914"
0,3.3015805050607,0.601,0.063,0,"TrH1_lipophil","OG0010403"
0,3.51999776019858,0.976,0.439,0,"TrH1_lipophil","OG0000540"
0,2.1560973540963,0.762,0.227,0,"TrH1_lipophil","OG0003884"
0,4.55612591804076,0.864,0.332,0,"TrH1_lipophil","OG0000645"
0,2.6222268614583,0.698,0.169,0,"TrH1_lipophil","OG0003276"
0,2.51398471368747,0.639,0.111,0,"TrH1_lipophil","OG0007223"
0,1.92428154535836,0.796,0.269,0,"TrH1_lipophil","OG0017123"
0,2.19858556566124,0.693,0.166,0,"TrH1_lipophil","OG0005452"
0,3.18190620044747,0.879,0.353,0,"TrH1_lipophil","OG0000190"
0,1.92412884533582,0.769,0.243,0,"TrH1_lipophil","OG0004928"
0,1.81892724031067,0.965,0.439,0,"TrH1_lipophil","OG0005400"
0,1.94075250116146,0.787,0.262,0,"TrH1_lipophil","OG0004942"
0,1.83694201244865,0.787,0.262,0,"TrH1_lipophil","OG0005841"
0,2.35529108184483,0.671,0.146,0,"TrH1_lipophil","OG0007354"
0,5.99393725524767,0.898,0.375,0,"TrH1_lipophil","OG0000264"
0,1.96459528975845,0.841,0.318,0,"TrH1_lipophil","OG0004099"
0,1.86658703304339,0.775,0.253,0,"TrH1_lipophil","OG0004009"
0,1.96918038331887,0.771,0.25,0,"TrH1_lipophil","OG0005688"
0,2.16526048467142,0.7,0.18,0,"TrH1_lipophil","OG0005449"
0,2.35757489060283,0.711,0.193,0,"TrH1_lipophil","OG0002690"
0,2.19285642760772,0.927,0.409,0,"TrH1_lipophil","OG0005809"
0,2.58792000247532,0.671,0.154,0,"TrH1_lipophil","OG0005182"
0,1.82390618623426,0.749,0.233,0,"TrH1_lipophil","OG0007016"
0,2.7941164148102,0.599,0.085,0,"TrH1_lipophil","OG0010310"
0,2.32466777193726,0.757,0.244,0,"TrH1_lipophil","OG0000496"
0,1.87334820533686,0.848,0.335,0,"TrH1_lipophil","OG0007783"
0,3.50231716295094,0.815,0.303,0,"TrH1_lipophil","OG0000599"
0,1.75130911074002,0.851,0.339,0,"TrH1_lipophil","Tadh-orphan-690"
0,2.11388744477515,0.701,0.193,0,"TrH1_lipophil","OG0005946"
0,2.16513523868897,0.684,0.177,0,"TrH1_lipophil","OG0006246"
0,1.89500841356465,0.888,0.382,0,"TrH1_lipophil","OG0003688"
0,2.49695159243906,0.634,0.13,0,"TrH1_lipophil","OG0007413"
0,2.54671113589023,0.792,0.289,0,"TrH1_lipophil","OG0001031"
0,2.34688921137542,0.932,0.429,0,"TrH1_lipophil","OG0004332"
0,2.39801405799967,0.922,0.421,0,"TrH1_lipophil","OG0002964"
0,4.11053948860378,0.54,0.04,0,"TrH1_lipophil","OG0001022"
0,2.06673588323,0.674,0.174,0,"TrH1_lipophil","OG0003777"
0,1.97716035606116,0.708,0.208,0,"TrH1_lipophil","OG0005835"
0,1.85575891107663,0.762,0.262,0,"TrH1_lipophil","OG0005963"
0,1.65370697306106,0.787,0.288,0,"TrH1_lipophil","OG0005499"
0,1.72354808384954,0.765,0.266,0,"TrH1_lipophil","OG0005944"
0,1.6889118413743,0.863,0.367,0,"TrH1_lipophil","Tadh-orphan-70"
0,1.41684508401761,0.797,0.302,0,"TrH1_lipophil","OG0001178"
0,1.6838002185972,0.782,0.287,0,"TrH1_lipophil","OG0006299"
0,2.1388514722026,0.67,0.175,0,"TrH1_lipophil","Tadh-orphan-391"
0,2.22755115013516,0.58,0.086,0,"TrH1_lipophil","OG0005272"
0,2.10741741877873,0.665,0.172,0,"TrH1_lipophil","OG0007070"
0,2.00181810516096,0.68,0.188,0,"TrH1_lipophil","OG0005648"
0,2.5756694995289,0.74,0.248,0,"TrH1_lipophil","OG0006831"
0,5.64184598450965,0.502,0.01,0,"TrH1_lipophil","Tadh-hyp-clust8233"
0,4.35490302128293,0.556,0.066,0,"TrH1_lipophil","OG0000064"
0,1.66235690751483,0.77,0.281,0,"TrH1_lipophil","OG0006587"
0,1.64822167132143,0.86,0.371,0,"TrH1_lipophil","Tadh-orphan-2774"
0,2.41072210720683,0.767,0.279,0,"TrH1_lipophil","OG0000575"
0,2.39240608312612,0.832,0.345,0,"TrH1_lipophil","OG0001372"
0,2.15699477230399,0.648,0.161,0,"TrH1_lipophil","OG0005937"
0,2.21886822473361,0.663,0.177,0,"TrH1_lipophil","OG0000891"
0,1.8477152349073,0.662,0.181,0,"TrH1_lipophil","OG0008299"
0,2.2721439858595,0.854,0.373,0,"TrH1_lipophil","OG0001486"
0,2.1048788157919,0.945,0.464,0,"TrH1_lipophil","OG0004917"
0,2.38255536406985,0.954,0.475,0,"TrH1_lipophil","OG0002469"
0,2.19567413706917,0.935,0.457,0,"TrH1_lipophil","OG0003459"
0,5.39364337854444,0.488,0.01,0,"TrH1_lipophil","OG0006560"
0,2.13382154991526,0.603,0.127,0,"TrH1_lipophil","OG0003050"
0,2.33811701355918,0.955,0.48,0,"TrH1_lipophil","OG0003388"
0,3.22217416503103,0.538,0.064,0,"TrH1_lipophil","OG0003007"
0,1.74252017827763,0.672,0.198,0,"TrH1_lipophil","OG0004555"
0,2.1148774757683,0.625,0.151,0,"TrH1_lipophil","OG0006049"
0,5.59154026203671,0.483,0.01,0,"TrH1_lipophil","OG0007853"
0,3.18801921957815,0.613,0.142,0,"TrH1_lipophil","OG0002184"
