"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.52573136684654e-14,0.325775947885861,0.227,0.138,2.44061421978381e-10,"TrH2_trans","OG0001881"
2.78108158113798e-14,0.168134899740008,0.507,0.363,2.68735913185363e-10,"TrH2_trans","TrH2-orphan-37"
2.87811939991027e-14,0.925240646200777,0.029,0.007,2.78112677613329e-10,"TrH2_trans","TrH2-orphan-994"
2.93119431568616e-14,0.235309696319971,0.634,0.508,2.83241306724754e-10,"TrH2_trans","OG0007101"
3.10336307483309e-14,0.266049392526883,0.273,0.173,2.99877973921122e-10,"TrH2_trans","OG0007144"
3.1297493041377e-14,0.595857725415489,0.148,0.079,3.02427675258826e-10,"TrH2_trans","OG0004840"
3.14531218340667e-14,0.356400653916985,0.109,0.052,3.03931516282586e-10,"TrH2_trans","OG0004665"
3.28068908073477e-14,0.163011643121861,0.179,0.099,3.17012985871401e-10,"TrH2_trans","OG0003887"
3.5677446621439e-14,0.327667051314139,0.287,0.185,3.44751166702965e-10,"TrH2_trans","OG0004786"
3.63829787612811e-14,0.674527915216539,0.063,0.024,3.5156872377026e-10,"TrH2_trans","OG0002634"
3.74075774757471e-14,0.153861915477318,0.078,0.033,3.61469421148145e-10,"TrH2_trans","OG0007851"
3.79402358281637e-14,1.44050696771932,0.145,0.077,3.66616498807546e-10,"TrH2_trans","OG0000909"
4.06521808378945e-14,0.53467589159208,0.144,0.077,3.92822023436574e-10,"TrH2_trans","OG0000919"
4.37399863085486e-14,0.15853567484753,0.163,0.089,4.22659487699505e-10,"TrH2_trans","OG0003348"
4.45283844996057e-14,0.0558509261898507,0.23,0.137,4.30277779419690e-10,"TrH2_trans","OG0009143"
4.50786666323202e-14,0.222087617833916,0.211,0.123,4.3559515566811e-10,"TrH2_trans","OG0002917"
4.51964980870643e-14,0.0684364301723555,0.09,0.04,4.36733761015303e-10,"TrH2_trans","OG0002020"
4.53870062781928e-14,0.0671036387317756,0.078,0.033,4.38574641666177e-10,"TrH2_trans","OG0006055"
4.74456675955802e-14,0.391688539569113,0.029,0.007,4.58467485976092e-10,"TrH2_trans","TrH2-orphan-1380"
4.96710848205777e-14,0.181622543006872,0.034,0.009,4.79971692621243e-10,"TrH2_trans","OG0010406"
