source,target,weight,source_type,target_type
4989,32285,162720.09950733173,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,22245,-162226.6701543073,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
3591,29129,-162145.85023934382,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
3886,14923,161599.45008447583,"CN, Cnidocytes/Nematocyte cell","CN, Cnidocytes/Nematocyte cell"
3591,26346,-161515.77398707852,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4202,7310,-161401.6351751249,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,1900,-160926.37619754433,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,7015,-160481.3342285839,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4202,18631,-160471.4274870196,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,17696,160452.03949583575,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,13561,-160256.2638491577,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
3862,512,160148.77637577284,"CN, Cnidocytes/Nematocyte cell","CN, Cnidocytes/Nematocyte cell"
4989,24720,160099.86823682973,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,845,-160089.9016149716,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,69,159870.21185296823,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,4189,159802.7799155563,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,608,-159693.6990720994,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,26447,-159238.97420147256,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,3669,-159094.26566120295,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4400,512,-158726.3321407455,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4657,608,158207.79117194112,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4202,32285,-157850.59841448345,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,14908,-157737.53516765632,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4187,14923,-157691.3206104731,"NE, Neural cell","CN, Cnidocytes/Nematocyte cell"
4980,22415,-157580.24073765095,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4980,1489,-157528.56668434342,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4202,17696,-157236.288126948,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4664,14923,-157191.67573404577,"NE, Neural cell","CN, Cnidocytes/Nematocyte cell"
4989,21049,156795.21121431678,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,28595,-156706.97136103443,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4652,11684,156113.8092570892,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,28580,155985.44423021693,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,28183,-155820.4440975519,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4980,8625,-155656.1222890837,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4652,25590,155496.77602445625,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4652,1484,155492.77436274037,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,14647,155219.8275719126,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
3989,512,154991.63467119235,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
3591,12854,-154883.91458360915,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4202,24720,-154556.1201171205,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,13529,-154509.60043527602,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4657,25771,154287.10898675802,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4202,4189,-154213.484391469,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4657,13529,154197.6239877953,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4652,7645,154185.49987102704,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4202,69,-154117.03030932232,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,6264,-154103.11580472832,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
3591,21598,-154090.91480990755,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4774,25771,-153838.232304251,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
3591,21065,-153731.4954949315,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4202,21049,-153686.04616731216,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,18566,-153595.48621204053,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
3591,25493,-153553.4761148753,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4657,6264,153458.36290572048,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4202,3255,153291.5939053608,"GA, Gastrodermal cell","GL, Gland cell"
4989,24102,152739.1965714013,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,2374,-152727.49745369368,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,2374,152323.68385932088,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,4064,-152287.01225364002,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,127,-152062.66379186846,"GA, Gastrodermal cell","NE, Neural cell"
4989,21989,151747.43045555966,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,28580,-151718.80679600054,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4657,4064,151412.5847382885,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
3591,3583,-151401.15876293037,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,1181,151282.97852136331,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,1017,-150642.9688354904,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4548,14923,-150541.08919856872,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
3591,6660,-150276.85345835597,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4832,14923,150273.71119296685,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4202,14647,-149907.05450681466,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,24907,-149692.90681447988,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4980,3323,-149611.43335292896,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4980,23603,-149591.17323867025,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4652,24781,149533.55446831367,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4980,2243,-149515.88570118224,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4989,13829,149435.3252321626,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,6954,-149151.88531384527,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4652,27563,149052.94680439442,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4980,17630,-148523.5530142528,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4989,32001,148503.2571296361,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,13829,-148498.26933003485,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4652,3144,148477.0766966011,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4980,5662,-148255.81184448188,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4202,21989,-148078.02028124395,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,1484,-147791.2305201155,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,4734,-147189.48712072353,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4989,15630,-146887.59803002002,"GA, Gastrodermal cell","GA, Gastrodermal cell"
4202,24102,-146821.3553763764,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,11684,-146736.90882089926,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,7645,-146313.1122456987,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,25590,-146269.18306424815,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,114,-145954.34865959125,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4202,1181,-145846.89271569232,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4657,11684,145745.81325077804,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4652,2033,145343.60359815948,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4657,1484,145336.2675100045,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4657,7645,144981.65782344836,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4989,11369,144884.7368824596,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4657,25590,144536.3183051184,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4652,9974,144337.0832582395,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,3855,144311.1108812379,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,32001,-144083.49380019607,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
3591,14483,-144003.21448448312,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4652,2703,143949.72730635927,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,492,143347.69657437564,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,28450,-143207.4110784801,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4187,512,-143077.64753338127,"NE, Neural cell","CN, Cnidocytes/Nematocyte cell"
4989,10704,143077.3750979487,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,3855,-142890.42396709148,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,127,142646.7362249543,"GA, Gastrodermal cell","NE, Neural cell"
4652,17290,142388.12536438426,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4774,3144,-142320.22920942857,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,25659,142040.8527916599,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
3591,4601,-142007.6007908094,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,18621,141967.22677677032,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
3591,2561,-141942.32746971422,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4652,18913,141936.97207131173,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
3591,27051,-141735.28499405627,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
3886,512,141589.63635657818,"CN, Cnidocytes/Nematocyte cell","CN, Cnidocytes/Nematocyte cell"
4774,27563,-141362.84192532522,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,10704,-141146.62953906,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4652,19862,141046.5471263489,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4980,25097,-140924.090612786,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4774,24781,-140842.1235377943,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4995,512,-140711.57966231348,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4657,3144,140632.50910911075,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4202,11369,-140557.57723753614,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,14451,-140507.57252191537,"GA, Gastrodermal cell","EM, Epidermal/Muscle cell"
4202,18621,-140507.16705921866,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4657,24781,140491.26963285578,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4652,29129,140321.85018984773,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4202,492,-140294.78072631735,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4166,14923,-140100.68915094784,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,22801,139932.2942580827,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4652,26346,139838.90393728152,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4202,14451,139741.8284867062,"GA, Gastrodermal cell","EM, Epidermal/Muscle cell"
4998,15695,139679.063677372,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,24020,139510.5687663991,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,9374,-139295.00718859187,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4989,6692,138960.03388153703,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4657,27563,138833.20755429092,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4989,3956,138471.20006198905,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,13213,138331.40414457535,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,15630,138257.75379404167,"GA, Gastrodermal cell","GA, Gastrodermal cell"
4774,17290,-138018.85318778528,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,25659,-137905.53045276648,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,24020,-137870.4525585794,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4830,15695,-137795.3652353787,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
3591,28188,-137348.60073510997,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4980,3852,-137017.81449542925,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4664,512,-136954.05872789628,"NE, Neural cell","CN, Cnidocytes/Nematocyte cell"
4980,4949,-136785.8045839769,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4657,17290,136475.3639664097,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4993,28752,-136423.1735260185,"GL, Gland cell","CN, Cnidocytes/Nematocyte cell"
4202,13213,-136410.49670871272,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,21064,136274.50698229537,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,397,-136215.167641125,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4657,2703,135617.99744050854,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4774,2703,-135479.74181374095,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,22801,-135404.22743200307,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,2033,-135225.73266707742,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
3591,13561,-134994.746798672,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4774,19862,-134841.39892182848,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,3956,-134798.06429247078,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,4037,134791.67130539572,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4652,12854,134635.96299510353,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4652,21598,134634.25936731536,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4774,18913,-134514.96104283642,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,9974,-134374.38715382098,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4993,15695,-134329.45681718845,"GL, Gland cell","CN, Cnidocytes/Nematocyte cell"
4998,10104,134136.83823500297,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,13992,134045.95882739042,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4998,12656,134008.59332030255,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
2873,14923,-133986.2941418374,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,21565,133938.8409799442,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4657,2033,133912.81134548847,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4657,9974,133764.72121939852,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4989,32116,133704.6652625194,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,25918,133406.08842689553,"GA, Gastrodermal cell","EM, Epidermal/Muscle cell"
4657,18913,133402.19313252042,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4202,21064,-133377.71040702992,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4830,12656,-133326.55784131473,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4657,19862,133041.757283252,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4202,13992,-132953.6623613336,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,7030,-132725.29382863204,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4202,6692,-132702.3573307907,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,29129,-132631.09751341533,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,24432,132605.68920065387,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4652,21065,132398.53405733986,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4657,29129,132356.38932832965,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4830,10104,-132316.70920944418,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4980,15827,-132285.30124253445,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4652,25493,132138.3594702459,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4202,21565,-131903.73479144025,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4993,12656,-131902.62684766855,"GL, Gland cell","CN, Cnidocytes/Nematocyte cell"
4989,25918,-131772.0937349763,"GA, Gastrodermal cell","EM, Epidermal/Muscle cell"
4998,28752,131723.9103910802,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4980,15162,-131691.70354081542,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4774,26346,-131624.02178540075,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,2692,131556.25290088754,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4851,14923,131397.37571516057,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4202,4037,-131362.64862615772,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
3591,3669,-131327.069699867,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,4677,-131313.17096372537,"GA, Gastrodermal cell","GA, Gastrodermal cell"
3591,22245,-131115.45036625533,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4980,1210,-131086.21893564743,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4989,19628,131031.47230743211,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,9984,-130981.26781266919,"GA, Gastrodermal cell","GA, Gastrodermal cell"
3591,1489,-130974.42575428265,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,1899,-130829.70433296649,"GA, Gastrodermal cell","NE, Neural cell"
4980,21293,-130730.0918860259,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4980,12693,-130643.19232886506,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4534,15695,130503.5435859697,"NE, Neural cell","CN, Cnidocytes/Nematocyte cell"
4657,26346,130438.60005113583,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4989,7468,130292.97563945074,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4830,28752,-130289.2197599796,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
3591,7015,-130106.75118968927,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4548,512,-130081.67328909843,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,24484,129996.65455259879,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4534,28752,129945.77043689726,"NE, Neural cell","CN, Cnidocytes/Nematocyte cell"
4202,24432,-129930.92341828556,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,32116,-129930.1852042374,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,24484,-129907.44475860748,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4652,3583,129806.71446610948,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4980,26456,-129713.76554143443,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4832,512,129675.0970143771,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
3591,22415,-129562.23610893321,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4993,10104,-129501.33972972597,"GL, Gland cell","CN, Cnidocytes/Nematocyte cell"
4989,18862,129285.6956109653,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4652,6660,129281.33138397234,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,5569,129252.65694567126,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
3903,14923,129242.76225377202,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,13298,-129093.05917691637,"GA, Gastrodermal cell","GA, Gastrodermal cell"
4792,14923,129079.22517490527,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
3591,18566,-129005.27586449726,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
3591,28595,-128892.55619707148,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
3591,14908,-128853.33823547921,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4202,2692,-128802.5951479425,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,444,128345.16657750198,"HA, Hair cell","EM, Epidermal/Muscle cell"
4989,8417,128256.04224473795,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4993,608,-128231.11065058752,"GL, Gland cell","CN, Cnidocytes/Nematocyte cell"
4980,4430,-128080.96847072348,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4202,19628,-128048.09923152548,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,32643,-127963.35522244421,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4202,7468,-127867.4449319844,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4534,12656,127804.74328004844,"NE, Neural cell","CN, Cnidocytes/Nematocyte cell"
4989,12289,127752.21047750443,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,21065,-127731.53603098872,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,23354,127717.06161609078,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,4787,-127666.26731997753,"GA, Gastrodermal cell","EM, Epidermal/Muscle cell"
4980,25940,-127637.1472366003,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4989,15996,-127625.98149104175,"GA, Gastrodermal cell","GA, Gastrodermal cell"
4989,8182,127589.48707944239,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
3591,8625,-127455.02456263898,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
3862,15695,127331.3121514108,"CN, Cnidocytes/Nematocyte cell","CN, Cnidocytes/Nematocyte cell"
4202,23354,-127293.12811813704,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4202,4787,127212.82189404203,"GA, Gastrodermal cell","EM, Epidermal/Muscle cell"
3591,28183,-127121.64681682599,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4202,18862,-127045.75715069396,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4774,12854,-126910.02736805331,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4400,15695,-126898.46279028706,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4652,14483,126796.88677677148,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4980,31575,-126526.09769521734,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4998,608,126499.63541521273,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4657,12854,126256.20589487784,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4901,14923,-126198.90667898278,"CN, Cnidocytes/Nematocyte cell","CN, Cnidocytes/Nematocyte cell"
4657,21065,126179.53537213957,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4202,8417,-126062.7472439872,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4980,30709,-125948.61555683738,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4534,10104,125668.7383609777,"NE, Neural cell","CN, Cnidocytes/Nematocyte cell"
4830,608,-125622.17706946738,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4774,21598,-125614.55924967774,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,16521,125468.13221726628,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4989,15467,125401.70232368322,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4652,2561,125385.05352371425,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4980,9256,-125376.81578940833,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4980,23653,-125332.43651517849,"HA, Hair cell","CN, Cnidocytes/Nematocyte cell"
4202,8182,-125304.49555452041,"GA, Gastrodermal cell","CN, Cnidocytes/Nematocyte cell"
4998,13529,125299.64560277936,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4657,21598,125220.63542898223,"SG, Stem/Germline cell","CN, Cnidocytes/Nematocyte cell"
4980,5418,125069.90225360745,"HA, Hair cell","EM, Epidermal/Muscle cell"
4989,13428,-124849.71321064011,"GA, Gastrodermal cell","GL, Gland cell"
3862,28752,124810.24385128498,"CN, Cnidocytes/Nematocyte cell","CN, Cnidocytes/Nematocyte cell"
4998,25771,124790.49830413779,"EM, Epidermal/Muscle cell","CN, Cnidocytes/Nematocyte cell"
4989,10089,-124789.9190501799,"GA, Gastrodermal cell","GA, Gastrodermal cell"
