source,target,weight,source_type,target_type
4924,3322,926.9088491210399,Epidermal/Muscle,Epidermal/Muscle
4821,4168,-922.1883690326922,Epidermal/Muscle,Cnidocytes
4997,2957,922.0230655458034,Epidermal/Muscle,Epidermal/Muscle
4821,4565,-917.6816328366007,Epidermal/Muscle,Neural-related
4955,2932,-916.8575371312745,Epidermal/Muscle,Epidermal/Muscle
4821,5036,-916.4247850716191,Epidermal/Muscle,Epidermal/Muscle
4984,2932,916.2764371691642,Epidermal/Muscle,Epidermal/Muscle
4984,12,913.9042279787609,Epidermal/Muscle,Epidermal/Muscle
4821,4398,-913.7489112549316,Epidermal/Muscle,Epidermal/Muscle
4924,4395,913.6307845801772,Epidermal/Muscle,Neural-related
4821,3739,-907.8972116544599,Epidermal/Muscle,Epidermal/Muscle
4924,451,905.6968196755024,Epidermal/Muscle,Epidermal/Muscle
4924,2873,905.2998303057884,Epidermal/Muscle,Epidermal/Muscle
4924,2660,903.8462586753984,Epidermal/Muscle,Epidermal/Muscle
4821,6251,-901.2046760840745,Epidermal/Muscle,Epidermal/Muscle
4821,2796,-900.9080980218505,Epidermal/Muscle,Epidermal/Muscle
4821,3169,-900.0914473461381,Epidermal/Muscle,Epidermal/Muscle
4924,2833,899.7762338790883,Epidermal/Muscle,Epidermal/Muscle
4924,3314,899.3049256017366,Epidermal/Muscle,Neural-related
4984,6448,898.8735635027491,Epidermal/Muscle,Epidermal/Muscle
4821,3673,-898.2967376934134,Epidermal/Muscle,Epidermal/Muscle
4924,6008,897.3630552282809,Epidermal/Muscle,Epidermal/Muscle
4984,3251,895.772175228561,Epidermal/Muscle,Epidermal/Muscle
4955,3251,-895.1512702835474,Epidermal/Muscle,Epidermal/Muscle
4821,452,-895.1227565364597,Epidermal/Muscle,Epidermal/Muscle
4761,2931,891.6423582667213,Epidermal/Muscle,Epidermal/Muscle
4761,2957,889.19179345928,Epidermal/Muscle,Epidermal/Muscle
4984,5999,886.290972063539,Epidermal/Muscle,Epidermal/Muscle
4941,6231,-886.2302391778859,Neural-related,Epidermal/Muscle
4941,2931,-884.8114498313606,Neural-related,Epidermal/Muscle
4821,13,-883.2416544394184,Epidermal/Muscle,Neural-related
4941,2957,-881.5733927552193,Neural-related,Epidermal/Muscle
4924,2934,881.3482630499713,Epidermal/Muscle,Epidermal/Muscle
4955,12,-881.03417647142,Epidermal/Muscle,Epidermal/Muscle
3931,6231,879.1355007937409,Cnidocytes,Epidermal/Muscle
4821,3322,-877.9072094558123,Epidermal/Muscle,Epidermal/Muscle
4955,5999,-873.371560283252,Epidermal/Muscle,Epidermal/Muscle
4955,3613,-873.2116967952135,Epidermal/Muscle,Epidermal/Muscle
4924,7914,873.0125613809233,Epidermal/Muscle,Cnidocytes
4821,4260,-870.6954494097955,Epidermal/Muscle,Cnidocytes
4821,3314,-870.4249583406324,Epidermal/Muscle,Neural-related
4924,3323,867.7373845478944,Epidermal/Muscle,Epidermal/Muscle
4955,2933,-867.4500747309879,Epidermal/Muscle,Epidermal/Muscle
4984,3613,867.0220687481636,Epidermal/Muscle,Epidermal/Muscle
4955,6448,-866.6937198241868,Epidermal/Muscle,Epidermal/Muscle
4924,3959,866.5771888973228,Epidermal/Muscle,Epidermal/Muscle
4761,6231,862.4551433129157,Epidermal/Muscle,Epidermal/Muscle
4821,6008,-861.9733416443011,Epidermal/Muscle,Epidermal/Muscle
4821,7414,-861.7641909060261,Epidermal/Muscle,Cnidocytes
4984,6262,858.7169973765392,Epidermal/Muscle,Neural-related
4924,6178,857.0616326422186,Epidermal/Muscle,Neural-related
4977,2931,-856.0250125824431,Epidermal/Muscle,Epidermal/Muscle
3931,2957,855.5873965536695,Cnidocytes,Epidermal/Muscle
4955,6262,-854.2588312197655,Epidermal/Muscle,Neural-related
4821,2833,-853.0997757665396,Epidermal/Muscle,Epidermal/Muscle
4640,6231,-850.9398227892501,Epidermal/Muscle,Epidermal/Muscle
4095,6231,849.0159017782435,Epidermal/Muscle,Epidermal/Muscle
4984,2933,848.730844709102,Epidermal/Muscle,Epidermal/Muscle
4924,6015,848.0366978749105,Epidermal/Muscle,Epidermal/Muscle
4821,3323,-847.4937075366583,Epidermal/Muscle,Epidermal/Muscle
4821,4797,-847.2701330067525,Epidermal/Muscle,Epidermal/Muscle
4924,7422,846.9132403889812,Epidermal/Muscle,Cnidocytes
3931,2931,846.4377324602798,Cnidocytes,Epidermal/Muscle
4924,3243,846.1726017520783,Epidermal/Muscle,Epidermal/Muscle
4821,2873,-845.9293142407073,Epidermal/Muscle,Epidermal/Muscle
4924,4518,844.4463727282925,Epidermal/Muscle,Epidermal/Muscle
4924,6191,843.2708462359436,Epidermal/Muscle,Epidermal/Muscle
4821,3109,-843.1440560103696,Epidermal/Muscle,Epidermal/Muscle
4984,10,842.6146026175899,Epidermal/Muscle,Epidermal/Muscle
4640,2957,-841.8084558297124,Epidermal/Muscle,Epidermal/Muscle
4924,449,840.7459719466085,Epidermal/Muscle,Epidermal/Muscle
4821,2660,-839.7878393518035,Epidermal/Muscle,Epidermal/Muscle
4924,3109,837.9860066127596,Epidermal/Muscle,Epidermal/Muscle
4924,6279,837.3909006271348,Epidermal/Muscle,Epidermal/Muscle
4955,517,-836.9859941827538,Epidermal/Muscle,Epidermal/Muscle
4095,2957,836.7873430531457,Epidermal/Muscle,Epidermal/Muscle
4984,517,836.5600217310026,Epidermal/Muscle,Epidermal/Muscle
4924,4313,836.4348544146831,Epidermal/Muscle,Epidermal/Muscle
4955,10,-834.8635920588799,Epidermal/Muscle,Epidermal/Muscle
4821,4395,-834.1218037090049,Epidermal/Muscle,Neural-related
4924,3848,833.2362528131557,Epidermal/Muscle,Epidermal/Muscle
4990,2931,-832.2936006234205,Epidermal/Muscle,Epidermal/Muscle
4924,3242,831.5459854764117,Epidermal/Muscle,Sensory
4990,2957,-831.5193098245487,Epidermal/Muscle,Epidermal/Muscle
4984,1372,830.0686382489549,Epidermal/Muscle,Epidermal/Muscle
4977,2957,-829.851196260323,Epidermal/Muscle,Epidermal/Muscle
4821,451,-827.3515252042268,Epidermal/Muscle,Epidermal/Muscle
4924,7193,826.2103026100115,Epidermal/Muscle,Cnidocytes
4984,1928,823.9747113060648,Epidermal/Muscle,Epidermal/Muscle
4095,2931,823.9130207039584,Epidermal/Muscle,Epidermal/Muscle
4821,3959,-821.907875871626,Epidermal/Muscle,Epidermal/Muscle
4923,2957,-820.9782684362333,Epidermal/Muscle,Epidermal/Muscle
4984,2954,820.862187457673,Epidermal/Muscle,Neural-related
4924,6242,820.4746677126816,Epidermal/Muscle,Neural-related
4923,2931,-820.3259381990732,Epidermal/Muscle,Epidermal/Muscle
4990,6231,-819.793162528271,Epidermal/Muscle,Epidermal/Muscle
4997,6231,817.7453116677331,Epidermal/Muscle,Epidermal/Muscle
4955,1372,-817.3843075167853,Epidermal/Muscle,Epidermal/Muscle
4955,2954,-816.8773162616885,Epidermal/Muscle,Neural-related
4955,1928,-815.3357861390482,Epidermal/Muscle,Epidermal/Muscle
4997,2956,813.0462318726736,Epidermal/Muscle,Epidermal/Muscle
4821,7193,-813.0430842292798,Epidermal/Muscle,Cnidocytes
4924,24,812.3182342182893,Epidermal/Muscle,Epidermal/Muscle
4924,1701,811.8080093118966,Epidermal/Muscle,Epidermal/Muscle
4997,14,810.656140664614,Epidermal/Muscle,Epidermal/Muscle
4821,4313,-808.9009096424886,Epidermal/Muscle,Epidermal/Muscle
4821,2934,-808.3680728530271,Epidermal/Muscle,Epidermal/Muscle
4924,6249,808.1931137575592,Epidermal/Muscle,Epidermal/Muscle
4821,4518,-807.3165490374377,Epidermal/Muscle,Epidermal/Muscle
4924,31,807.1398843074999,Epidermal/Muscle,Neural-related
4821,6015,-807.1330788446086,Epidermal/Muscle,Epidermal/Muscle
4924,206,806.164925153623,Epidermal/Muscle,Cnidocytes
4923,6231,-805.5133854094246,Epidermal/Muscle,Epidermal/Muscle
4821,3864,-804.7580676281574,Epidermal/Muscle,Epidermal/Muscle
4924,4436,803.5844085351756,Epidermal/Muscle,Epidermal/Muscle
4924,5104,801.5502776920952,Epidermal/Muscle,Epidermal/Muscle
4821,4034,-801.204990580256,Epidermal/Muscle,Epidermal/Muscle
4984,9,800.7015540001028,Epidermal/Muscle,Epidermal/Muscle
4821,6249,-799.7566229588944,Epidermal/Muscle,Epidermal/Muscle
4924,2659,796.6530496910527,Epidermal/Muscle,Epidermal/Muscle
4924,18,796.4548368825263,Epidermal/Muscle,Epidermal/Muscle
4761,14,796.0825797433773,Epidermal/Muscle,Epidermal/Muscle
4941,2956,-794.7688720814501,Neural-related,Epidermal/Muscle
4821,6191,-794.6247467666891,Epidermal/Muscle,Epidermal/Muscle
4821,3242,-792.9028116688071,Epidermal/Muscle,Sensory
4955,9,-791.0279747370528,Epidermal/Muscle,Epidermal/Muscle
4924,2184,790.9066582582755,Epidermal/Muscle,Epidermal/Muscle
4924,4214,789.2637982332556,Epidermal/Muscle,Cnidocytes
4924,3172,788.1614440799455,Epidermal/Muscle,Epidermal/Muscle
4984,450,787.6206542012746,Epidermal/Muscle,Epidermal/Muscle
4924,224,787.5753636912323,Epidermal/Muscle,Epidermal/Muscle
4821,449,-786.6074925198321,Epidermal/Muscle,Epidermal/Muscle
4984,3310,785.9870030015525,Epidermal/Muscle,Epidermal/Muscle
4955,3310,-785.9388099214947,Epidermal/Muscle,Epidermal/Muscle
4821,3848,-783.4697970683669,Epidermal/Muscle,Epidermal/Muscle
4924,6163,783.4430007917805,Epidermal/Muscle,Neural-related
4924,269,783.2629484478797,Epidermal/Muscle,Neural-related
4821,3243,-780.6803353070524,Epidermal/Muscle,Epidermal/Muscle
4821,7422,-779.9982115369329,Epidermal/Muscle,Cnidocytes
4893,6231,779.3470182307439,Neural-related,Epidermal/Muscle
4955,450,-777.6798296224339,Epidermal/Muscle,Epidermal/Muscle
4924,7827,777.2755009921849,Epidermal/Muscle,Cnidocytes
4924,2955,775.8743617049344,Epidermal/Muscle,Epidermal/Muscle
4924,4034,775.7554861470676,Epidermal/Muscle,Epidermal/Muscle
4924,3952,773.6902584488536,Epidermal/Muscle,Epidermal/Muscle
4955,2958,-773.660124370122,Epidermal/Muscle,Neural-related
4924,1081,773.1327127754375,Epidermal/Muscle,Epidermal/Muscle
4924,3324,771.94197484902,Epidermal/Muscle,Epidermal/Muscle
4984,3739,770.385694243836,Epidermal/Muscle,Epidermal/Muscle
4984,5036,770.2731440763273,Epidermal/Muscle,Epidermal/Muscle
4955,4565,-769.5747614629498,Epidermal/Muscle,Neural-related
4984,4565,768.9700855119297,Epidermal/Muscle,Neural-related
4924,741,768.910659067253,Epidermal/Muscle,Epidermal/Muscle
4977,6231,-766.746592791337,Epidermal/Muscle,Epidermal/Muscle
4990,14,-766.6888579243681,Epidermal/Muscle,Epidermal/Muscle
4640,14,-766.3847503682297,Epidermal/Muscle,Epidermal/Muscle
4821,6242,-766.3419093766059,Epidermal/Muscle,Neural-related
4984,4398,766.0739708643682,Epidermal/Muscle,Epidermal/Muscle
4893,2957,765.543008110568,Neural-related,Epidermal/Muscle
4924,3238,765.2113953749688,Epidermal/Muscle,Epidermal/Muscle
4821,5104,-763.9029045480306,Epidermal/Muscle,Epidermal/Muscle
4924,7852,763.5962436066316,Epidermal/Muscle,Cnidocytes
4821,206,-760.7564506467835,Epidermal/Muscle,Cnidocytes
4821,741,-760.5874533210871,Epidermal/Muscle,Epidermal/Muscle
4955,3739,-760.0999877438799,Epidermal/Muscle,Epidermal/Muscle
4984,2796,759.8290501772608,Epidermal/Muscle,Epidermal/Muscle
4955,5036,-759.5797913278911,Epidermal/Muscle,Epidermal/Muscle
4821,6279,-758.5068457680982,Epidermal/Muscle,Epidermal/Muscle
4924,5170,757.9104130445547,Epidermal/Muscle,Epidermal/Muscle
4984,2958,757.8082164974259,Epidermal/Muscle,Neural-related
3931,14,756.6104957482432,Cnidocytes,Epidermal/Muscle
4984,3250,756.523525089076,Epidermal/Muscle,Epidermal/Muscle
4821,1701,-755.1460567822196,Epidermal/Muscle,Epidermal/Muscle
4955,452,-754.644654071234,Epidermal/Muscle,Epidermal/Muscle
4717,2931,754.5319413784118,Epidermal/Muscle,Epidermal/Muscle
4717,6231,754.4907223831561,Epidermal/Muscle,Epidermal/Muscle
4640,2931,-754.3284353571627,Epidermal/Muscle,Epidermal/Muscle
4893,2931,753.4621258046913,Neural-related,Epidermal/Muscle
4095,14,753.4126899830537,Epidermal/Muscle,Epidermal/Muscle
4924,5,752.2182662114836,Epidermal/Muscle,Neural-related
4924,3788,750.7821736413593,Epidermal/Muscle,Epidermal/Muscle
4821,24,-750.7107939834799,Epidermal/Muscle,Epidermal/Muscle
4821,31,-749.3797183998844,Epidermal/Muscle,Neural-related
4924,591,749.3732709756225,Epidermal/Muscle,Cnidocytes
4955,6251,-747.4593615839283,Epidermal/Muscle,Epidermal/Muscle
4955,2796,-746.9432663024027,Epidermal/Muscle,Epidermal/Muscle
4717,2957,746.3937819656009,Epidermal/Muscle,Epidermal/Muscle
4924,5447,745.7361591982446,Epidermal/Muscle,Epidermal/Muscle
4821,7827,-745.6206867126525,Epidermal/Muscle,Cnidocytes
4955,3250,-745.4025014309177,Epidermal/Muscle,Epidermal/Muscle
4955,3673,-743.1063759094368,Epidermal/Muscle,Epidermal/Muscle
4846,2957,742.9047619091715,Epidermal/Muscle,Epidermal/Muscle
4821,3324,-742.8920594351769,Epidermal/Muscle,Epidermal/Muscle
4924,3168,742.2156296531878,Epidermal/Muscle,Epidermal/Muscle
4846,6231,741.6683170846468,Epidermal/Muscle,Epidermal/Muscle
4955,4398,-741.5307149859623,Epidermal/Muscle,Epidermal/Muscle
4984,452,741.2535966622161,Epidermal/Muscle,Epidermal/Muscle
4984,13,740.9109161091963,Epidermal/Muscle,Neural-related
4640,12,-740.8354128529774,Epidermal/Muscle,Epidermal/Muscle
4821,4436,-740.0582644620501,Epidermal/Muscle,Epidermal/Muscle
4924,1717,739.570297031135,Epidermal/Muscle,Epidermal/Muscle
4821,2184,-739.3727036739839,Epidermal/Muscle,Epidermal/Muscle
4821,7914,-739.2901429162911,Epidermal/Muscle,Cnidocytes
4924,816,738.6108592119795,Epidermal/Muscle,Epidermal/Muscle
4821,18,-738.2509111994747,Epidermal/Muscle,Epidermal/Muscle
4821,6178,-737.9474393981188,Epidermal/Muscle,Neural-related
4984,4168,737.2111049296982,Epidermal/Muscle,Cnidocytes
4821,3443,-736.9725635071076,Epidermal/Muscle,Epidermal/Muscle
4846,2931,736.9389132408041,Epidermal/Muscle,Epidermal/Muscle
4941,14,-736.9261449473488,Neural-related,Epidermal/Muscle
4924,5265,736.9122988573746,Epidermal/Muscle,Epidermal/Muscle
4924,3443,736.7025518396134,Epidermal/Muscle,Epidermal/Muscle
4984,4260,736.0772426297176,Epidermal/Muscle,Cnidocytes
4821,2659,-734.5521345136857,Epidermal/Muscle,Epidermal/Muscle
4955,4168,-733.9737635761705,Epidermal/Muscle,Cnidocytes
4821,269,-731.545470657296,Epidermal/Muscle,Neural-related
4923,14,-731.1320833739035,Epidermal/Muscle,Epidermal/Muscle
4640,6262,-729.2944517933681,Epidermal/Muscle,Neural-related
4924,5037,728.567190130861,Epidermal/Muscle,Epidermal/Muscle
4984,3673,727.5192877400509,Epidermal/Muscle,Epidermal/Muscle
4955,3169,-727.4711620888886,Epidermal/Muscle,Epidermal/Muscle
4924,6140,726.4167479027586,Epidermal/Muscle,Epidermal/Muscle
4955,3322,-725.8740920294313,Epidermal/Muscle,Epidermal/Muscle
4821,5,-725.8569246890141,Epidermal/Muscle,Neural-related
4924,1083,724.7576230916969,Epidermal/Muscle,Epidermal/Muscle
4984,3169,723.8152929210818,Epidermal/Muscle,Epidermal/Muscle
4984,4395,723.5918786907064,Epidermal/Muscle,Neural-related
4821,3172,-722.9329052484223,Epidermal/Muscle,Epidermal/Muscle
4924,4566,721.9785844468688,Epidermal/Muscle,Epidermal/Muscle
4941,6250,-721.15775047617,Neural-related,Epidermal/Muscle
4955,4260,-720.9812226087106,Epidermal/Muscle,Cnidocytes
4984,2833,720.5899615802372,Epidermal/Muscle,Epidermal/Muscle
4955,13,-720.5231524793215,Epidermal/Muscle,Neural-related
4821,1081,-720.4046188843007,Epidermal/Muscle,Epidermal/Muscle
4924,5033,717.3049357322874,Epidermal/Muscle,Epidermal/Muscle
4984,3322,716.6185324716204,Epidermal/Muscle,Epidermal/Muscle
4984,4797,715.8575571072687,Epidermal/Muscle,Epidermal/Muscle
4761,2956,715.7266452239729,Epidermal/Muscle,Epidermal/Muscle
4640,6448,-715.6341752502393,Epidermal/Muscle,Epidermal/Muscle
4821,3788,-715.1162642758021,Epidermal/Muscle,Epidermal/Muscle
4984,2873,714.8976880406905,Epidermal/Muscle,Epidermal/Muscle
4984,6251,712.8443040628928,Epidermal/Muscle,Epidermal/Muscle
4924,3442,712.4528987372926,Epidermal/Muscle,Epidermal/Muscle
4924,4554,712.2382661766184,Epidermal/Muscle,Epidermal/Muscle
4851,2931,-712.2213832576477,Neural-related,Epidermal/Muscle
4924,3170,712.0771893158256,Epidermal/Muscle,Neural-related
3931,2956,711.2463766525915,Cnidocytes,Epidermal/Muscle
4955,4797,-710.6772872234976,Epidermal/Muscle,Epidermal/Muscle
4924,4231,710.3691015293241,Epidermal/Muscle,Sensory
4955,2873,-709.9702794752579,Epidermal/Muscle,Epidermal/Muscle
4984,6008,709.7505425090874,Epidermal/Muscle,Epidermal/Muscle
4821,6163,-709.3215646619242,Epidermal/Muscle,Neural-related
4761,5061,708.1422887132182,Epidermal/Muscle,Neural-related
4984,2660,708.1224975328823,Epidermal/Muscle,Epidermal/Muscle
4821,2955,-707.6876066369741,Epidermal/Muscle,Epidermal/Muscle
4984,3323,707.2748170259288,Epidermal/Muscle,Epidermal/Muscle
4851,2957,-707.2708205916814,Neural-related,Epidermal/Muscle
4955,2833,-706.4522190848444,Epidermal/Muscle,Epidermal/Muscle
4955,2660,-705.2250823881709,Epidermal/Muscle,Epidermal/Muscle
4955,4395,-705.0995641904553,Epidermal/Muscle,Neural-related
4924,1658,704.9185124149851,Epidermal/Muscle,Epidermal/Muscle
4821,5170,-704.4066156318266,Epidermal/Muscle,Epidermal/Muscle
4924,6247,704.2409715074551,Epidermal/Muscle,Epidermal/Muscle
4977,14,-703.3224143366493,Epidermal/Muscle,Epidermal/Muscle
4977,2956,-701.9795084881074,Epidermal/Muscle,Epidermal/Muscle
4924,5062,700.6110756278052,Epidermal/Muscle,Neural-related
4924,4201,699.458512550701,Epidermal/Muscle,Epidermal/Muscle
4821,5033,-699.4184796480401,Epidermal/Muscle,Epidermal/Muscle
4984,451,698.6416839789393,Epidermal/Muscle,Epidermal/Muscle
4188,2957,-698.2104750247356,Epidermal/Muscle,Epidermal/Muscle
4997,5061,698.1292031669228,Epidermal/Muscle,Neural-related
4955,451,-697.8237951934052,Epidermal/Muscle,Epidermal/Muscle
4984,6191,697.6876446790869,Epidermal/Muscle,Epidermal/Muscle
4984,3314,697.2558650747427,Epidermal/Muscle,Neural-related
4821,382,-697.04169385776,Epidermal/Muscle,Epidermal/Muscle
4997,7414,696.9784232790022,Epidermal/Muscle,Cnidocytes
4984,3959,695.9436134184268,Epidermal/Muscle,Epidermal/Muscle
4821,3238,-695.7086321465938,Epidermal/Muscle,Epidermal/Muscle
4821,3170,-695.5209253222633,Epidermal/Muscle,Neural-related
4924,382,695.1035096262902,Epidermal/Muscle,Epidermal/Muscle
4821,5265,-695.077560057701,Epidermal/Muscle,Epidermal/Muscle
4955,6008,-694.4673238580117,Epidermal/Muscle,Epidermal/Muscle
4821,3168,-692.8812344397837,Epidermal/Muscle,Epidermal/Muscle
4984,4518,692.6948436558115,Epidermal/Muscle,Epidermal/Muscle
4821,224,-692.3117456380111,Epidermal/Muscle,Epidermal/Muscle
4761,6250,692.2880348379729,Epidermal/Muscle,Epidermal/Muscle
4924,3905,692.1476246406864,Epidermal/Muscle,Neural-related
4821,5990,-691.7799918166454,Epidermal/Muscle,Neural-related
4821,6140,-691.3739592122072,Epidermal/Muscle,Epidermal/Muscle
4924,592,690.9665192104206,Epidermal/Muscle,Epidermal/Muscle
4188,2931,-690.7509315635407,Epidermal/Muscle,Epidermal/Muscle
4924,3431,690.6652673836178,Epidermal/Muscle,Epidermal/Muscle
4821,5447,-689.7738906256569,Epidermal/Muscle,Epidermal/Muscle
4851,6231,-689.716915218079,Neural-related,Epidermal/Muscle
4955,3864,-689.2531724679192,Epidermal/Muscle,Epidermal/Muscle
4640,5061,-689.2198392989455,Epidermal/Muscle,Neural-related
4924,5990,688.6536005032751,Epidermal/Muscle,Neural-related
4188,6231,-688.5728990124034,Epidermal/Muscle,Epidermal/Muscle
4955,3323,-687.6218316622397,Epidermal/Muscle,Epidermal/Muscle
4924,4169,686.8972720197539,Epidermal/Muscle,Cnidocytes
4997,6250,686.1441721600493,Epidermal/Muscle,Epidermal/Muscle
4821,4214,-685.6823605591198,Epidermal/Muscle,Cnidocytes
4924,3796,685.5781188777673,Epidermal/Muscle,Epidermal/Muscle
4924,1417,685.3848226519517,Epidermal/Muscle,Epidermal/Muscle
4924,5009,685.2411022357743,Epidermal/Muscle,Neural-related
4984,7414,684.5899347108717,Epidermal/Muscle,Cnidocytes
4924,6192,684.1423024234847,Epidermal/Muscle,Epidermal/Muscle
4821,5062,-683.2958548972337,Epidermal/Muscle,Neural-related
4821,816,-682.7650015311325,Epidermal/Muscle,Epidermal/Muscle
4955,3314,-682.273426872822,Epidermal/Muscle,Neural-related
4984,449,681.1429514371871,Epidermal/Muscle,Epidermal/Muscle
4990,2956,-680.9045021497897,Epidermal/Muscle,Epidermal/Muscle
4955,6279,-680.6483395845514,Epidermal/Muscle,Epidermal/Muscle
4924,518,680.5444932505152,Epidermal/Muscle,Epidermal/Muscle
4923,2956,-680.179283062745,Epidermal/Muscle,Epidermal/Muscle
3931,5061,679.8271118035244,Cnidocytes,Neural-related
4924,160,679.5337674152589,Epidermal/Muscle,Epidermal/Muscle
