,Clhe_Gland Cell,Clhe_Gland Cell,Auco_23,Auco_23,Clhe_Nematocyte,Clhe_Nematocyte,Auco_18,Auco_18,Clhe_Epidermal/Muscle,Clhe_Epidermal/Muscle,Auco_1,Auco_1,Auco_19,Auco_19,Auco_11,Auco_11,Auco_6,Auco_6,Auco_16,Auco_16,Auco_9,Auco_9,Clhe_Neural,Clhe_Neural,Auco_12,Auco_12,Clhe_Gastroderm,Clhe_Gastroderm,Auco_13,Auco_13,Auco_5,Auco_5,Auco_14,Auco_14,Auco_4,Auco_4,Auco_3,Auco_3,Auco_21,Auco_21,Auco_7,Auco_7,Auco_0,Auco_0,Auco_15,Auco_15,Auco_22,Auco_22,Auco_2,Auco_2,Auco_8,Auco_8,Clhe_Stem Cell/Germ Cell,Clhe_Stem Cell/Germ Cell,Clhe_Bioluminescent Cells,Clhe_Bioluminescent Cells,Auco_10,Auco_10,Auco_17,Auco_17,Auco_20,Auco_20
,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score
9,Auco_22,0.014216702093785592,Auco_22,0.0,Auco_22,0.018698275381310782,Auco_22,0.0,Auco_7,0.040403067736782,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_0,0.05075488900165045,Auco_22,0.0,Auco_15,0.070473819392585,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0,Auco_3,0.08734205766041328,Auco_12,0.0038790373172514145,Auco_22,0.0,Auco_22,0.0,Auco_22,0.0
10,Auco_5,0.014164640102980205,Auco_23,0.0,Auco_15,0.018490393409639278,Auco_23,0.0,Auco_4,0.038242239230669675,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_4,0.01309823233772811,Auco_23,0.0,Auco_17,0.06606835904320066,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0,Auco_5,0.06886907275724094,Auco_20,0.0038170346822446926,Auco_23,0.0,Auco_23,0.0,Auco_23,0.0
11,Auco_15,0.011298398395375785,Auco_5,0.0,Auco_20,0.016704514192819805,Auco_6,0.0,Auco_3,0.02973616263844641,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_3,0.012491940040076161,Auco_6,0.0,Auco_22,0.0512070584286166,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0,Auco_22,0.06701331208966746,Auco_9,0.003624325101981,Auco_6,0.0,Auco_6,0.0,Auco_6,0.0
12,Auco_9,0.01049760652249033,Auco_4,0.0,Auco_0,0.014156799036131946,Auco_4,0.0,Auco_9,0.02171287248656524,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_6,0.009946300921348485,Auco_4,0.0,Auco_14,0.04463253354577947,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0,Auco_14,0.059384090134352606,Auco_14,0.0034099362887904947,Auco_4,0.0,Auco_4,0.0,Auco_4,0.0
13,Auco_12,0.009098424079045504,Auco_19,0.0,Auco_5,0.01371028185041726,Auco_5,0.0,Auco_6,0.017344536632731593,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_12,0.00650128554681814,Auco_5,0.0,Auco_8,0.02864636456233457,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0,Auco_9,0.03897280550790095,Auco_7,0.0031879969791348576,Auco_5,0.0,Auco_5,0.0,Auco_5,0.0
14,Auco_10,0.008811031160615223,Auco_6,0.0,Auco_17,0.011200471191196998,Auco_2,0.0,Auco_12,0.014504136314504198,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.006364992868295741,Auco_2,0.0,Auco_9,0.027610381428009145,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0,Auco_13,0.033434815558939984,Auco_1,0.0026915496169401887,Auco_2,0.0,Auco_2,0.0,Auco_2,0.0
15,Auco_4,0.007459144329135645,Auco_7,0.0,Auco_3,0.011106826236690988,Auco_7,0.0,Auco_14,0.014094197700677779,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_5,0.005460966030121508,Auco_7,0.0,Auco_7,0.02183503126051636,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0,Auco_6,0.026948516446507937,Auco_13,0.0025171395318499463,Auco_7,0.0,Auco_7,0.0,Auco_7,0.0
16,Auco_7,0.006550609992221372,Auco_8,0.0,Auco_13,0.00985559140282314,Auco_8,0.0,Auco_5,0.011586961154160457,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_19,0.0040603119558095205,Auco_8,0.0,Auco_6,0.011782955835311887,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0,Auco_12,0.025331072023151564,Auco_15,0.0023027479953266266,Auco_8,0.0,Auco_8,0.0,Auco_8,0.0
17,Auco_13,0.006500717049976408,Auco_2,0.0,Auco_2,0.008188070276729518,Auco_20,0.0,Auco_11,0.00939495341356893,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_1,0.003067478989153521,Auco_20,0.0,Auco_4,0.011237064367463512,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0,Auco_19,0.02519742068265854,Auco_17,0.0014818667897534006,Auco_20,0.0,Auco_20,0.0,Auco_20,0.0
18,Auco_6,0.005207908096333509,Auco_16,0.0,Auco_12,0.007505578223033193,Auco_16,0.0,Auco_13,0.009219591720887151,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_21,0.0029194116867312368,Auco_16,0.0,Auco_23,0.010550516011967178,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0,Auco_21,0.011193807382814608,Auco_19,0.0013899592877361952,Auco_16,0.0,Auco_16,0.0,Auco_16,0.0
