"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002181","GO:0002181","cytoplasmic translation",68,0.563162970106075,2.20397088204515,4.41718690910322e-07,0.000419191037673895,0.000404753810986774,974,"tags=100%, list=45%, signal=56%","XLOC-006625#EIF1-MOUSE#P48024/XLOC-023022#RL14-DROME#P55841/gene-evm.model.ptg000001l.971#RS24-BOVIN#Q56JU9/XLOC-011597#RL22-RAT#P47198/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-009365#RL34-HUMAN#P49207/XLOC-010434#RL27A-DICDI#P48160/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-022823#RS30-MOUSE#P62862/XLOC-026020#RLP24-DANRE#Q7ZTZ2/XLOC-020246#RS20-BOVIN#Q3ZBH8/XLOC-022083#RL8-XENTR#Q6PBF0/XLOC-025079#RS17-ICTPU#Q90YQ6/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-004203#RL3-DROME#O16797/gene-evm.model.ptg000022l.166#RL35-XENTR#Q6PBC1/XLOC-002555#RS5-MOUSE#P97461/XLOC-009720#RL30-SPOFR#P58375/XLOC-004062#RL18-MOUSE#P35980/XLOC-025535#RL17-PODCA#P37380/XLOC-010457#EIF3M-NEMVE#A7SPX9/XLOC-012391#RS11-XENLA#P41115/XLOC-018222#RL10A-BOVIN#Q5E9E6/XLOC-004502#RS15A-BOVIN#Q76I82/XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-004108#EIF3D-NEMVE#A7SMR1/gene-evm.model.ptg000028l.771#RS18-BRABE#Q8ISP0/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-002295#RL7A-TAKRU#O57592/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025494#RS15-RABIT#G1U0Q2/XLOC-024301#RLA2-BRAFL#O01725/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-004829#RS9-BOVIN#A6QLG5/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-015898#RS7-XENLA#P02362/XLOC-013910#RL27-HIPCM#P61359/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-009134#RLA1-RAT#P19944/XLOC-001831#RL21A-YEAST#Q02753/XLOC-020338#RS27A-DROME#P15357/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-007982#RL4-BOVIN#Q58DW0/XLOC-012851#RL12-CAEBR#P61865/XLOC-026645#RL26-BOVIN#P61257/gene-evm.model.ptg000009l.1138#RS4-CHICK#P47836/XLOC-024877#RL23A-BOVIN#Q24JY1/XLOC-023749#RL13-DANRE#Q90Z10/gene-evm.model.ptg000030l.68#RS16-BOVIN#Q3T0X6/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-009836#MRT4-BOVIN#A4FV84/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002342#RL28-MOUSE#P41105/XLOC-000352#RL31-HELVI#Q9GP16/gene-evm.model.ptg000006l.218#RL44-CYBJA#P52809/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/XLOC-004100#RS2-ICTPU#Q90YS3/XLOC-000137#RS23-ICTPU#Q90YQ1/XLOC-025719#RS6-HUMAN#P62753/XLOC-009482#RLA0-CAEEL#Q93572/gene-evm.model.ptg000023l.32#RL10-DROME#O61231"
"GO:0022626","GO:0022626","cytosolic ribosome",68,0.563162970106075,2.20397088204515,4.41718690910322e-07,0.000419191037673895,0.000404753810986774,974,"tags=100%, list=45%, signal=56%","XLOC-023022#RL14-DROME#P55841/gene-evm.model.ptg000001l.971#RS24-BOVIN#Q56JU9/XLOC-011597#RL22-RAT#P47198/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-009365#RL34-HUMAN#P49207/XLOC-010434#RL27A-DICDI#P48160/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-022823#RS30-MOUSE#P62862/XLOC-026020#RLP24-DANRE#Q7ZTZ2/XLOC-020246#RS20-BOVIN#Q3ZBH8/XLOC-022083#RL8-XENTR#Q6PBF0/XLOC-025079#RS17-ICTPU#Q90YQ6/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-004203#RL3-DROME#O16797/gene-evm.model.ptg000022l.166#RL35-XENTR#Q6PBC1/XLOC-002555#RS5-MOUSE#P97461/XLOC-009720#RL30-SPOFR#P58375/XLOC-004062#RL18-MOUSE#P35980/XLOC-025535#RL17-PODCA#P37380/XLOC-012391#RS11-XENLA#P41115/XLOC-018222#RL10A-BOVIN#Q5E9E6/XLOC-004502#RS15A-BOVIN#Q76I82/XLOC-012280#RL15-CYPCA#Q7T3N7/gene-evm.model.ptg000032l.317#RL5-STYCL#Q26481/XLOC-025656#RL36-HUMAN#Q9Y3U8/gene-evm.model.ptg000005l.773#ABCF3-MOUSE#Q8K268/gene-evm.model.ptg000028l.771#RS18-BRABE#Q8ISP0/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-002295#RL7A-TAKRU#O57592/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025494#RS15-RABIT#G1U0Q2/XLOC-024301#RLA2-BRAFL#O01725/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-004829#RS9-BOVIN#A6QLG5/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-015898#RS7-XENLA#P02362/XLOC-013910#RL27-HIPCM#P61359/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-009134#RLA1-RAT#P19944/XLOC-001831#RL21A-YEAST#Q02753/XLOC-020338#RS27A-DROME#P15357/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-007982#RL4-BOVIN#Q58DW0/XLOC-012851#RL12-CAEBR#P61865/XLOC-026645#RL26-BOVIN#P61257/gene-evm.model.ptg000009l.1138#RS4-CHICK#P47836/XLOC-024877#RL23A-BOVIN#Q24JY1/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-009946#RS10-LUMRU#O77302/gene-evm.model.ptg000030l.68#RS16-BOVIN#Q3T0X6/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-009836#MRT4-BOVIN#A4FV84/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002342#RL28-MOUSE#P41105/XLOC-000352#RL31-HELVI#Q9GP16/gene-evm.model.ptg000006l.218#RL44-CYBJA#P52809/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/XLOC-004100#RS2-ICTPU#Q90YS3/XLOC-000137#RS23-ICTPU#Q90YQ1/XLOC-025719#RS6-HUMAN#P62753/XLOC-009482#RLA0-CAEEL#Q93572/gene-evm.model.ptg000023l.32#RL10-DROME#O61231"
"GO:0005261","GO:0005261","monoatomic cation channel activity",24,0.688891295005082,2.10435796783086,3.10269769290504e-05,0.00869628070641845,0.00839677483770979,639,"tags=92%, list=30%, signal=65%","XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-021753#KCNA1-HUMAN#Q09470/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-025480#KCNA1-HUMAN#Q09470/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-010401#KCNAS-DROME#P08510/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-001360#PDE2A-RAT#Q01062/XLOC-006348#CACB1-RABIT#P19517/XLOC-004418#ANO6-HUMAN#Q4KMQ2/XLOC-025587#SCN1-HETBL#Q05973/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-024044#CNGA3-MOUSE#Q9JJZ8/XLOC-004005#CAC1G-RAT#O54898/XLOC-010570#ACHA7-HUMAN#P36544/XLOC-009071#KCMA1-PIG#O18866/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517"
"GO:0005216","GO:0005216","monoatomic ion channel activity",27,0.66691458707022,2.0966323668774,3.20726896443252e-05,0.00869628070641845,0.00839677483770979,639,"tags=85%, list=30%, signal=61%","XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-021753#KCNA1-HUMAN#Q09470/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-025480#KCNA1-HUMAN#Q09470/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-010401#KCNAS-DROME#P08510/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-013526#GLRA2-DANRE#F1R8P4/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-001360#PDE2A-RAT#Q01062/XLOC-006348#CACB1-RABIT#P19517/XLOC-004418#ANO6-HUMAN#Q4KMQ2/XLOC-025587#SCN1-HETBL#Q05973/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-024044#CNGA3-MOUSE#Q9JJZ8/XLOC-004005#CAC1G-RAT#O54898/XLOC-010570#ACHA7-HUMAN#P36544/XLOC-009071#KCMA1-PIG#O18866/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517"
"GO:0000956","GO:0000956","nuclear-transcribed mRNA catabolic process",48,0.557784145176695,2.03780938866304,2.25493428761991e-05,0.00869628070641845,0.00839677483770979,974,"tags=100%, list=45%, signal=56%","XLOC-025682#RENT1-DANRE#F1RCY6/XLOC-016586#ANXA6-BOVIN#P79134/XLOC-023022#RL14-DROME#P55841/XLOC-011597#RL22-RAT#P47198/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-009365#RL34-HUMAN#P49207/XLOC-010434#RL27A-DICDI#P48160/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-022823#RS30-MOUSE#P62862/XLOC-020246#RS20-BOVIN#Q3ZBH8/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-025535#RL17-PODCA#P37380/XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-002295#RL7A-TAKRU#O57592/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-024301#RLA2-BRAFL#O01725/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-013910#RL27-HIPCM#P61359/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-009134#RLA1-RAT#P19944/XLOC-001831#RL21A-YEAST#Q02753/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-007982#RL4-BOVIN#Q58DW0/XLOC-012851#RL12-CAEBR#P61865/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-009946#RS10-LUMRU#O77302/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-026807#ERF1-POLMI#Q9GR88/XLOC-009836#MRT4-BOVIN#A4FV84/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002342#RL28-MOUSE#P41105/XLOC-000352#RL31-HELVI#Q9GP16/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/XLOC-004100#RS2-ICTPU#Q90YS3/gene-evm.model.ptg000028l.1071#EIF3E-NEMVE#A7RWP6/XLOC-025719#RS6-HUMAN#P62753/XLOC-009482#RLA0-CAEEL#Q93572/XLOC-001842#ABCE1-HUMAN#P61221/gene-evm.model.ptg000023l.32#RL10-DROME#O61231"
"GO:0005840","GO:0005840","ribosome",74,0.500267436198002,1.98303048746902,1.39973952878773e-05,0.00869628070641845,0.00839677483770979,974,"tags=97%, list=45%, signal=55%","gene-evm.model.ptg000031l.486#ELAV2-XENTR#Q28GD4/XLOC-005443#UTRN-HUMAN#P46939/XLOC-023022#RL14-DROME#P55841/gene-evm.model.ptg000001l.971#RS24-BOVIN#Q56JU9/XLOC-011597#RL22-RAT#P47198/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-009365#RL34-HUMAN#P49207/XLOC-010434#RL27A-DICDI#P48160/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-022823#RS30-MOUSE#P62862/XLOC-026020#RLP24-DANRE#Q7ZTZ2/XLOC-020246#RS20-BOVIN#Q3ZBH8/XLOC-022083#RL8-XENTR#Q6PBF0/XLOC-025079#RS17-ICTPU#Q90YQ6/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-004203#RL3-DROME#O16797/gene-evm.model.ptg000022l.166#RL35-XENTR#Q6PBC1/XLOC-002555#RS5-MOUSE#P97461/XLOC-009720#RL30-SPOFR#P58375/XLOC-004062#RL18-MOUSE#P35980/XLOC-025535#RL17-PODCA#P37380/XLOC-001534#CLGN-MOUSE#P52194/XLOC-012391#RS11-XENLA#P41115/XLOC-018222#RL10A-BOVIN#Q5E9E6/XLOC-004502#RS15A-BOVIN#Q76I82/XLOC-012280#RL15-CYPCA#Q7T3N7/gene-evm.model.ptg000032l.317#RL5-STYCL#Q26481/XLOC-025656#RL36-HUMAN#Q9Y3U8/gene-evm.model.ptg000005l.773#ABCF3-MOUSE#Q8K268/gene-evm.model.ptg000028l.771#RS18-BRABE#Q8ISP0/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-002295#RL7A-TAKRU#O57592/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025494#RS15-RABIT#G1U0Q2/XLOC-024301#RLA2-BRAFL#O01725/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-004829#RS9-BOVIN#A6QLG5/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-015898#RS7-XENLA#P02362/XLOC-013910#RL27-HIPCM#P61359/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-009134#RLA1-RAT#P19944/XLOC-001831#RL21A-YEAST#Q02753/XLOC-020338#RS27A-DROME#P15357/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-018162#GBLP-MACFA#Q4R7Y4/XLOC-007982#RL4-BOVIN#Q58DW0/XLOC-012851#RL12-CAEBR#P61865/XLOC-026645#RL26-BOVIN#P61257/gene-evm.model.ptg000009l.1138#RS4-CHICK#P47836/XLOC-024877#RL23A-BOVIN#Q24JY1/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-009946#RS10-LUMRU#O77302/gene-evm.model.ptg000030l.68#RS16-BOVIN#Q3T0X6/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-009836#MRT4-BOVIN#A4FV84/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002342#RL28-MOUSE#P41105/XLOC-000352#RL31-HELVI#Q9GP16/gene-evm.model.ptg000006l.218#RL44-CYBJA#P52809/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/XLOC-004100#RS2-ICTPU#Q90YS3/XLOC-000137#RS23-ICTPU#Q90YQ1/XLOC-025719#RS6-HUMAN#P62753/XLOC-009482#RLA0-CAEEL#Q93572/gene-evm.model.ptg000023l.32#RL10-DROME#O61231"
"GO:0006412","GO:0006412","translation",96,0.457298622360831,1.89163674038218,2.75447193405961e-05,0.00869628070641845,0.00839677483770979,974,"tags=94%, list=45%, signal=54%","XLOC-026511#CPEB4-DANRE#Q7SXN4/XLOC-005115#CTU1-XENLA#Q05AW7/XLOC-010967#SYFB-MOUSE#Q9WUA2/XLOC-006625#EIF1-MOUSE#P48024/gene-evm.model.ptg000007l.499#EF1A-DANRE#Q92005/XLOC-023022#RL14-DROME#P55841/gene-evm.model.ptg000010l.88#SYDC-PONAB#Q5R9I5/XLOC-021613#IF4A2-BOVIN#Q3SZ65/gene-evm.model.ptg000001l.971#RS24-BOVIN#Q56JU9/gene-evm.model.ptg000010l.518#NACA-BOVIN#Q5E9A1/XLOC-011597#RL22-RAT#P47198/XLOC-015830#EIF3I-NEMVE#A7RM20/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-009365#RL34-HUMAN#P49207/XLOC-010434#RL27A-DICDI#P48160/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-022823#RS30-MOUSE#P62862/XLOC-026020#RLP24-DANRE#Q7ZTZ2/XLOC-020246#RS20-BOVIN#Q3ZBH8/XLOC-022083#RL8-XENTR#Q6PBF0/XLOC-025079#RS17-ICTPU#Q90YQ6/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-026666#EIF3H-NEMVE#A7SA47/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-004203#RL3-DROME#O16797/XLOC-002166#AIMP1-HUMAN#Q12904/gene-evm.model.ptg000022l.166#RL35-XENTR#Q6PBC1/XLOC-002555#RS5-MOUSE#P97461/XLOC-009720#RL30-SPOFR#P58375/XLOC-004062#RL18-MOUSE#P35980/XLOC-025535#RL17-PODCA#P37380/XLOC-010457#EIF3M-NEMVE#A7SPX9/XLOC-012391#RS11-XENLA#P41115/XLOC-018222#RL10A-BOVIN#Q5E9E6/XLOC-004502#RS15A-BOVIN#Q76I82/XLOC-012280#RL15-CYPCA#Q7T3N7/gene-evm.model.ptg000032l.317#RL5-STYCL#Q26481/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-004108#EIF3D-NEMVE#A7SMR1/XLOC-024941#EIF3C-XENLA#Q4QR58/gene-evm.model.ptg000028l.771#RS18-BRABE#Q8ISP0/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-002295#RL7A-TAKRU#O57592/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-025357#SYNC-MOUSE#Q8BP47/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025494#RS15-RABIT#G1U0Q2/XLOC-024301#RLA2-BRAFL#O01725/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-004829#RS9-BOVIN#A6QLG5/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-015898#RS7-XENLA#P02362/XLOC-013910#RL27-HIPCM#P61359/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-009134#RLA1-RAT#P19944/XLOC-001831#RL21A-YEAST#Q02753/XLOC-019954#EF1G-CARAU#Q90YC0/XLOC-020338#RS27A-DROME#P15357/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-008962#EF1D-MACFA#Q4R3D4/XLOC-026006#EIF3F-HUMAN#O00303/XLOC-018162#GBLP-MACFA#Q4R7Y4/XLOC-007982#RL4-BOVIN#Q58DW0/XLOC-012851#RL12-CAEBR#P61865/XLOC-026645#RL26-BOVIN#P61257/gene-evm.model.ptg000009l.1138#RS4-CHICK#P47836/XLOC-024877#RL23A-BOVIN#Q24JY1/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-009946#RS10-LUMRU#O77302/gene-evm.model.ptg000030l.68#RS16-BOVIN#Q3T0X6/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-026807#ERF1-POLMI#Q9GR88/XLOC-009836#MRT4-BOVIN#A4FV84/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002342#RL28-MOUSE#P41105/XLOC-000352#RL31-HELVI#Q9GP16/gene-evm.model.ptg000006l.218#RL44-CYBJA#P52809/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/XLOC-004100#RS2-ICTPU#Q90YS3/gene-evm.model.ptg000028l.1071#EIF3E-NEMVE#A7RWP6/gene-evm.model.ptg000010l.1198#EF1B-RABIT#P34826/XLOC-000137#RS23-ICTPU#Q90YQ1/XLOC-025719#RS6-HUMAN#P62753/XLOC-009482#RLA0-CAEEL#Q93572/XLOC-001842#ABCE1-HUMAN#P61221/gene-evm.model.ptg000023l.32#RL10-DROME#O61231"
"GO:0022836","GO:0022836","gated channel activity",26,0.665057440143348,2.06799353390823,6.35469462995233e-05,0.0119936315971373,0.0115805627034641,639,"tags=85%, list=30%, signal=60%","XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-021753#KCNA1-HUMAN#Q09470/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-025480#KCNA1-HUMAN#Q09470/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-010401#KCNAS-DROME#P08510/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-013526#GLRA2-DANRE#F1R8P4/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-006348#CACB1-RABIT#P19517/XLOC-004418#ANO6-HUMAN#Q4KMQ2/XLOC-025587#SCN1-HETBL#Q05973/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-024044#CNGA3-MOUSE#Q9JJZ8/XLOC-004005#CAC1G-RAT#O54898/XLOC-010570#ACHA7-HUMAN#P36544/XLOC-009071#KCMA1-PIG#O18866/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517"
"GO:0006402","GO:0006402","mRNA catabolic process",50,0.558317399617591,2.05793665839167,5.45776548299422e-05,0.0119936315971373,0.0115805627034641,974,"tags=100%, list=45%, signal=56%","novel-gene-chr8-8441#HS71A-BOVIN#Q27975/XLOC-025888#HS71A-BOVIN#Q27975/XLOC-025682#RENT1-DANRE#F1RCY6/XLOC-016586#ANXA6-BOVIN#P79134/XLOC-023022#RL14-DROME#P55841/XLOC-011597#RL22-RAT#P47198/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-009365#RL34-HUMAN#P49207/XLOC-010434#RL27A-DICDI#P48160/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-022823#RS30-MOUSE#P62862/XLOC-020246#RS20-BOVIN#Q3ZBH8/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-025535#RL17-PODCA#P37380/XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-002295#RL7A-TAKRU#O57592/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-024301#RLA2-BRAFL#O01725/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-013910#RL27-HIPCM#P61359/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-009134#RLA1-RAT#P19944/XLOC-001831#RL21A-YEAST#Q02753/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-007982#RL4-BOVIN#Q58DW0/XLOC-012851#RL12-CAEBR#P61865/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-009946#RS10-LUMRU#O77302/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-026807#ERF1-POLMI#Q9GR88/XLOC-009836#MRT4-BOVIN#A4FV84/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002342#RL28-MOUSE#P41105/XLOC-000352#RL31-HELVI#Q9GP16/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/XLOC-004100#RS2-ICTPU#Q90YS3/gene-evm.model.ptg000028l.1071#EIF3E-NEMVE#A7RWP6/XLOC-025719#RS6-HUMAN#P62753/XLOC-009482#RLA0-CAEEL#Q93572/XLOC-001842#ABCE1-HUMAN#P61221/gene-evm.model.ptg000023l.32#RL10-DROME#O61231"
"GO:0000184","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",45,0.556986170720076,2.01308653651596,6.46915477676231e-05,0.0119936315971373,0.0115805627034641,974,"tags=100%, list=45%, signal=56%","XLOC-025682#RENT1-DANRE#F1RCY6/XLOC-023022#RL14-DROME#P55841/XLOC-011597#RL22-RAT#P47198/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-009365#RL34-HUMAN#P49207/XLOC-010434#RL27A-DICDI#P48160/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-022823#RS30-MOUSE#P62862/XLOC-020246#RS20-BOVIN#Q3ZBH8/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-025535#RL17-PODCA#P37380/XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-002295#RL7A-TAKRU#O57592/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-024301#RLA2-BRAFL#O01725/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-013910#RL27-HIPCM#P61359/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-009134#RLA1-RAT#P19944/XLOC-001831#RL21A-YEAST#Q02753/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-007982#RL4-BOVIN#Q58DW0/XLOC-012851#RL12-CAEBR#P61865/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-009946#RS10-LUMRU#O77302/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-026807#ERF1-POLMI#Q9GR88/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002342#RL28-MOUSE#P41105/XLOC-000352#RL31-HELVI#Q9GP16/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/XLOC-004100#RS2-ICTPU#Q90YS3/gene-evm.model.ptg000028l.1071#EIF3E-NEMVE#A7RWP6/XLOC-025719#RS6-HUMAN#P62753/XLOC-009482#RLA0-CAEEL#Q93572/gene-evm.model.ptg000023l.32#RL10-DROME#O61231"
