"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0015297","GO:0015297","antiporter activity",11,0.821270710964446,2.43789281575773,7.85442270351756e-06,0.00329314681416197,0.00317264237128356,511,"tags=73%, list=11%, signal=65%","XLOC-011421#S2611-CAVPO#G3C7W6/XLOC-000301#S26A5-CHICK#A0FKN5/XLOC-020484#LAT2-MOUSE#Q9QXW9/XLOC-020995#BAT1-MOUSE#Q9QXA6/gene-evm.model.ptg000003l.591#S26A5-CHICK#A0FKN5/XLOC-021684#BAT1-MOUSE#Q9QXA6/XLOC-020994#BAT1-MOUSE#Q9QXA6/XLOC-000240#YLAT1-MOUSE#Q9Z1K8"
"GO:0044391","GO:0044391","ribosomal subunit",67,0.435003310527477,2.12739644770039,6.65521453688367e-06,0.00329314681416197,0.00317264237128356,2627,"tags=100%, list=57%, signal=44%","XLOC-004513#RL27-SYNFM#A0LPF8/gene-evm.model.ptg000007l.185#RM24-DANRE#Q6DH02/XLOC-022212#LTV1-XENLA#Q4V838/XLOC-009836#MRT4-BOVIN#A4FV84/XLOC-018137#RM21-HUMAN#Q7Z2W9/gene-evm.model.ptg000006l.3#RT35-BOVIN#Q2YDF6/XLOC-004074#RL1DB-SCHPO#Q9UT32/XLOC-026020#RLP24-DANRE#Q7ZTZ2/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-013910#RL27-HIPCM#P61359/XLOC-022823#RS30-MOUSE#P62862/XLOC-009365#RL34-HUMAN#P49207/XLOC-025535#RL17-PODCA#P37380/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-004062#RL18-MOUSE#P35980/gene-evm.model.ptg000030l.68#RS16-BOVIN#Q3T0X6/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-025079#RS17-ICTPU#Q90YQ6/XLOC-022083#RL8-XENTR#Q6PBF0/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-020338#RS27A-DROME#P15357/XLOC-002342#RL28-MOUSE#P41105/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-009482#RLA0-CAEEL#Q93572/XLOC-018162#GBLP-MACFA#Q4R7Y4/XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-000137#RS23-ICTPU#Q90YQ1/XLOC-000352#RL31-HELVI#Q9GP16/XLOC-025494#RS15-RABIT#G1U0Q2/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/gene-evm.model.ptg000022l.166#RL35-XENTR#Q6PBC1/gene-evm.model.ptg000006l.218#RL44-CYBJA#P52809/XLOC-004203#RL3-DROME#O16797/XLOC-004829#RS9-BOVIN#A6QLG5/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-010434#RL27A-DICDI#P48160/XLOC-024877#RL23A-BOVIN#Q24JY1/gene-evm.model.ptg000001l.971#RS24-BOVIN#Q56JU9/gene-evm.model.ptg000009l.1138#RS4-CHICK#P47836/XLOC-004502#RS15A-BOVIN#Q76I82/XLOC-023022#RL14-DROME#P55841/XLOC-025719#RS6-HUMAN#P62753/XLOC-024478#RL6-CHILA#Q6QMZ4/gene-evm.model.ptg000028l.771#RS18-BRABE#Q8ISP0/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-012391#RS11-XENLA#P41115/XLOC-012851#RL12-CAEBR#P61865/XLOC-026645#RL26-BOVIN#P61257/XLOC-015898#RS7-XENLA#P02362/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-002295#RL7A-TAKRU#O57592/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/gene-evm.model.ptg000032l.317#RL5-STYCL#Q26481/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-011698#RS20-BOVIN#Q3ZBH8/XLOC-004100#RS2-ICTPU#Q90YS3/XLOC-009134#RLA1-RAT#P19944/XLOC-020246#RS20-BOVIN#Q3ZBH8/XLOC-009720#RL30-SPOFR#P58375/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-024301#RLA2-BRAFL#O01725"
"GO:0002181","GO:0002181","cytoplasmic translation",65,0.43481138318994,2.08437399080482,7.19765310989126e-06,0.00329314681416197,0.00317264237128356,2627,"tags=100%, list=57%, signal=43%","gene-evm.model.ptg000010l.489#IF4B-HUMAN#P23588/XLOC-006625#EIF1-MOUSE#P48024/XLOC-009836#MRT4-BOVIN#A4FV84/XLOC-010457#EIF3M-NEMVE#A7SPX9/gene-evm.model.ptg000009l.60#RWDD1-HUMAN#Q9H446/XLOC-026020#RLP24-DANRE#Q7ZTZ2/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-013910#RL27-HIPCM#P61359/XLOC-022823#RS30-MOUSE#P62862/XLOC-009365#RL34-HUMAN#P49207/XLOC-025535#RL17-PODCA#P37380/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-004062#RL18-MOUSE#P35980/gene-evm.model.ptg000030l.68#RS16-BOVIN#Q3T0X6/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-025079#RS17-ICTPU#Q90YQ6/XLOC-022083#RL8-XENTR#Q6PBF0/XLOC-006570#RL112-CAEBR#A8XJ93/gene-evm.model.ptg000013l.1124#CY1-MOUSE#Q9D0M3/XLOC-001831#RL21A-YEAST#Q02753/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-020338#RS27A-DROME#P15357/XLOC-002342#RL28-MOUSE#P41105/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-009482#RLA0-CAEEL#Q93572/XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-000137#RS23-ICTPU#Q90YQ1/XLOC-000352#RL31-HELVI#Q9GP16/XLOC-025494#RS15-RABIT#G1U0Q2/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/gene-evm.model.ptg000022l.166#RL35-XENTR#Q6PBC1/gene-evm.model.ptg000006l.218#RL44-CYBJA#P52809/XLOC-004203#RL3-DROME#O16797/XLOC-004829#RS9-BOVIN#A6QLG5/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-010434#RL27A-DICDI#P48160/XLOC-024877#RL23A-BOVIN#Q24JY1/gene-evm.model.ptg000001l.971#RS24-BOVIN#Q56JU9/gene-evm.model.ptg000009l.1138#RS4-CHICK#P47836/XLOC-004502#RS15A-BOVIN#Q76I82/XLOC-026689#EIF3A-NEMVE#A7SK48/XLOC-023022#RL14-DROME#P55841/XLOC-025719#RS6-HUMAN#P62753/XLOC-024478#RL6-CHILA#Q6QMZ4/gene-evm.model.ptg000028l.771#RS18-BRABE#Q8ISP0/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-012391#RS11-XENLA#P41115/XLOC-012851#RL12-CAEBR#P61865/XLOC-026645#RL26-BOVIN#P61257/XLOC-015898#RS7-XENLA#P02362/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-002295#RL7A-TAKRU#O57592/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-011698#RS20-BOVIN#Q3ZBH8/XLOC-004100#RS2-ICTPU#Q90YS3/XLOC-009134#RLA1-RAT#P19944/XLOC-020246#RS20-BOVIN#Q3ZBH8/XLOC-009720#RL30-SPOFR#P58375/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-024301#RLA2-BRAFL#O01725"
"GO:0005840","GO:0005840","ribosome",72,0.435483870967742,2.08387679027326,2.07927770579098e-06,0.00329314681416197,0.00317264237128356,2627,"tags=100%, list=57%, signal=44%","XLOC-004513#RL27-SYNFM#A0LPF8/gene-evm.model.ptg000005l.773#ABCF3-MOUSE#Q8K268/gene-evm.model.ptg000007l.185#RM24-DANRE#Q6DH02/XLOC-022212#LTV1-XENLA#Q4V838/XLOC-009836#MRT4-BOVIN#A4FV84/XLOC-018137#RM21-HUMAN#Q7Z2W9/XLOC-021769#DJC21-HUMAN#Q5F1R6/XLOC-002591#DHX9-XENLA#Q68FK8/gene-evm.model.ptg000006l.3#RT35-BOVIN#Q2YDF6/XLOC-004074#RL1DB-SCHPO#Q9UT32/XLOC-026020#RLP24-DANRE#Q7ZTZ2/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-013910#RL27-HIPCM#P61359/XLOC-022823#RS30-MOUSE#P62862/XLOC-009365#RL34-HUMAN#P49207/XLOC-025535#RL17-PODCA#P37380/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-004062#RL18-MOUSE#P35980/gene-evm.model.ptg000030l.68#RS16-BOVIN#Q3T0X6/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-025079#RS17-ICTPU#Q90YQ6/XLOC-022083#RL8-XENTR#Q6PBF0/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-020338#RS27A-DROME#P15357/XLOC-002342#RL28-MOUSE#P41105/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-009482#RLA0-CAEEL#Q93572/XLOC-018162#GBLP-MACFA#Q4R7Y4/XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-000137#RS23-ICTPU#Q90YQ1/XLOC-000352#RL31-HELVI#Q9GP16/XLOC-025494#RS15-RABIT#G1U0Q2/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/gene-evm.model.ptg000022l.166#RL35-XENTR#Q6PBC1/gene-evm.model.ptg000006l.218#RL44-CYBJA#P52809/XLOC-004203#RL3-DROME#O16797/XLOC-004829#RS9-BOVIN#A6QLG5/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-010434#RL27A-DICDI#P48160/XLOC-024877#RL23A-BOVIN#Q24JY1/gene-evm.model.ptg000001l.971#RS24-BOVIN#Q56JU9/gene-evm.model.ptg000009l.1138#RS4-CHICK#P47836/XLOC-004502#RS15A-BOVIN#Q76I82/XLOC-023022#RL14-DROME#P55841/XLOC-025719#RS6-HUMAN#P62753/XLOC-024478#RL6-CHILA#Q6QMZ4/gene-evm.model.ptg000028l.771#RS18-BRABE#Q8ISP0/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-012391#RS11-XENLA#P41115/XLOC-012851#RL12-CAEBR#P61865/XLOC-026645#RL26-BOVIN#P61257/XLOC-015898#RS7-XENLA#P02362/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-002295#RL7A-TAKRU#O57592/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/gene-evm.model.ptg000032l.317#RL5-STYCL#Q26481/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-011698#RS20-BOVIN#Q3ZBH8/XLOC-004100#RS2-ICTPU#Q90YS3/XLOC-009134#RLA1-RAT#P19944/XLOC-020246#RS20-BOVIN#Q3ZBH8/XLOC-005443#UTRN-HUMAN#P46939/XLOC-020884#NCK2-HUMAN#O43639/XLOC-009720#RL30-SPOFR#P58375/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-024301#RLA2-BRAFL#O01725"
"GO:0032970","GO:0032970","regulation of actin filament-based process",76,0.417668283311119,2.04899006853896,4.34625458441346e-06,0.00329314681416197,0.00317264237128356,1830,"tags=68%, list=40%, signal=42%","gene-evm.model.ptg000023l.893#FSCN1-HUMAN#Q16658/XLOC-012171#XLOC-012171/XLOC-002903#FZD1-XENLA#Q9I9M5/XLOC-022310#CARL1-MOUSE#Q6EDY6/XLOC-024889#SSH1-HUMAN#Q8WYL5/XLOC-007116#XLOC-007116/XLOC-002223#CIP4-DANRE#Q5U3Q6/gene-evm.model.ptg000010l.1453#PARD3-HUMAN#Q8TEW0/XLOC-012900#PARD3-HUMAN#Q8TEW0/XLOC-014399#WASP-HUMAN#P42768/gene-evm.model.ptg000005l.346#WNT4-CHICK#P49337/XLOC-002978#TESK2-RAT#Q924U5/XLOC-005395#WASF3-MOUSE#Q8VHI6/XLOC-004368#CDPK3-PLAF7#Q9NJU9/gene-evm.model.ptg000003l.425#gene-evm.model.ptg000003l.425/XLOC-020177#COFI-GIBZE#Q4I963/XLOC-004423#CYH3-MOUSE#O08967/XLOC-019910#ARP2A-DANRE#Q7SXW6/XLOC-002846#APC5A-XENLA#Q68FI4/XLOC-007156#KALRN-MOUSE#A2CG49/XLOC-024954#COR1C-HUMAN#Q9ULV4/XLOC-015069#CAZA2-CHICK#P28497/XLOC-001710#ILK-CHICK#Q9DF58/XLOC-022617#ARPC4-XENLA#Q641G7/XLOC-003794#KANK2-DANRE#X1WE18/gene-evm.model.ptg000006l.168-1#SRC8-CHICK#Q01406/XLOC-003840#RICTR-MOUSE#Q6QI06/gene-evm.model.ptg000012l.788#FZD1-CHICK#O57328/XLOC-025520#NED4L-MOUSE#Q8CFI0/XLOC-008888#FER-CANLF#Q9TTY2/gene-evm.model.ptg000005l.678#CAPZB-CHICK#P14315/XLOC-025401#AMDB-XENLA#P12890/gene-evm.model.ptg000004l.200#TWF1-MOUSE#Q91YR1/XLOC-014371#ITB2-PIG#P53714/XLOC-020825#KPC2-APLCA#Q16975/XLOC-000317#CYFP2-MOUSE#Q5SQX6/XLOC-024354#ARPC3-BOVIN#Q3T035/XLOC-006765#ARP3A-XENLA#Q801P7/XLOC-012336#NAPA-NEMVE#A7RU46/XLOC-012881#ARPC2-BOVIN#Q3MHR7/XLOC-005014#GRB2-HUMAN#P62993/gene-evm.model.ptg000008l.256#MERH-DROME#Q24564/XLOC-013132#ARF1-DROME#P61209/XLOC-004580#RHG44-MOUSE#Q5SSM3/XLOC-008055#TMOD1-HUMAN#P28289/novel-gene-chr14-11470#novel-gene-chr14-11470/XLOC-011369#CDC42-DROPS#Q29HY3/gene-evm.model.ptg000022l.571-1#DYN1-RAT#P21575/XLOC-005718#MOES-BOVIN#Q2HJ49/XLOC-021475#DIXC1-HUMAN#Q155Q3/XLOC-019663#ENAH-HUMAN#Q8N8S7/XLOC-003483#STK11-CHICK#Q0GGW5"
"GO:0003735","GO:0003735","structural constituent of ribosome",63,0.434619625137817,2.02211140915823,8.86147814103457e-06,0.00329314681416197,0.00317264237128356,2627,"tags=100%, list=57%, signal=43%","XLOC-004513#RL27-SYNFM#A0LPF8/gene-evm.model.ptg000007l.185#RM24-DANRE#Q6DH02/XLOC-009836#MRT4-BOVIN#A4FV84/XLOC-018137#RM21-HUMAN#Q7Z2W9/gene-evm.model.ptg000006l.3#RT35-BOVIN#Q2YDF6/XLOC-026020#RLP24-DANRE#Q7ZTZ2/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-013910#RL27-HIPCM#P61359/XLOC-022823#RS30-MOUSE#P62862/XLOC-009365#RL34-HUMAN#P49207/XLOC-025535#RL17-PODCA#P37380/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-004062#RL18-MOUSE#P35980/gene-evm.model.ptg000030l.68#RS16-BOVIN#Q3T0X6/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-025079#RS17-ICTPU#Q90YQ6/XLOC-022083#RL8-XENTR#Q6PBF0/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-020338#RS27A-DROME#P15357/XLOC-002342#RL28-MOUSE#P41105/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-009482#RLA0-CAEEL#Q93572/XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-000137#RS23-ICTPU#Q90YQ1/XLOC-000352#RL31-HELVI#Q9GP16/XLOC-025494#RS15-RABIT#G1U0Q2/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/gene-evm.model.ptg000022l.166#RL35-XENTR#Q6PBC1/gene-evm.model.ptg000006l.218#RL44-CYBJA#P52809/XLOC-004203#RL3-DROME#O16797/XLOC-004829#RS9-BOVIN#A6QLG5/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-010434#RL27A-DICDI#P48160/XLOC-024877#RL23A-BOVIN#Q24JY1/gene-evm.model.ptg000001l.971#RS24-BOVIN#Q56JU9/gene-evm.model.ptg000009l.1138#RS4-CHICK#P47836/XLOC-004502#RS15A-BOVIN#Q76I82/XLOC-023022#RL14-DROME#P55841/XLOC-025719#RS6-HUMAN#P62753/XLOC-024478#RL6-CHILA#Q6QMZ4/gene-evm.model.ptg000028l.771#RS18-BRABE#Q8ISP0/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-012391#RS11-XENLA#P41115/XLOC-012851#RL12-CAEBR#P61865/XLOC-026645#RL26-BOVIN#P61257/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-002295#RL7A-TAKRU#O57592/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/gene-evm.model.ptg000032l.317#RL5-STYCL#Q26481/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-011698#RS20-BOVIN#Q3ZBH8/XLOC-004100#RS2-ICTPU#Q90YS3/XLOC-009134#RLA1-RAT#P19944/XLOC-020246#RS20-BOVIN#Q3ZBH8/XLOC-009720#RL30-SPOFR#P58375/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-024301#RLA2-BRAFL#O01725"
"GO:0022626","GO:0022626","cytosolic ribosome",63,0.434619625137817,2.02211140915823,8.86147814103457e-06,0.00329314681416197,0.00317264237128356,2627,"tags=100%, list=57%, signal=43%","gene-evm.model.ptg000005l.773#ABCF3-MOUSE#Q8K268/XLOC-022212#LTV1-XENLA#Q4V838/XLOC-009836#MRT4-BOVIN#A4FV84/XLOC-004074#RL1DB-SCHPO#Q9UT32/XLOC-026020#RLP24-DANRE#Q7ZTZ2/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-013910#RL27-HIPCM#P61359/XLOC-022823#RS30-MOUSE#P62862/XLOC-009365#RL34-HUMAN#P49207/XLOC-025535#RL17-PODCA#P37380/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-004062#RL18-MOUSE#P35980/gene-evm.model.ptg000030l.68#RS16-BOVIN#Q3T0X6/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-025079#RS17-ICTPU#Q90YQ6/XLOC-022083#RL8-XENTR#Q6PBF0/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-020338#RS27A-DROME#P15357/XLOC-002342#RL28-MOUSE#P41105/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-009482#RLA0-CAEEL#Q93572/XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-000137#RS23-ICTPU#Q90YQ1/XLOC-000352#RL31-HELVI#Q9GP16/XLOC-025494#RS15-RABIT#G1U0Q2/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/gene-evm.model.ptg000022l.166#RL35-XENTR#Q6PBC1/gene-evm.model.ptg000006l.218#RL44-CYBJA#P52809/XLOC-004203#RL3-DROME#O16797/XLOC-004829#RS9-BOVIN#A6QLG5/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-010434#RL27A-DICDI#P48160/XLOC-024877#RL23A-BOVIN#Q24JY1/gene-evm.model.ptg000001l.971#RS24-BOVIN#Q56JU9/gene-evm.model.ptg000009l.1138#RS4-CHICK#P47836/XLOC-004502#RS15A-BOVIN#Q76I82/XLOC-023022#RL14-DROME#P55841/XLOC-025719#RS6-HUMAN#P62753/XLOC-024478#RL6-CHILA#Q6QMZ4/gene-evm.model.ptg000028l.771#RS18-BRABE#Q8ISP0/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-012391#RS11-XENLA#P41115/XLOC-012851#RL12-CAEBR#P61865/XLOC-026645#RL26-BOVIN#P61257/XLOC-015898#RS7-XENLA#P02362/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-002295#RL7A-TAKRU#O57592/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/gene-evm.model.ptg000032l.317#RL5-STYCL#Q26481/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-011698#RS20-BOVIN#Q3ZBH8/XLOC-004100#RS2-ICTPU#Q90YS3/XLOC-009134#RLA1-RAT#P19944/XLOC-020246#RS20-BOVIN#Q3ZBH8/XLOC-009720#RL30-SPOFR#P58375/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-024301#RLA2-BRAFL#O01725"
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization",71,0.419198918992104,2.01012608729729,5.39626797424379e-06,0.00329314681416197,0.00317264237128356,1830,"tags=69%, list=40%, signal=42%","gene-evm.model.ptg000023l.893#FSCN1-HUMAN#Q16658/XLOC-012171#XLOC-012171/XLOC-002903#FZD1-XENLA#Q9I9M5/XLOC-022310#CARL1-MOUSE#Q6EDY6/XLOC-024889#SSH1-HUMAN#Q8WYL5/XLOC-007116#XLOC-007116/XLOC-002223#CIP4-DANRE#Q5U3Q6/XLOC-014399#WASP-HUMAN#P42768/gene-evm.model.ptg000005l.346#WNT4-CHICK#P49337/XLOC-002978#TESK2-RAT#Q924U5/XLOC-005395#WASF3-MOUSE#Q8VHI6/gene-evm.model.ptg000003l.425#gene-evm.model.ptg000003l.425/XLOC-020177#COFI-GIBZE#Q4I963/XLOC-004423#CYH3-MOUSE#O08967/XLOC-019910#ARP2A-DANRE#Q7SXW6/XLOC-002846#APC5A-XENLA#Q68FI4/XLOC-007156#KALRN-MOUSE#A2CG49/XLOC-024954#COR1C-HUMAN#Q9ULV4/XLOC-015069#CAZA2-CHICK#P28497/XLOC-001710#ILK-CHICK#Q9DF58/XLOC-022617#ARPC4-XENLA#Q641G7/XLOC-003794#KANK2-DANRE#X1WE18/gene-evm.model.ptg000006l.168-1#SRC8-CHICK#Q01406/XLOC-003840#RICTR-MOUSE#Q6QI06/gene-evm.model.ptg000012l.788#FZD1-CHICK#O57328/XLOC-025520#NED4L-MOUSE#Q8CFI0/XLOC-008888#FER-CANLF#Q9TTY2/gene-evm.model.ptg000005l.678#CAPZB-CHICK#P14315/XLOC-025401#AMDB-XENLA#P12890/gene-evm.model.ptg000004l.200#TWF1-MOUSE#Q91YR1/XLOC-014371#ITB2-PIG#P53714/XLOC-020825#KPC2-APLCA#Q16975/XLOC-000317#CYFP2-MOUSE#Q5SQX6/XLOC-024354#ARPC3-BOVIN#Q3T035/XLOC-006765#ARP3A-XENLA#Q801P7/XLOC-012336#NAPA-NEMVE#A7RU46/XLOC-012881#ARPC2-BOVIN#Q3MHR7/XLOC-005014#GRB2-HUMAN#P62993/gene-evm.model.ptg000008l.256#MERH-DROME#Q24564/XLOC-013132#ARF1-DROME#P61209/XLOC-004580#RHG44-MOUSE#Q5SSM3/XLOC-008055#TMOD1-HUMAN#P28289/novel-gene-chr14-11470#novel-gene-chr14-11470/XLOC-011369#CDC42-DROPS#Q29HY3/gene-evm.model.ptg000022l.571-1#DYN1-RAT#P21575/XLOC-005718#MOES-BOVIN#Q2HJ49/XLOC-021475#DIXC1-HUMAN#Q155Q3/XLOC-019663#ENAH-HUMAN#Q8N8S7/XLOC-003483#STK11-CHICK#Q0GGW5"
"GO:0110053","GO:0110053","regulation of actin filament organization",56,0.449000085066037,2.06918021181175,1.84983268661589e-05,0.00611061397478784,0.00588701139214251,1815,"tags=71%, list=39%, signal=44%","XLOC-012171#XLOC-012171/XLOC-002903#FZD1-XENLA#Q9I9M5/XLOC-022310#CARL1-MOUSE#Q6EDY6/XLOC-024889#SSH1-HUMAN#Q8WYL5/XLOC-002223#CIP4-DANRE#Q5U3Q6/XLOC-014399#WASP-HUMAN#P42768/gene-evm.model.ptg000005l.346#WNT4-CHICK#P49337/XLOC-002978#TESK2-RAT#Q924U5/XLOC-005395#WASF3-MOUSE#Q8VHI6/gene-evm.model.ptg000003l.425#gene-evm.model.ptg000003l.425/XLOC-020177#COFI-GIBZE#Q4I963/XLOC-019910#ARP2A-DANRE#Q7SXW6/XLOC-002846#APC5A-XENLA#Q68FI4/XLOC-007156#KALRN-MOUSE#A2CG49/XLOC-024954#COR1C-HUMAN#Q9ULV4/XLOC-015069#CAZA2-CHICK#P28497/XLOC-022617#ARPC4-XENLA#Q641G7/XLOC-003794#KANK2-DANRE#X1WE18/gene-evm.model.ptg000006l.168-1#SRC8-CHICK#Q01406/XLOC-003840#RICTR-MOUSE#Q6QI06/gene-evm.model.ptg000012l.788#FZD1-CHICK#O57328/XLOC-008888#FER-CANLF#Q9TTY2/gene-evm.model.ptg000005l.678#CAPZB-CHICK#P14315/gene-evm.model.ptg000004l.200#TWF1-MOUSE#Q91YR1/XLOC-014371#ITB2-PIG#P53714/XLOC-020825#KPC2-APLCA#Q16975/XLOC-000317#CYFP2-MOUSE#Q5SQX6/XLOC-024354#ARPC3-BOVIN#Q3T035/XLOC-006765#ARP3A-XENLA#Q801P7/XLOC-012336#NAPA-NEMVE#A7RU46/XLOC-012881#ARPC2-BOVIN#Q3MHR7/XLOC-005014#GRB2-HUMAN#P62993/gene-evm.model.ptg000008l.256#MERH-DROME#Q24564/XLOC-013132#ARF1-DROME#P61209/XLOC-004580#RHG44-MOUSE#Q5SSM3/XLOC-008055#TMOD1-HUMAN#P28289/XLOC-011369#CDC42-DROPS#Q29HY3/gene-evm.model.ptg000022l.571-1#DYN1-RAT#P21575/XLOC-005718#MOES-BOVIN#Q2HJ49/XLOC-019663#ENAH-HUMAN#Q8N8S7"
"GO:0046943","GO:0046943","carboxylic acid transmembrane transporter activity",29,0.570230133453397,2.37535095180215,2.44919704015496e-05,0.00728146280038068,0.0070150159434333,511,"tags=41%, list=11%, signal=37%","XLOC-023870#S13A5-HUMAN#Q86YT5/XLOC-023869#S13A5-MOUSE#Q67BT3/XLOC-011421#S2611-CAVPO#G3C7W6/XLOC-000301#S26A5-CHICK#A0FKN5/XLOC-020484#LAT2-MOUSE#Q9QXW9/XLOC-020995#BAT1-MOUSE#Q9QXA6/gene-evm.model.ptg000003l.591#S26A5-CHICK#A0FKN5/XLOC-021684#BAT1-MOUSE#Q9QXA6/XLOC-021536#MOT4-HUMAN#O15427/gene-evm.model.ptg000022l.361#SC5A7-DROME#Q9VE46/XLOC-020994#BAT1-MOUSE#Q9QXA6/XLOC-000240#YLAT1-MOUSE#Q9Z1K8"
