"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum",30,-0.783902976846747,-3.65330412858826,1e-10,9.2875e-09,8.63157894736842e-09,227,"tags=100%, list=24%, signal=78%","XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002295#RL7A-TAKRU#O57592/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025535#RL17-PODCA#P37380/XLOC-009134#RLA1-RAT#P19944/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-009946#RS10-LUMRU#O77302/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-009365#RL34-HUMAN#P49207/XLOC-002342#RL28-MOUSE#P41105/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-013910#RL27-HIPCM#P61359/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025719#RS6-HUMAN#P62753/XLOC-007982#RL4-BOVIN#Q58DW0/XLOC-002797#HSP7C-CAEBR#P19208"
"GO:0015934","GO:0015934","large ribosomal subunit",28,-0.782178217821782,-3.63279269744945,1e-10,9.2875e-09,8.63157894736842e-09,227,"tags=100%, list=24%, signal=78%","XLOC-024877#RL23A-BOVIN#Q24JY1/XLOC-018222#RL10A-BOVIN#Q5E9E6/gene-evm.model.ptg000032l.317#RL5-STYCL#Q26481/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002295#RL7A-TAKRU#O57592/XLOC-004062#RL18-MOUSE#P35980/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025535#RL17-PODCA#P37380/XLOC-009134#RLA1-RAT#P19944/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-025656#RL36-HUMAN#Q9Y3U8/gene-evm.model.ptg000022l.166#RL35-XENTR#Q6PBC1/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-004203#RL3-DROME#O16797/XLOC-009365#RL34-HUMAN#P49207/XLOC-022083#RL8-XENTR#Q6PBF0/XLOC-002342#RL28-MOUSE#P41105/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-013910#RL27-HIPCM#P61359/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-007982#RL4-BOVIN#Q58DW0"
"GO:0022625","GO:0022625","cytosolic large ribosomal subunit",28,-0.782178217821782,-3.63279269744945,1e-10,9.2875e-09,8.63157894736842e-09,227,"tags=100%, list=24%, signal=78%","XLOC-024877#RL23A-BOVIN#Q24JY1/XLOC-018222#RL10A-BOVIN#Q5E9E6/gene-evm.model.ptg000032l.317#RL5-STYCL#Q26481/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002295#RL7A-TAKRU#O57592/XLOC-004062#RL18-MOUSE#P35980/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025535#RL17-PODCA#P37380/XLOC-009134#RLA1-RAT#P19944/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-025656#RL36-HUMAN#Q9Y3U8/gene-evm.model.ptg000022l.166#RL35-XENTR#Q6PBC1/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-004203#RL3-DROME#O16797/XLOC-009365#RL34-HUMAN#P49207/XLOC-022083#RL8-XENTR#Q6PBF0/XLOC-002342#RL28-MOUSE#P41105/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-013910#RL27-HIPCM#P61359/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-007982#RL4-BOVIN#Q58DW0"
"GO:0006613","GO:0006613","cotranslational protein targeting to membrane",29,-0.783039647577093,-3.58641068446947,1e-10,9.2875e-09,8.63157894736842e-09,227,"tags=100%, list=24%, signal=78%","XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002295#RL7A-TAKRU#O57592/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025535#RL17-PODCA#P37380/XLOC-009134#RLA1-RAT#P19944/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-009946#RS10-LUMRU#O77302/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-009365#RL34-HUMAN#P49207/XLOC-002342#RL28-MOUSE#P41105/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-013910#RL27-HIPCM#P61359/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025719#RS6-HUMAN#P62753/XLOC-007982#RL4-BOVIN#Q58DW0"
"GO:0006614","GO:0006614","SRP-dependent cotranslational protein targeting to membrane",29,-0.783039647577093,-3.58641068446947,1e-10,9.2875e-09,8.63157894736842e-09,227,"tags=100%, list=24%, signal=78%","XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002295#RL7A-TAKRU#O57592/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025535#RL17-PODCA#P37380/XLOC-009134#RLA1-RAT#P19944/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-009946#RS10-LUMRU#O77302/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-009365#RL34-HUMAN#P49207/XLOC-002342#RL28-MOUSE#P41105/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-013910#RL27-HIPCM#P61359/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025719#RS6-HUMAN#P62753/XLOC-007982#RL4-BOVIN#Q58DW0"
"GO:0045047","GO:0045047","protein targeting to ER",29,-0.783039647577093,-3.58641068446947,1e-10,9.2875e-09,8.63157894736842e-09,227,"tags=100%, list=24%, signal=78%","XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002295#RL7A-TAKRU#O57592/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025535#RL17-PODCA#P37380/XLOC-009134#RLA1-RAT#P19944/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-009946#RS10-LUMRU#O77302/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-009365#RL34-HUMAN#P49207/XLOC-002342#RL28-MOUSE#P41105/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-013910#RL27-HIPCM#P61359/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025719#RS6-HUMAN#P62753/XLOC-007982#RL4-BOVIN#Q58DW0"
"GO:0072599","GO:0072599","establishment of protein localization to endoplasmic reticulum",29,-0.783039647577093,-3.58641068446947,1e-10,9.2875e-09,8.63157894736842e-09,227,"tags=100%, list=24%, signal=78%","XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002295#RL7A-TAKRU#O57592/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025535#RL17-PODCA#P37380/XLOC-009134#RLA1-RAT#P19944/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-009946#RS10-LUMRU#O77302/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-009365#RL34-HUMAN#P49207/XLOC-002342#RL28-MOUSE#P41105/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-013910#RL27-HIPCM#P61359/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025719#RS6-HUMAN#P62753/XLOC-007982#RL4-BOVIN#Q58DW0"
"GO:0090150","GO:0090150","establishment of protein localization to membrane",33,-0.694031433956874,-3.43986277438585,1e-10,9.2875e-09,8.63157894736842e-09,227,"tags=97%, list=24%, signal=76%","XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002295#RL7A-TAKRU#O57592/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025535#RL17-PODCA#P37380/XLOC-009134#RLA1-RAT#P19944/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-009946#RS10-LUMRU#O77302/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-009365#RL34-HUMAN#P49207/XLOC-013132#ARF1-DROME#P61209/XLOC-002342#RL28-MOUSE#P41105/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-013910#RL27-HIPCM#P61359/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025719#RS6-HUMAN#P62753/XLOC-007982#RL4-BOVIN#Q58DW0/XLOC-009553#SNX27-MOUSE#Q3UHD6/XLOC-000292#HSP74-MOUSE#Q61316"
"GO:0006612","GO:0006612","protein targeting to membrane",30,-0.667683825987367,-3.11167599832718,9.9977237674089e-10,8.25367639909424e-08,7.67076817709969e-08,227,"tags=97%, list=24%, signal=76%","XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002295#RL7A-TAKRU#O57592/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025535#RL17-PODCA#P37380/XLOC-009134#RLA1-RAT#P19944/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-009946#RS10-LUMRU#O77302/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-009365#RL34-HUMAN#P49207/XLOC-002342#RL28-MOUSE#P41105/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-013910#RL27-HIPCM#P61359/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025719#RS6-HUMAN#P62753/XLOC-007982#RL4-BOVIN#Q58DW0"
"GO:0015935","GO:0015935","small ribosomal subunit",20,-0.773173391494002,-3.27595401743261,2.78719003003668e-08,2.07088219231725e-06,1.92462806284638e-06,229,"tags=100%, list=24%, signal=77%","gene-evm.model.ptg000001l.971#RS24-BOVIN#Q56JU9/XLOC-004829#RS9-BOVIN#A6QLG5/XLOC-012391#RS11-XENLA#P41115/XLOC-018162#GBLP-MACFA#Q4R7Y4/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-021468#RS25-BRABE#Q8ISN9/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-025494#RS15-RABIT#G1U0Q2/XLOC-025079#RS17-ICTPU#Q90YQ6/XLOC-009946#RS10-LUMRU#O77302/XLOC-002555#RS5-MOUSE#P97461/XLOC-021430#RS19-MOUSE#Q9CZX8/gene-evm.model.ptg000009l.1138#RS4-CHICK#P47836/gene-evm.model.ptg000030l.68#RS16-BOVIN#Q3T0X6/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-015898#RS7-XENLA#P02362/XLOC-020338#RS27A-DROME#P15357/XLOC-025719#RS6-HUMAN#P62753"
