"","tSNE_1","tSNE_2"
"1_CELL7022_N2",22.0800307277053,7.37489283610571
"1_CELL7025_N3",13.7875082187534,-21.8083459207171
"1_CELL7026_N2",3.50050680370172,-11.1784915814489
"1_CELL7027_N2",3.09155588144367,7.34858177557484
"1_CELL7029_N2",-0.677443726739338,38.1440505045424
"1_CELL7032_N2",-20.4053360071749,-2.90030895665945
"1_CELL7035_N2",-5.02484411716336,37.4845471330824
"1_CELL7037_N2",4.74782348842877,8.96756757405683
"1_CELL7039_N2",10.1727671659492,-15.7611773016859
"1_CELL7040_N2",-4.1372631469729,22.0695353213537
"1_CELL7041_N2",-41.259090068373,6.05687061435628
"1_CELL7043_N2",5.88433916962656,-19.6507743160108
"1_CELL7045_N2",27.788035917034,14.8309478309131
"1_CELL7046_N3",0.549679078469756,2.64095607312186
"1_CELL7049_N4",17.3486491224528,25.435660358966
"1_CELL7050_N2",-14.3805163688566,-13.9102641395274
"1_CELL7052_N2",-0.411584842550137,38.2321027945824
"1_CELL7055_N3",-15.9269748943069,-34.2559649631116
"1_CELL7056_N2",-41.2249742870394,8.03560904917643
"1_CELL7057_N2",7.72319482822163,-1.69958052063109
"1_CELL7058_N2",14.8276356192291,28.2111955399655
"1_CELL7060_N3",17.4568789950477,33.6326173333526
"1_CELL7061_N2",-14.6526068770852,-14.9640817233924
"1_CELL7062_N2",10.7699570905031,16.0385116591392
"1_CELL7067_N3",-27.7614242916325,3.10845912376749
"1_CELL7072_N2",4.47057471167891,-10.3048224727457
"1_CELL7074_N2",-25.3769554089551,15.3858953400625
"1_CELL7077_N4",-0.137112601920886,-7.17554262268567
"1_CELL7078_N3",-16.7186357555759,-19.4637057730401
"1_CELL7081_N2",9.5546815141305,-3.15924073053948
"1_CELL7084_N2",-6.46005505392764,-12.7852775644056
"1_CELL7087_N2",-27.5518368889886,3.80747316071337
"1_CELL7089_N2",21.7759164177387,11.3616214323405
"1_CELL7090_N3",12.3959847305167,-16.9582128488238
"1_CELL7092_N3",-6.19335320037135,-7.22719806575725
"1_CELL7096_N3",30.2755886909338,-8.47238956945781
"1_CELL7097_N2",-1.8156977318128,-14.6084398733036
"1_CELL7101_N3",-6.62408793388274,1.52169527272736
"1_CELL7105_N4",-14.681491712647,19.2503605894378
"1_CELL7107_N2",-20.2579767878976,-16.2753569402991
"1_CELL7108_N2",-13.6723921928555,6.23366138369834
"1_CELL7109_N2",-3.07401079533401,25.8115896672557
"1_CELL7111_N3",11.5114656850212,8.44681947232588
"1_CELL7113_N2",-6.13824948567474,32.8338221351984
"1_CELL7115_N2",-14.0348074907533,-4.97115845060067
"1_CELL7117_N2",-26.8548517303798,3.63814821246015
"1_CELL7118_N2",-11.4883102674364,18.896000709541
"1_CELL7119_N3",6.78992314897853,14.3259952633118
"1_CELL7120_N2",-6.40997080073788,-7.62875268603327
"1_CELL7121_N3",19.6965017787083,3.32722467985618
"1_CELL7124_N2",-13.2398985883071,12.7551329120709
"1_CELL7126_N2",30.3267100553465,-4.18380016047309
"1_CELL7129_N2",-1.19191132927739,-15.098504172368
"1_CELL7131_N2",33.5150878169931,-13.6324908193947
"1_CELL7138_N3",26.9134607589656,-16.0362515179579
"1_CELL7139_N2",-13.8193010497704,30.8456115260632
"1_CELL7141_N2",-2.56430739932435,-24.3760527443968
"1_CELL7143_N2",30.9363348437081,7.1420430814333
"1_CELL7145_N2",-5.50496271992383,-0.785305937697954
"1_CELL7148_N4",-10.1863817167871,-0.0633303171186013
"1_CELL7151_N2",12.1207198887757,-27.441816658719
"1_CELL7152_N2",10.9172363353599,-2.52481443950432
"1_CELL7153_N4",14.118225583287,-1.39044068826016
"1_CELL7154_N3",-16.7255442892716,0.96624124725521
"1_CELL7160_N2",15.6621825147751,-30.7986177820885
"1_CELL7161_N2",6.60947720809906,7.14463345442479
"1_CELL7164_N3",1.51249745911907,1.29323413778898
"1_CELL7165_N2",-21.037036164081,6.08333131323454
"1_CELL7166_N2",-27.191622254127,-25.9108970165742
"1_CELL7168_N2",-13.6751063395413,17.5939383321262
"1_CELL7169_N2",-14.4337608566891,1.92996100031014
"1_CELL7171_N3",9.05712543688455,-8.81232110089437
"1_CELL7172_N4",-7.63153060919322,33.8005588977292
"1_CELL7178_N2",-4.15278016578788,-0.274561052135767
"1_CELL7179_N3",-19.6691849841319,14.5363415697041
"1_CELL7182_N2",-21.9493931063663,-4.26765395337632
"1_CELL7184_N2",-12.5967443599515,0.421056379661629
"1_CELL7186_N2",2.51032974736702,-5.05231704742075
"1_CELL7191_N2",-0.347028408122723,25.000486253096
"1_CELL7192_N2",-32.8963008266502,1.84257438963646
"1_CELL7194_N2",-1.31548424545737,-10.8152212253993
"1_CELL7195_N2",3.63399682938185,-11.891803426452
"1_CELL7196_N2",37.3653280791402,11.897585159034
"1_CELL7198_N2",-28.5391092479317,4.61462968195282
"1_CELL7199_N3",-11.7165339046458,-12.2847159630572
"1_CELL7200_N2",-1.82635158259078,9.19494894251829
"1_CELL7201_N2",-19.3309666813607,14.4822312758481
"1_CELL7213_N2",-5.15591110555138,-7.81439996892204
"1_CELL7218_N2",-15.2357701708244,-26.590085067635
"1_CELL7219_N2",21.0495928390923,-5.88688800928168
"1_CELL7220_N3",-13.1905134011052,-24.1862815751097
"1_CELL7223_N2",-25.4481534078524,-12.3568238407639
"1_CELL7225_N2",-14.6510835375029,-32.0076493541965
"1_CELL7227_N2",2.82469128354569,-24.5232260077607
"1_CELL7228_N2",-18.7270414153887,2.16048460898785
"1_CELL7229_N3",25.1807308313728,13.9053954732663
"1_CELL7231_N2",30.826634889582,-9.19540708395889
"1_CELL7232_N2",-23.6722698954751,-27.8263425009198
"1_CELL7234_N2",-0.82256433634883,-21.1831305863608
"1_CELL7235_N3",27.8665182983511,24.2670395997868
"1_CELL7237_N2",32.9681200467578,19.1755251986485
"1_CELL7238_N2",-25.7723435158668,11.4963084487545
"1_CELL7239_N4",14.9805697743365,27.8670630416594
"1_CELL7240_N2",32.7750917247255,-13.7608506406249
"1_CELL7241_N2",31.3908491309453,13.6236123223354
"1_CELL7244_N2",23.8125260365189,20.5986027213756
"1_CELL7248_N2",-13.2309676934222,-8.39458936303548
"1_CELL7249_N4",31.1320866214948,-23.6322770933564
"1_CELL7250_N1",15.9049758684268,26.7080878589661
"1_CELL7255_N2",4.27342751762366,9.44590226329847
"1_CELL7256_N2",-2.05560688640243,-13.7000022753963
"1_CELL7259_N2",-22.3617969955158,-9.55992745475019
"1_CELL7261_N2",-3.16095985064056,-10.4691168970974
"1_CELL7262_N3",-8.91722693355041,36.7226229823214
"1_CELL7265_N2",-5.85718289300124,3.55198362013428
"1_CELL7272_N2",9.51336620238027,-8.32352253864346
"1_CELL7273_N2",-17.8914511236523,-13.1922138105687
"1_CELL7274_N2",15.7987352035897,-30.1564715108159
"1_CELL7279_N2",-16.9751549432125,-16.7039809271079
"1_CELL7280_N4",-27.5657340229117,-28.4158579564512
"1_CELL7281_N3",-16.8517736781068,-9.11827096789998
"1_CELL7282_N2",-9.7363191153511,-7.05502555667425
"1_CELL7284_N2",39.7456366604904,10.7148453851222
"1_CELL7286_N3",-22.1832170344944,-12.4051571840662
"1_CELL7288_N2",-11.8130270815527,3.63397063445652
"1_CELL7290_N2",8.43532729341687,17.1028901188012
"1_CELL7293_N3",-14.2410684777137,11.8723067140304
"1_CELL7295_N2",14.3455051485707,28.4322657198582
"1_CELL7299_N2",3.51053486372741,12.8389306278397
"1_CELL7300_N3",6.14399062186779,-20.0077765920265
"1_CELL7301_N2",6.97366025288837,-0.193344620942384
"1_CELL7303_N3",12.146868657508,-16.3975002900558
"1_CELL7304_N2",5.70360900487503,-10.8297151993951
"1_CELL7307_N2",26.8595077430629,13.7752430663303
"1_CELL7309_N3",-9.81465845975756,-4.32808433186549
"1_CELL7310_N2",-18.5757585634945,-13.4254737163107
"1_CELL7311_N2",-41.9821025775083,8.88081158014513
"1_CELL7315_N2",2.87747917244605,-11.6955444309234
"1_CELL7316_N2",0.732487613284061,0.634737971761728
"1_CELL7317_N2",-2.10993727590918,23.6525477595489
"1_CELL7322_N2",1.27035523255716,-2.41830711613686
"1_CELL7323_N2",-14.6087190359732,-27.5073588133431
"1_CELL7324_N2",-10.3723954261055,-3.2095530413194
"1_CELL7325_N2",16.5562248665031,-1.95084056568251
"1_CELL7326_N1",16.1213126395728,-3.10414078625178
"1_CELL7327_N3",5.72277894138491,-6.18134237972005
"1_CELL7328_N2",-8.96120386612342,-25.7850316252016
"1_CELL7332_N2",7.73480595859244,-15.6134942259033
"1_CELL7333_N2",-18.943246488986,3.164970765524
"1_CELL7336_N2",-15.6569121264345,-34.5663029158264
"1_CELL7338_N2",-6.38196397811881,-15.0042915034
"1_CELL7339_N2",-10.2105406491184,-22.0605391363654
"1_CELL7340_N1",24.3799551182804,-7.42099920679645
"1_CELL7342_N2",-28.4257207906056,-28.7743266687093
"1_CELL7343_N1",-6.48231605246197,-9.81078040414203
"1_CELL7344_N3",-42.4713912913123,6.54496204936285
"1_CELL7345_N3",-1.51244842769238,-17.2235340475176
"1_CELL7346_N3",-10.6446440889611,31.2209001819791
"1_CELL7348_N2",-26.5078261276141,-23.3827730224831
"1_CELL7351_N2",-27.6487649594196,-0.917510475467751
"1_CELL7354_N2",-8.4346718711512,37.0398133182636
"1_CELL7359_N2",-4.48966005617435,0.3392157199155
"1_CELL7367_N4",1.87003355447253,27.5942129220631
"1_CELL7368_N2",4.49605926006791,-14.9982439418987
"1_CELL7371_N2",27.5582613440629,12.11765251251
"1_CELL7374_N3",-18.0593207098258,-11.2892214278572
"1_CELL7376_N2",18.4768063830561,2.58020050317422
"1_CELL7377_N1",-0.784938808532351,30.3046765611517
"1_CELL7378_N2",-35.9063129549756,21.0382309437563
"1_CELL7379_N2",7.8954009921939,9.99747995069034
"1_CELL7380_N2",-1.52640434730367,1.02342794417894
"1_CELL7381_N3",22.465651410202,-5.92389567936771
"1_CELL7382_N2",-13.5915884009056,-9.68028147158893
"1_CELL7384_N3",22.6126509440007,5.79234965993559
"1_CELL7385_N2",-8.21378855041785,11.6053489887466
"1_CELL7387_N4",-20.7278327969164,-14.0036156215857
"1_CELL7388_N3",0.676709266525691,-16.5907990553115
"1_CELL7390_N3",-0.793969820819376,-17.9519626753592
"1_CELL7394_N2",-24.4927643882808,-15.7569398763531
"1_CELL7395_N2",26.5946858500449,-14.651662426289
"1_CELL7397_N3",36.5417366753135,-17.3222743907781
"1_CELL7402_N2",10.8477053895185,5.57772114503828
"1_CELL7404_N2",-5.92218364801865,5.18244913934801
"1_CELL7405_N2",-1.71952702978926,26.2763154028124
"1_CELL7406_N3",-8.22368302576598,26.7094616704122
"1_CELL7407_N3",-0.52674448962362,25.5149412747645
"1_CELL7410_N4",-15.5348145240944,-8.39010376566699
"1_CELL7414_N2",13.3719879624227,-10.2919873876913
"1_CELL7415_N2",-1.33355722946979,-13.3298762121159
"1_CELL7419_N2",-7.38323957769903,-13.5524083280325
"1_CELL7420_N2",-16.5643560846531,-31.8630923559599
"1_CELL7421_N2",1.59564876372953,2.30242394094533
"1_CELL7422_N2",4.65233067392407,-12.1571222535064
"1_CELL7426_N2",-17.4252770387242,-31.2022973769442
"1_CELL7427_N2",-32.2781279474622,4.75880924517952
"1_CELL7428_N3",23.4761541059954,26.0332037257853
"1_CELL7429_N3",34.0712476218405,-10.8534982971327
"1_CELL7430_N3",11.0837920130849,14.1365204649509
"1_CELL7432_N2",-18.9552318177462,17.0055810714767
"1_CELL7434_N2",-2.2091832286568,3.74533965945825
"1_CELL7437_N2",10.1968403244989,-17.7932934191772
"1_CELL7442_N3",-8.95543627634318,9.51615485804662
"1_CELL7446_N2",-35.8130508996316,-7.48222681693655
"1_CELL7453_N2",-15.7951732513927,19.9379382843432
"1_CELL7454_N2",5.27105861516289,3.82685862813012
"1_CELL7460_N2",10.3142981723504,-3.84410447544438
"1_CELL7461_N3",-3.88976593011036,21.3696655181688
"1_CELL7462_N4",16.0921715393501,-2.11820323699663
"1_CELL7466_N2",-3.68182098812127,35.0381294880282
"1_CELL7470_N2",-24.4294973903969,-24.2698436651636
"1_CELL7473_N1",18.5131917013189,24.5758022018894
"1_CELL7474_N2",-25.9737213957112,-26.1639770978932
"1_CELL7475_N2",-4.62792888017236,-2.38187512453013
"1_CELL7476_N1",-1.23480900984188,27.0371188472981
"1_CELL7477_N3",25.3823228857204,29.1600051794446
"1_CELL7483_N2",-4.33706584484526,36.77843783865
"1_CELL7485_N2",-32.6874714780044,4.75275957901528
"1_CELL7486_N3",-4.61684484015431,-10.823552196877
"1_CELL7489_N2",28.7367774287182,26.2513502049075
"1_CELL7491_N3",29.3036783642368,-17.8076332009347
"1_CELL7494_N2",6.73077953238167,0.854267686006121
"1_CELL7496_N3",-9.41300245958156,37.4666605907931
"1_CELL7497_N3",-4.69642068128175,-0.267302828257207
"1_CELL7498_N3",-2.84337309939799,-13.3758917207191
"1_CELL7499_N2",9.55307505733478,17.9091504229949
"1_CELL7501_N1",28.451451839874,-28.8867629438473
"1_CELL7503_N4",5.71646696658317,-3.98960313242934
"1_CELL7505_N2",-16.2737102285977,11.0314268199544
"1_CELL7506_N2",-10.0438205610499,-8.62948651705386
"1_CELL7508_N3",-17.5368155096537,0.348205399128576
"1_CELL7513_N2",-10.5591323941625,16.1675854384068
"1_CELL7514_N3",-4.5327671361469,18.9982285316065
"1_CELL7517_N4",-0.0685077072752877,-18.1962212853525
"1_CELL7520_N2",22.0783211705297,11.8262373023832
"1_CELL7522_N3",-17.7790271624429,-18.1662742600208
"1_CELL7524_N2",-20.3132047502931,0.42333182922901
"1_CELL7528_N3",22.0094125852207,-9.2797790792493
"1_CELL7529_N4",3.90144284458088,-5.62026554176475
"1_CELL7531_N3",-2.21299832485919,-14.4891625578741
"1_CELL7532_N2",-11.2176446724385,-16.5823740999596
"1_CELL7534_N2",19.0779617475691,-26.4744829293944
"1_CELL7535_N2",43.0709886004101,-4.03236112725017
"1_CELL7539_N3",30.2291106307914,-0.00463824805477526
"1_CELL7541_N2",-28.349663687758,26.6460245132516
"1_CELL7542_N3",19.0647829995178,3.745102948767
"1_CELL7546_N2",7.35267299190669,5.57053727826589
"1_CELL7549_N2",22.6167884187735,-7.53137594165225
"1_CELL7551_N2",-27.359823974103,-26.8878433491414
"1_CELL7552_N3",-4.60938148246517,-7.42244082238328
"1_CELL7554_N2",10.7294932038135,-3.92555317235586
"1_CELL7557_N2",0.18570533526928,25.0534991879865
"1_CELL7558_N2",-28.4526168113591,19.4485905949716
"1_CELL7562_N3",1.86994919542822,29.1042448354793
"1_CELL7567_N2",29.8755246050068,-6.2018105696083
"1_CELL7571_N3",-3.07633292215845,-8.32716079996686
"1_CELL7573_N2",-16.3014237809902,-8.86330636817706
"1_CELL7574_N3",-0.623867997656871,-10.4142069563288
"1_CELL7575_N2",-18.0832811511957,16.1755894546461
"1_CELL7578_N2",-9.94129410106663,-18.4757571502157
"1_CELL7579_N2",22.7865665940971,4.58279466063889
"1_CELL7581_N3",-28.5375554275222,-0.570044461540751
"1_CELL7584_N3",-40.7338552962284,9.32685289210625
"1_CELL7586_N2",29.9641682909568,-7.94580363271248
"1_CELL7589_N3",18.6073570192489,1.19591457227997
"1_CELL7591_N3",-18.9464371413976,-7.29824656565765
"1_CELL7592_N2",-6.19074874731024,-12.810279750642
"1_CELL7593_N3",37.5629485680534,-4.0208120240343
"1_CELL7594_N2",-21.998052699333,-22.5662954006479
"1_CELL7595_N3",-17.4009184383769,23.8482609014448
"1_CELL7596_N2",26.9283224726293,25.2194911286296
"1_CELL7597_N2",-10.7135797556527,1.15948227991613
"1_CELL7599_N2",2.85643069189516,-4.13179563092478
"1_CELL7603_N2",-25.5985524756246,17.3163569560152
"1_CELL7604_N3",2.72144316998541,1.70092603986384
"1_CELL7606_N2",12.8264629295369,-10.6889151234873
"1_CELL7608_N4",7.50352610328406,5.43816852264266
"1_CELL7611_N2",17.8342345919116,23.5711834946312
"1_CELL7612_N2",29.1892951755078,22.581911493976
"1_CELL7613_N2",6.58160573670495,-15.8240294687325
"1_CELL7615_N3",-0.212549370454668,-6.44065670271555
"1_CELL7617_N2",15.7917709484929,30.8212601629007
"1_CELL7618_N3",-34.0923229312248,-8.93252556916269
"1_CELL7619_N2",27.0635969338354,11.8850537344927
"1_CELL7623_N4",14.2760539402122,28.4580998025993
"1_CELL7624_N1",-13.9162453806414,-32.7765891286394
"1_CELL7625_N2",-0.524269606792603,-20.278095929083
"1_CELL7626_N2",-24.4817820333237,-13.787465365335
"1_CELL7627_N2",-10.0408366970654,-2.94754242894978
"1_CELL7629_N2",23.8167039958253,28.5234182047649
"1_CELL7630_N2",5.53773935805714,-17.0469266808249
"1_CELL7631_N2",19.2625698835625,-13.9784000461176
"1_CELL7632_N3",2.46782906397829,14.5030403228182
"1_CELL7634_N3",22.6780826604342,-6.87003439339658
"1_CELL7635_N2",-9.63755493202382,-14.027078980535
"1_CELL7636_N2",-2.25661753986967,-10.8176703927713
"1_CELL7637_N2",31.5731008347642,1.13747200599235
"1_CELL7639_N2",-6.05421831356674,-1.7317135400925
"1_CELL7640_N2",4.91282468313926,-15.9546756837254
"1_CELL7644_N3",12.3691103945798,12.0858264025857
"1_CELL7645_N2",18.0366979458827,2.76675008089482
"1_CELL7646_N3",-40.3315730364452,11.1872181712901
"1_CELL7647_N2",-7.25076077576761,-7.56301851039795
"1_CELL7648_N2",-14.9366115568406,11.449135320918
"1_CELL7650_N3",-4.86820320212268,-4.08178120894158
"1_CELL7654_N1",-10.5323379921585,-29.4214271816988
"1_CELL7657_N2",-12.1626053304245,-24.2228823109194
"1_CELL7659_N2",11.8091829187709,7.36133967232873
"1_CELL7660_N2",12.3800302036616,2.7125452589423
"1_CELL7661_N2",-17.8181696799105,-8.09330691904381
"1_CELL7663_N2",24.1541821106238,19.936343066083
"1_CELL7668_N2",25.633278267803,-5.1148002405146
"1_CELL7670_N2",-14.6314311705773,-14.9946494059264
"1_CELL7673_N2",-26.9670939449088,-23.0872492502744
"1_CELL7674_N2",-11.9959170006092,33.432255546463
"1_CELL7677_N2",-3.3299896161015,17.6545795077805
"1_CELL7678_N2",19.2529484654371,-16.583689355536
"1_CELL7679_N3",18.292665023784,-6.39278822648622
"1_CELL7685_N2",-1.50240429593445,24.8035656167616
"1_CELL7688_N2",1.34945212574886,-10.5738710407641
"1_CELL7690_N4",-0.77851839134448,-31.6137506176427
"1_CELL7693_N3",-33.337181206711,-7.25197088952022
"1_CELL7701_N2",2.32004013854975,-12.7694025753231
"1_CELL7706_N2",31.5762867327017,-3.08083761477318
"1_CELL7709_N2",-2.6527435126061,23.5338053267521
"1_CELL7711_N2",-21.2364826814035,-11.7103539808637
"1_CELL7713_N3",-12.649538665924,-32.0428322244505
"1_CELL7714_N2",2.29446019596357,-19.8386683146904
"1_CELL7715_N2",-1.13395265791604,21.1224064475957
"1_CELL7719_N2",3.53681032699884,15.0993246372124
"1_CELL7721_N2",-11.9447620648697,-22.9108597734677
"1_CELL7724_N1",-21.2296000731968,-28.0947517768856
"1_CELL7726_N2",-13.0974786490877,-8.96613568513144
"1_CELL7728_N2",4.16096441284727,-13.8751852591172
"1_CELL7731_N2",1.96085449887091,-17.9067490020558
"1_CELL7733_N2",-26.9801978878842,-22.0440707196359
"1_CELL7739_N3",-26.6989114924895,-3.46806637266031
"1_CELL7740_N2",-16.3827208984841,-20.8442037863076
"1_CELL7741_N1",11.4843709062233,7.15102202721785
"1_CELL7743_N2",3.2695427878441,7.10776507548531
"1_CELL7744_N3",-9.4915488319867,33.2613017338553
"1_CELL7747_N2",-26.2571004064976,-9.30455171349503
"1_CELL7748_N2",5.78061246254218,-13.9430089983826
"1_CELL7750_N4",-29.2196459889519,4.24732946912261
"1_CELL7752_N4",-19.2927633983674,-13.3493096107766
"1_CELL7753_N3",5.53754081969606,28.281124357774
"1_CELL7754_N2",-15.6969014295209,-19.5008669109668
"1_CELL7755_N3",-19.7573200723069,18.5426009350576
"1_CELL7757_N2",14.8991973110005,27.8449848693689
"1_CELL7758_N3",19.3172481414538,31.1476761145243
"1_CELL7760_N2",-13.1525230974395,1.95680968003661
"1_CELL7761_N2",-8.43772698007346,33.1682747537366
"1_CELL7762_N1",-8.54255027219466,-26.1219792586313
"1_CELL7764_N2",6.72236262537514,12.8351792032921
"1_CELL7766_N2",9.52160873814297,24.8975082525122
"1_CELL7769_N3",-8.10288806952286,-34.7216477620341
"1_CELL7772_N2",-13.6317053235278,-10.2107817095062
"1_CELL7773_N2",-19.5677952255931,-11.0207918539503
"1_CELL7776_N2",-0.492228981441379,25.9860559347009
"1_CELL7777_N2",9.90118277303877,-9.69844167058916
"1_CELL7780_N3",1.33702712869395,-24.5536979360789
"1_CELL7782_N2",26.7343067471007,-29.1022671430959
"1_CELL7784_N2",-0.434198293101561,24.0633912697035
"1_CELL7786_N2",-1.78046474585504,-5.39335702136741
"1_CELL7788_N3",-15.5323153928788,9.88590717835103
"1_CELL7790_N2",-19.878474075511,-11.8279103780231
"1_CELL7792_N3",6.62419903093904,-14.4423918307246
"1_CELL7794_N1",-3.71141225844116,14.0344622343643
"1_CELL7797_N2",25.1252251637949,-30.0116586608126
"1_CELL7798_N2",-10.4391807165101,-9.20619893688119
"1_CELL7799_N2",1.37326187182612,-22.6469914640575
"1_CELL7800_N2",9.73360343745031,-15.8928424984585
"1_CELL7801_N4",7.60685986358096,-31.2001498710829
"1_CELL7802_N3",14.0310786668724,10.3523266277953
"1_CELL7803_N2",20.8692689673211,27.1369973377308
"1_CELL7804_N4",-15.8852594123699,21.4717905836892
"1_CELL7808_N2",-21.6681686379237,-12.2785244301237
"1_CELL7811_N3",31.8531985417461,14.6447766701268
"1_CELL7813_N3",-2.02856364447568,13.6763880453283
"1_CELL7815_N3",-30.4677422627037,-0.0228461109040491
"1_CELL7816_N2",-13.0312026369263,16.8735866662236
"1_CELL7820_N3",23.1431559431912,-22.9466040402826
"1_CELL7821_N2",-23.2940596927303,-21.627062804112
"1_CELL7823_N2",-2.48463156266273,20.3317908676297
"1_CELL7824_N2",5.20124543335899,-7.45765188426507
"1_CELL7828_N1",-4.58583720109604,32.0598276622936
"1_CELL7833_N2",1.12819749416453,-13.9454867427955
"1_CELL7834_N2",-32.9616721558623,-9.77172231092139
"1_CELL7835_N2",-23.4797807344656,-18.2445350366507
"1_CELL7836_N2",-12.3449169461765,4.27407830785055
"1_CELL7837_N2",-21.7681184379169,-23.946411113222
"1_CELL7839_N3",-14.1155527130925,3.43252104596875
"1_CELL7840_N3",-2.8283914448703,-3.77539852133985
"1_CELL7842_N2",9.3831156378599,11.8405386900116
"1_CELL7844_N3",-14.1121377475538,-16.1295356097469
"1_CELL7848_N2",20.1236036539795,2.55673965946444
"1_CELL7849_N2",21.5892148868009,7.41076215108542
"1_CELL7853_N2",17.8537853930679,-1.26488078222172
"1_CELL7863_N4",-6.14281989869494,28.9908960675376
"1_CELL7866_N1",-9.28497915868482,-13.8153797071564
"1_CELL7868_N3",-7.75110921562032,-12.1304421384003
"1_CELL7870_N1",-3.608914584175,23.1436768734488
"1_CELL7873_N3",5.8813402823254,-10.713180455091
"1_CELL7875_N3",-23.3497027993776,-19.1842455198456
"1_CELL7876_N2",-8.56679166006086,34.9159732731663
"1_CELL7883_N2",-6.0166394876503,-29.5728088360625
"1_CELL7884_N2",7.5651745354749,6.00811197208391
"1_CELL7888_N4",1.27036265785781,-13.1879315461981
"1_CELL7889_N3",0.00624923715394209,-7.72508923723474
"1_CELL7894_N3",-8.42258329402492,32.0995815143594
"1_CELL7898_N1",-33.3245882510711,-19.86212015613
"1_CELL7899_N1",-8.33829165693143,-18.7825261087895
"1_CELL7901_N2",-8.25160194975221,-7.3830109737308
"1_CELL7903_N3",7.80356433074157,-10.1577261865796
"1_CELL7906_N3",36.1117772818702,3.55506593262689
"1_CELL7917_N1",-0.235090400933237,-19.7176786309378
"1_CELL7918_N4",5.32553853550416,28.4184556785458
"1_CELL7919_N3",5.03094283057672,-3.47484734853752
"1_CELL7920_N2",44.8292161417898,-3.97268751713924
"1_CELL7921_N2",30.1020624351868,-29.2114259511875
"1_CELL7925_N2",0.815842781436207,13.5991617037581
"1_CELL7926_N2",23.5613529985893,24.9883505849458
"1_CELL7929_N2",-5.86168908982919,1.15577652315118
"1_CELL7931_N3",-4.11540829873278,-1.33080209102286
"1_CELL7932_N3",-15.4944217425507,4.56162481353575
"1_CELL7933_N2",-4.46772709304144,10.0601522789542
"1_CELL7934_N3",10.3199689713126,8.5497745291468
"1_CELL7936_N2",-15.0617325684323,-26.9250467959654
"1_CELL7937_N3",0.8710950189764,12.7116447784116
"1_CELL7939_N2",33.6223601804095,-3.39588249535831
"1_CELL7941_N4",-28.7908133868207,1.68524739405715
"1_CELL7945_N3",18.2019496474662,1.55462976717104
"1_CELL7946_N2",34.1057540079327,18.553467326028
"1_CELL7947_N2",8.05425041468424,3.05993186806172
"1_CELL7948_N2",-2.18513613788958,-0.924540534659507
"1_CELL7949_N2",8.96099192239469,-16.9404550173074
"1_CELL7952_N2",-0.0766240125676029,-20.572826915348
"1_CELL7953_N3",-22.9612631806556,-12.0461354473704
"1_CELL7955_N2",15.3969790422802,-3.13700537404086
"1_CELL7958_N2",7.0466650202649,-0.26437914581452
"1_CELL7959_N2",-16.2484779546792,20.304380221098
"1_CELL7960_N2",10.6758059705969,-16.6120844236403
"1_CELL7963_N2",-11.5021550479785,13.0899490955396
"1_CELL7966_N2",-20.328544370392,-9.98490820106784
"1_CELL7968_N2",22.6734908866447,9.9665270194546
"1_CELL7974_N1",29.2082398865378,23.685756292122
"1_CELL7977_N2",-2.95186003896289,2.11389884388588
"1_CELL7978_N2",9.26213855105496,-10.0288685892428
"1_CELL7985_N2",-8.43449980008037,29.865832268334
"1_CELL7987_N2",8.28406890443044,-14.5027312983813
"1_CELL7992_N2",36.9558754118285,-4.32413676603814
"1_CELL7993_N2",-20.5003747387978,26.5171837720604
"1_CELL7995_N3",21.3058792758592,-0.111207814047031
"1_CELL7996_N2",35.9064777939462,2.91039702097809
"1_CELL7998_N2",4.22861633182089,14.3901880727845
"1_CELL8002_N2",-10.1868222371672,-21.9391337576789
"1_CELL8003_N3",15.7536016778303,28.5986364779806
"1_CELL8005_N3",-1.54847852134635,27.277639961276
"1_CELL8011_N2",-0.65070786632601,31.5418800549683
"1_CELL8014_N3",-9.05824051754735,-13.9577226079527
"1_CELL8018_N3",38.8646865862727,-8.48202438547462
"1_CELL8019_N3",2.40360424891629,31.1078329400091
"1_CELL8021_N2",9.63925286738701,-29.486063481187
"1_CELL8027_N2",-7.82869082772748,-18.2515209583243
"1_CELL8030_N2",-4.76098996002108,-32.5824782522606
"1_CELL8032_N3",-8.1831337805093,-27.0185149537605
"1_CELL8034_N2",24.9852619511926,28.874252131251
"1_CELL8035_N2",1.49490706427368,28.7630760034856
"1_CELL8036_N2",24.6125405012413,21.2722465878998
"1_CELL8037_N2",31.8011385060594,14.6859491918939
"1_CELL8041_N2",-40.4881766134626,9.42462550485739
"1_CELL8046_N2",-19.0927750252975,-12.5237453283834
"1_CELL8048_N2",5.56492355811794,8.76711796372882
"1_CELL8050_N2",4.80447189206756,-11.8337869005699
"1_CELL8054_N2",23.9504121388389,2.21484607129562
"1_CELL8059_N3",27.1006044205297,10.0768544699402
"1_CELL8062_N3",2.72830454232764,-1.62688322511299
"1_CELL8066_N3",-1.92075026035106,15.0019974525055
"1_CELL8068_N2",-15.2280397524517,-29.5794364868032
"1_CELL8069_N2",-26.2900203073965,-28.1261840709209
"1_CELL8074_N4",2.24566938182329,30.9920421482816
"1_CELL8076_N2",-19.1269335931662,4.73744460454548
"1_CELL8077_N3",3.15176613238099,-4.45040308193173
