"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","term","Ont"
"GO:0000987","GO:0000987","26/304","124/9332",0.209677419354839,6.43654499151104,11.1829474752644,1.67718140152587e-14,6.33059743557764e-12,4.58055092818644e-12,"Hhon-g00684.t1/Hhon-g00902.t1/Hhon-g00903.t1/Hhon-g00914.t1/Hhon-g09437.t1/Hhon-g01603.t1/Hhon-g09981.t1/Hhon-g11170.t1/Hhon-g03907.t1/Hhon-g00241.t1/Hhon-g07787.t1/Hhon-g04244.t1/Hhon-g04246.t1/Hhon-g04829.t1/Hhon-g05189.t1/Hhon-g10567.t1/Hhon-g09473.t1/Hhon-g00226.t1/Hhon-g04000.t1/Hhon-g04001.t1/Hhon-g06017.t1/Hhon-g06018.t1/Hhon-g09672.t1/Hhon-g08814.t1/Hhon-g08787.t1/Hhon-g00092.t1",26,"cis-regulatory region sequence-specific DNA binding","MF"
"GO:0045944","GO:0045944","48/304","431/9332",0.111368909512761,3.4187324459641,9.43435418116715,3.24895786940201e-14,1.12413942281309e-11,8.13379452567836e-12,"Hhon-g00684.t1/Hhon-g00902.t1/Hhon-g00903.t1/Hhon-g00914.t1/Hhon-g09437.t1/Hhon-g01603.t1/Hhon-g09981.t1/Hhon-g11170.t1/Hhon-g09317.t1/Hhon-g03907.t1/Hhon-g05322.t1/Hhon-g09266.t1/Hhon-g06571.t1/Hhon-g00241.t1/Hhon-g05242.t1/Hhon-g07787.t1/Hhon-g08174.t1/Hhon-g04244.t1/Hhon-g04246.t1/Hhon-g04829.t1/Hhon-g05189.t1/Hhon-g10567.t1/Hhon-g05246.t1/Hhon-g08105.t1/Hhon-g11664.t1/Hhon-g04500.t1/Hhon-g09473.t1/Hhon-g00226.t1/Hhon-g03531.t1/Hhon-g06894.t1/Hhon-g07460.t1/Hhon-g04016.t1/Hhon-g04000.t1/Hhon-g04001.t1/Hhon-g06017.t1/Hhon-g06018.t1/Hhon-g09672.t1/Hhon-g04459.t1/Hhon-g00976.t1/Hhon-g08787.t1/Hhon-g10239.t1/Hhon-g09428.t1/Hhon-g06160.t1/Hhon-g00092.t1/Hhon-g02469.t1/Hhon-g06564.t1/Hhon-g10909.t1/Hhon-g02746.t1",48,"positive regulation of transcription by RNA polymerase II","BP"
"GO:0043565","GO:0043565","36/304","254/9332",0.141732283464567,4.35080812266888,9.93519601691705,5.13909965185609e-14,1.64134936573127e-11,1.18761055922245e-11,"Hhon-g00684.t1/Hhon-g00902.t1/Hhon-g00903.t1/Hhon-g00914.t1/Hhon-g09437.t1/Hhon-g01603.t1/Hhon-g09981.t1/Hhon-g11170.t1/Hhon-g03907.t1/Hhon-g05322.t1/Hhon-g09266.t1/Hhon-g00241.t1/Hhon-g05242.t1/Hhon-g07787.t1/Hhon-g08561.t1/Hhon-g04244.t1/Hhon-g04246.t1/Hhon-g04829.t1/Hhon-g05189.t1/Hhon-g06747.t1/Hhon-g10567.t1/Hhon-g11664.t1/Hhon-g04500.t1/Hhon-g04501.t1/Hhon-g09473.t1/Hhon-g09811.t1/Hhon-g00226.t1/Hhon-g04016.t1/Hhon-g04000.t1/Hhon-g04001.t1/Hhon-g06017.t1/Hhon-g06018.t1/Hhon-g09672.t1/Hhon-g08814.t1/Hhon-g08787.t1/Hhon-g00092.t1",36,"sequence-specific DNA binding","MF"
"GO:0003682","GO:0003682","36/304","267/9332",0.134831460674157,4.13897102306328,9.54913744492659,2.42931231445964e-13,7.2046462354546e-11,5.21297544772017e-11,"Hhon-g00684.t1/Hhon-g00902.t1/Hhon-g00903.t1/Hhon-g00914.t1/Hhon-g09437.t1/Hhon-g01603.t1/Hhon-g11170.t1/Hhon-g09317.t1/Hhon-g03907.t1/Hhon-g09266.t1/Hhon-g04801.t1/Hhon-g05242.t1/Hhon-g07787.t1/Hhon-g08174.t1/Hhon-g08561.t1/Hhon-g05189.t1/Hhon-g10567.t1/Hhon-g03304.t1/Hhon-g05246.t1/Hhon-g04500.t1/Hhon-g09473.t1/Hhon-g09811.t1/Hhon-g00226.t1/Hhon-g03531.t1/Hhon-g07578.t1/Hhon-g08741.t1/Hhon-g04016.t1/Hhon-g04000.t1/Hhon-g04001.t1/Hhon-g06017.t1/Hhon-g06018.t1/Hhon-g09672.t1/Hhon-g04459.t1/Hhon-g08787.t1/Hhon-g00092.t1/Hhon-g03381.t1",36,"chromatin binding","MF"
"GO:0003690","GO:0003690","35/304","260/9332",0.134615384615385,4.13233805668016,9.3995895886366,5.62865892044187e-13,1.55801278917831e-10,1.12731175852218e-10,"Hhon-g00684.t1/Hhon-g00902.t1/Hhon-g00903.t1/Hhon-g00914.t1/Hhon-g09437.t1/Hhon-g01603.t1/Hhon-g09981.t1/Hhon-g11170.t1/Hhon-g03907.t1/Hhon-g05322.t1/Hhon-g09266.t1/Hhon-g00241.t1/Hhon-g05242.t1/Hhon-g07787.t1/Hhon-g04244.t1/Hhon-g04246.t1/Hhon-g04829.t1/Hhon-g05189.t1/Hhon-g06747.t1/Hhon-g10567.t1/Hhon-g11664.t1/Hhon-g04500.t1/Hhon-g04501.t1/Hhon-g09473.t1/Hhon-g09811.t1/Hhon-g00226.t1/Hhon-g04016.t1/Hhon-g04000.t1/Hhon-g04001.t1/Hhon-g06017.t1/Hhon-g06018.t1/Hhon-g09672.t1/Hhon-g08814.t1/Hhon-g08787.t1/Hhon-g00092.t1",35,"double-stranded DNA binding","MF"
"GO:0008134","GO:0008134","37/304","305/9332",0.121311475409836,3.7239430543572,8.87526509628724,2.9470906815757e-12,7.64770031868895e-10,5.53355052974807e-10,"Hhon-g00684.t1/Hhon-g04657.t1/Hhon-g07437.t1/Hhon-g08170.t1/Hhon-g01603.t1/Hhon-g09981.t1/Hhon-g03907.t1/Hhon-g04801.t1/Hhon-g07787.t1/Hhon-g10567.t1/Hhon-g03304.t1/Hhon-g05246.t1/Hhon-g11664.t1/Hhon-g04500.t1/Hhon-g00226.t1/Hhon-g03531.t1/Hhon-g06894.t1/Hhon-g07578.t1/Hhon-g04016.t1/Hhon-g04000.t1/Hhon-g04001.t1/Hhon-g06017.t1/Hhon-g06018.t1/Hhon-g04459.t1/Hhon-g07501.t1/Hhon-g08813.t1/Hhon-g08787.t1/Hhon-g10239.t1/Hhon-g09428.t1/Hhon-g06160.t1/Hhon-g00092.t1/Hhon-g08466.t1/Hhon-g02469.t1/Hhon-g06564.t1/Hhon-g08386.t1/Hhon-g02746.t1/Hhon-g06163.t1",37,"transcription factor binding","MF"
"GO:0005667","GO:0005667","26/304","161/9332",0.161490683229814,4.9573389996731,9.29422020084635,9.98501656528018e-12,2.43869345759078e-09,1.76453481593249e-09,"Hhon-g00684.t1/Hhon-g09437.t1/Hhon-g01603.t1/Hhon-g09981.t1/Hhon-g11170.t1/Hhon-g09266.t1/Hhon-g00241.t1/Hhon-g07787.t1/Hhon-g08561.t1/Hhon-g04244.t1/Hhon-g04246.t1/Hhon-g10567.t1/Hhon-g03304.t1/Hhon-g09473.t1/Hhon-g00226.t1/Hhon-g04016.t1/Hhon-g04000.t1/Hhon-g04001.t1/Hhon-g06017.t1/Hhon-g06018.t1/Hhon-g09672.t1/Hhon-g06160.t1/Hhon-g00092.t1/Hhon-g06564.t1/Hhon-g03354.t1/Hhon-g00422.t1",26,"transcription regulator complex","CC"
"GO:0043025","GO:0043025","36/304","318/9332",0.113207547169811,3.47517378351539,8.24072821178899,4.51222857369856e-11,1.04082072433313e-08,7.5309358768045e-09,"Hhon-g03542.t1/Hhon-g07625.t1/Hhon-g09060.t1/Hhon-g00684.t1/Hhon-g00902.t1/Hhon-g00903.t1/Hhon-g00914.t1/Hhon-g03364.t1/Hhon-g04801.t1/Hhon-g06571.t1/Hhon-g01259.t1/Hhon-g01323.t1/Hhon-g01363.t1/Hhon-g04482.t1/Hhon-g02425.t1/Hhon-g00226.t1/Hhon-g01523.t1/Hhon-g08502.t1/Hhon-g07281.t1/Hhon-g02931.t1/Hhon-g02357.t1/Hhon-g09899.t1/Hhon-g07409.t1/Hhon-g03264.t1/Hhon-g01922.t1/Hhon-g02290.t1/Hhon-g09076.t1/Hhon-g10981.t1/Hhon-g00665.t1/Hhon-g09428.t1/Hhon-g02772.t1/Hhon-g05897.t1/Hhon-g03110.t1/Hhon-g07993.t1/Hhon-g05823.t1/Hhon-g02237.t1",36,"neuronal cell body","CC"
"GO:1902679","GO:1902679","41/304","406/9332",0.100985221674877,3.09998055483536,7.93880181247588,6.97764982689944e-11,1.44856010406432e-08,1.04811645294584e-08,"Hhon-g00684.t1/Hhon-g01603.t1/Hhon-g09981.t1/Hhon-g11170.t1/Hhon-g03907.t1/Hhon-g09380.t1/Hhon-g05962.t1/Hhon-g09266.t1/Hhon-g07787.t1/Hhon-g08561.t1/Hhon-g04244.t1/Hhon-g04246.t1/Hhon-g10567.t1/Hhon-g03304.t1/Hhon-g05246.t1/Hhon-g11664.t1/Hhon-g04500.t1/Hhon-g04501.t1/Hhon-g09473.t1/Hhon-g00226.t1/Hhon-g03531.t1/Hhon-g06894.t1/Hhon-g07578.t1/Hhon-g08741.t1/Hhon-g07460.t1/Hhon-g04016.t1/Hhon-g09672.t1/Hhon-g03869.t1/Hhon-g04459.t1/Hhon-g00521.t1/Hhon-g00976.t1/Hhon-g08813.t1/Hhon-g08814.t1/Hhon-g06160.t1/Hhon-g00092.t1/Hhon-g10909.t1/Hhon-g11345.t1/Hhon-g02746.t1/Hhon-g07320.t1/Hhon-g06163.t1/Hhon-g10129.t1",41,"negative regulation of RNA biosynthetic process","BP"
"GO:1903507","GO:1903507","41/304","406/9332",0.100985221674877,3.09998055483536,7.93880181247588,6.97764982689944e-11,1.44856010406432e-08,1.04811645294584e-08,"Hhon-g00684.t1/Hhon-g01603.t1/Hhon-g09981.t1/Hhon-g11170.t1/Hhon-g03907.t1/Hhon-g09380.t1/Hhon-g05962.t1/Hhon-g09266.t1/Hhon-g07787.t1/Hhon-g08561.t1/Hhon-g04244.t1/Hhon-g04246.t1/Hhon-g10567.t1/Hhon-g03304.t1/Hhon-g05246.t1/Hhon-g11664.t1/Hhon-g04500.t1/Hhon-g04501.t1/Hhon-g09473.t1/Hhon-g00226.t1/Hhon-g03531.t1/Hhon-g06894.t1/Hhon-g07578.t1/Hhon-g08741.t1/Hhon-g07460.t1/Hhon-g04016.t1/Hhon-g09672.t1/Hhon-g03869.t1/Hhon-g04459.t1/Hhon-g00521.t1/Hhon-g00976.t1/Hhon-g08813.t1/Hhon-g08814.t1/Hhon-g06160.t1/Hhon-g00092.t1/Hhon-g10909.t1/Hhon-g11345.t1/Hhon-g02746.t1/Hhon-g07320.t1/Hhon-g06163.t1/Hhon-g10129.t1",41,NA,NA
