OG0000184	0	-6	2	42	-6	0	0	0	0	0	0	0	4	4	-6	0	0
OG0000185	4	-4	-1	-6	60	0	0	0	0	0	-3	0	0	3	-4	0	0
OG0000190	-1	-3	1	1	-1	0	-1	1	0	0	1	0	0	0	9	1	1
OG0000191	-3	13	-3	0	7	0	1	-1	1	0	3	2	0	2	-6	0	0
OG0000192	-4	2	5	12	-6	0	-1	0	0	0	4	1	1	1	-3	0	-1
OG0000193	-3	44	8	0	-5	0	0	0	0	0	2	3	0	-2	-6	0	0
OG0000197	-3	1	0	3	3	0	1	2	-1	0	4	1	1	2	-1	-1	0
OG0000198	-3	15	2	1	-1	0	1	0	0	0	3	1	0	0	-4	-1	0
OG0000199	-1	69	-1	0	-1	0	0	0	0	0	1	0	-1	-1	-2	0	0
OG0000203	-2	18	0	-2	4	0	1	0	1	0	2	1	0	0	-4	0	0
OG0000204	-2	11	1	-2	-1	1	0	0	-1	0	2	0	-1	-1	1	2	-1
OG0000205	0	-1	-2	-3	10	0	0	1	-2	0	0	0	0	0	6	4	-1
OG0000209	-3	8	13	-7	4	-1	0	0	0	0	3	2	1	-1	-6	0	0
OG0000216	-2	11	-1	-1	9	0	0	0	-1	0	2	2	0	1	-5	0	0
OG0000217	0	19	-3	-1	-1	0	-1	0	-1	0	0	0	-1	0	-2	1	0
OG0000219	-1	15	-4	5	0	0	0	0	0	0	0	1	0	1	-7	0	0
OG0000220	-1	19	-6	1	1	0	1	1	-5	0	0	0	-1	0	-2	1	0
OG0000221	-1	19	1	-2	-1	0	0	0	-1	0	0	1	0	-1	-6	0	0
OG0000223	0	-2	-4	5	32	0	0	0	0	0	0	0	1	12	-3	0	0
OG0000224	-2	33	-3	-2	2	0	0	0	0	0	1	1	0	0	-3	0	0
OG0000225	-2	17	-1	-1	0	0	-1	-1	1	0	2	0	-1	0	-1	-1	0
OG0000228	1	-3	-6	25	2	0	-1	-1	0	0	-1	0	0	7	-3	0	-1
OG0000229	1	17	-3	-2	2	0	0	0	0	0	-2	0	-1	0	-8	0	0
OG0000231	-2	14	-2	0	0	0	1	0	0	0	1	0	0	0	-2	-1	0
OG0000232	-2	2	-2	2	-3	-1	1	1	0	0	1	0	0	0	6	0	3
OG0000233	-1	56	-2	-1	-1	0	1	0	0	0	1	0	-1	0	-3	0	0
OG0000237	1	3	-3	6	-5	0	0	-1	3	0	-1	0	0	0	-1	-1	0
OG0000238	1	1	-4	-2	2	0	-3	2	0	0	-2	0	-1	0	3	-2	2
OG0000239	0	54	-2	0	-1	0	0	0	0	0	0	1	-2	-1	-3	0	0
OG0000240	-1	57	-2	0	-1	0	0	1	0	0	1	1	-1	-1	-2	0	0
OG0000244	-1	32	-2	1	-3	0	1	0	-2	0	1	0	-1	-1	-1	0	0
OG0000246	-3	14	0	2	0	0	0	0	-1	0	4	1	0	1	-4	0	0
OG0000247	-1	0	-1	-2	10	0	1	-2	3	0	0	0	0	1	-3	0	0
OG0000248	-1	45	-3	-4	10	0	0	0	0	0	1	1	0	0	-4	0	0
OG0000252	-3	9	1	-2	5	0	2	2	-1	0	3	1	0	0	-2	0	0
OG0000259	0	-1	-1	28	7	0	0	0	0	0	0	0	2	12	-1	0	0
OG0000260	-1	25	-2	1	-2	0	1	0	-1	0	0	1	0	0	-5	0	0
OG0000261	-1	-5	4	7	-1	-1	1	3	-1	0	1	0	1	1	1	-1	1
OG0000267	-2	43	-1	0	-3	0	-1	0	0	0	1	1	0	-1	-1	0	-1
OG0000272	0	-5	0	26	0	0	0	0	0	0	0	0	2	7	-5	0	0
OG0000273	-3	7	17	-8	5	0	0	0	0	0	2	3	1	0	-7	0	0
OG0000274	-1	54	-1	-1	-1	0	1	0	-1	0	0	0	-1	0	-2	0	0
OG0000275	-2	27	-2	-2	0	0	0	0	0	0	0	1	-1	0	-2	0	-1
OG0000277	-2	15	-2	2	-1	0	-1	0	0	0	1	0	0	0	-2	0	0
OG0000278	-1	33	-2	0	-2	0	0	0	-1	0	0	1	-1	0	-2	0	0
OG0000279	-1	15	-6	7	0	0	-1	0	-1	0	1	0	0	2	-3	1	-2
OG0000280	-1	-3	-1	27	3	0	0	0	0	0	0	0	3	8	-3	0	0
OG0000283	1	0	0	0	0	6	-4	6	-9	0	0	-3	0	0	10	6	-1
OG0000289	-2	29	-2	1	-3	0	0	1	0	0	2	0	0	0	-1	0	0
OG0000291	-2	27	-1	-2	-1	0	0	0	0	0	2	1	0	-1	-3	0	0
OG0000292	0	-2	0	5	-4	0	-2	1	0	0	-1	0	0	0	6	-1	3
OG0000293	-1	50	-2	0	0	0	0	0	0	0	1	0	0	-1	-2	0	0
OG0000296	6	25	-3	-1	-2	0	0	0	0	0	-5	0	-3	-1	-5	0	0
OG0000298	-2	2	0	-1	6	0	1	1	-2	0	2	0	0	0	-1	0	0
OG0000301	-2	46	-1	0	-2	0	0	0	0	0	0	0	0	-1	-1	0	0
OG0000303	-2	1	7	1	2	-1	0	0	0	0	3	1	2	0	-4	0	0
OG0000304	-2	-2	6	-2	3	-1	2	-2	5	0	2	0	0	0	3	0	0
OG0000306	16	-5	-1	4	0	0	0	0	0	0	-13	0	0	0	-7	0	0
OG0000308	-2	31	-1	-1	-1	0	0	-1	0	0	1	0	-1	0	-1	0	0
OG0000309	-3	11	1	7	-3	0	0	0	0	0	3	2	0	0	-5	0	0
OG0000310	0	0	-1	39	-1	0	0	0	0	0	0	0	1	8	-1	0	0
OG0000312	-1	0	-4	5	20	0	0	0	0	0	1	1	1	8	-2	0	0
OG0000315	-1	48	-2	0	0	0	0	0	0	0	1	0	0	-1	-2	0	0
OG0000316	-2	13	0	0	0	0	0	0	-1	0	3	1	0	0	-1	0	0
OG0000319	1	13	-3	-4	4	0	0	0	0	0	-2	0	-1	0	-3	0	0
OG0000322	-1	0	-1	45	-4	0	0	0	0	0	0	0	1	4	-2	0	0
OG0000325	-1	35	-2	2	-3	0	0	0	0	0	1	0	-1	0	-3	0	0
OG0000327	-2	1	2	1	1	-1	1	1	-1	0	2	1	1	1	-1	0	0
OG0000328	-2	24	-1	0	-1	0	-2	2	0	0	2	1	-1	0	-1	0	0
OG0000329	-2	5	1	-4	17	-1	0	-1	0	0	2	1	1	1	-4	0	0
OG0000330	-1	14	-2	-2	2	0	1	-1	1	0	0	0	0	0	-1	-1	0
OG0000331	-1	32	-2	0	-2	0	0	0	0	0	1	0	-1	0	-2	0	0
OG0000332	-2	24	-2	1	-2	0	1	0	0	0	2	0	-1	0	0	0	0
OG0000333	2	35	-3	1	-3	0	0	0	0	0	-2	0	-2	-1	-5	0	0
OG0000335	6	13	-3	3	-5	0	0	0	0	0	-5	0	-1	0	-5	0	0
OG0000336	-2	11	-1	0	1	0	1	0	0	0	2	1	0	0	-4	0	0
OG0000337	0	-3	-3	10	11	0	0	0	0	0	0	0	2	9	-4	0	0
OG0000338	2	24	-3	-1	0	0	0	0	0	0	-2	0	-2	-1	-5	0	0
OG0000339	-1	2	1	2	-4	0	3	0	-1	0	1	0	0	0	1	0	0
OG0000341	0	4	-1	-1	3	0	0	2	-3	0	0	0	0	0	-2	0	0
OG0000345	0	52	0	0	0	0	0	0	0	0	0	0	-2	-1	-3	0	0
OG0000347	-1	6	8	5	-6	0	0	0	0	0	1	1	1	0	-8	0	0
OG0000349	-1	36	-2	-1	3	0	0	0	0	0	2	1	-1	0	-3	0	0
OG0000350	-2	0	3	-2	3	0	-2	0	0	0	3	0	1	0	1	0	0
OG0000354	23	-1	0	-1	0	0	0	0	0	0	-18	-1	0	-1	-5	0	0
OG0000356	31	-1	1	0	0	0	0	0	0	0	-23	-1	0	-1	-2	0	0
OG0000358	-1	-1	1	2	9	0	-1	0	-2	0	1	0	1	3	-3	0	0
OG0000360	0	0	-2	-2	40	0	0	0	0	0	0	0	1	4	-2	0	0
OG0000362	1	-5	2	12	3	0	0	0	0	0	-1	0	3	4	-5	0	0
OG0000366	-2	20	0	2	1	0	0	0	0	0	2	3	0	0	-5	0	0
OG0000367	-1	-3	-2	19	-1	-2	2	3	0	0	1	0	1	4	1	0	0
OG0000369	-1	35	-1	-1	-2	0	0	0	0	0	0	0	0	-1	-2	0	0
OG0000370	-2	17	-1	-1	1	0	1	1	0	0	1	0	0	0	-1	0	0
OG0000371	-1	26	-1	-1	0	0	0	0	-1	0	1	0	0	-1	-2	0	0
OG0000372	-2	16	2	2	-1	0	0	0	0	0	3	1	0	0	-4	0	0
OG0000373	27	-2	1	0	-1	0	0	0	0	0	-20	-1	0	0	-3	0	0
OG0000377	13	-4	0	2	-2	0	0	0	0	0	-11	0	0	0	-7	0	0
OG0000378	-2	13	-3	-1	6	0	-2	0	0	0	2	0	0	0	-2	0	0
OG0000379	-1	42	-1	0	-1	0	0	0	0	0	1	0	0	-1	-2	0	0
OG0000380	-1	45	-1	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0
OG0000381	-1	22	-1	-1	0	0	0	0	-1	0	1	1	-1	0	-2	0	0
OG0000382	-1	16	-3	-1	2	0	0	0	0	0	0	0	0	0	-3	0	0
OG0000383	8	8	-3	-1	-2	0	0	0	1	0	-6	0	-1	-1	-5	0	0
OG0000385	-2	12	4	0	-3	0	0	0	0	0	2	1	0	0	-3	0	0
OG0000386	-1	14	-1	-1	-1	0	1	0	0	0	1	0	0	0	0	0	0
OG0000387	-2	0	0	-1	4	0	1	-1	1	0	1	0	0	0	4	1	0
OG0000388	-1	36	-1	0	-1	0	0	0	0	0	1	0	-1	-1	-2	0	0
OG0000391	-2	13	8	-1	-2	0	0	0	0	0	2	1	0	-1	-4	0	0
OG0000392	-2	7	0	1	5	0	1	0	0	0	3	1	1	1	-4	0	-1
OG0000393	-1	18	0	1	-3	0	1	0	-1	0	1	1	0	-1	-4	0	0
OG0000400	-2	-1	5	4	-2	0	-1	1	-3	0	1	1	1	0	-2	0	0
OG0000401	-1	24	-2	2	-2	0	0	0	-2	0	0	0	-1	0	-2	0	0
OG0000402	0	-4	-1	7	11	0	0	0	0	0	-1	0	1	8	-4	0	0
OG0000403	-2	29	-2	-1	0	0	0	0	-2	0	1	0	0	0	-1	0	0
OG0000404	26	-2	-1	3	-2	0	0	0	0	0	-19	0	0	0	-2	0	0
OG0000405	0	2	0	0	-2	-1	2	0	0	0	0	0	0	0	4	0	0
OG0000407	-1	36	-1	0	-1	0	0	0	0	0	1	1	0	-1	-2	0	0
OG0000408	-1	41	-1	0	-1	0	1	0	-1	0	1	0	-1	0	-2	0	0
OG0000416	-1	38	-1	-1	-1	0	0	0	0	0	1	0	0	0	-2	0	0
OG0000418	-1	25	-1	-1	1	-1	0	0	0	0	2	0	-1	0	-2	-1	0
OG0000419	-2	27	-2	0	1	0	0	0	0	0	1	1	-1	0	-2	0	0
OG0000420	-1	39	-1	0	0	0	0	0	0	0	1	0	-1	0	-2	0	0
OG0000425	-1	39	0	0	-2	0	0	0	0	0	1	0	-1	0	-2	0	0
OG0000426	-2	17	-2	1	2	0	0	0	0	0	2	1	0	1	-3	0	-1
OG0000427	-1	29	-2	1	-1	0	0	0	0	0	0	0	-1	0	-2	0	0
OG0000429	-2	15	1	-3	0	0	-2	0	-1	0	1	1	0	-1	-3	0	0
OG0000430	-1	15	-1	0	-1	0	0	-1	9	0	0	0	-1	-1	0	-1	1
OG0000431	-1	26	0	-1	-1	0	0	0	-1	0	1	1	0	-1	-2	0	0
OG0000434	13	-4	19	-1	-1	0	0	0	0	0	-11	0	0	-3	-4	0	0
OG0000439	-1	21	-3	0	4	0	-1	0	-1	0	1	1	0	0	-2	0	0
OG0000440	-1	27	1	-2	-1	0	0	0	0	0	1	0	0	-1	-4	0	0
OG0000441	7	2	1	-4	0	-1	0	-1	2	0	-6	0	0	-1	-3	-1	0
OG0000442	-1	7	0	1	-1	-1	1	0	1	0	1	0	0	0	-2	-1	0
OG0000444	-1	15	-2	-1	3	0	0	0	-1	0	0	0	0	0	-2	0	0
OG0000446	1	-2	-2	-3	32	0	3	0	0	0	-1	0	0	1	0	0	0
OG0000447	0	2	-1	-2	0	0	0	-2	2	0	-1	0	-2	0	4	2	0
OG0000450	-1	-1	5	-6	31	0	0	0	0	0	0	1	2	1	-2	0	0
OG0000453	-1	25	-2	0	0	0	-1	0	1	0	1	0	0	0	-2	0	0
OG0000459	-2	0	3	6	4	0	0	0	0	0	1	1	3	3	-4	0	0
OG0000460	2	6	-1	-1	0	-1	1	0	0	0	-3	0	0	-1	-3	0	0
OG0000461	-1	33	-1	-1	0	0	0	0	0	0	1	1	-1	0	-2	0	0
OG0000462	-1	38	0	0	0	0	1	0	0	0	0	0	-1	0	-1	0	0
OG0000463	-1	35	0	0	-1	0	0	0	0	0	0	0	-1	0	-2	0	0
OG0000465	-1	6	-2	-1	1	0	1	1	0	0	1	0	0	0	4	0	1
OG0000470	-1	0	-3	16	4	0	0	0	0	0	0	0	1	7	-3	0	0
OG0000471	-2	12	7	-5	5	0	0	0	0	0	2	2	0	0	-5	0	0
OG0000472	-1	38	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0
OG0000473	17	-1	-1	0	-2	0	0	0	0	0	-14	-1	-1	0	-2	0	0
OG0000474	-1	39	-1	0	0	0	0	0	0	0	0	1	-1	0	-2	0	0
OG0000475	24	-1	0	0	0	0	0	0	0	0	-19	-1	0	-1	-1	0	-1
OG0000476	0	-1	0	42	-3	0	0	0	0	0	0	0	0	2	-1	0	0
OG0000478	-1	14	1	-2	0	0	1	0	0	0	1	0	0	-1	-2	0	0
OG0000480	-1	17	-1	-1	1	0	0	0	0	0	1	1	0	0	-4	0	0
OG0000482	0	16	-1	-1	-1	0	0	1	-1	0	0	0	-1	0	-2	0	0
OG0000486	0	33	-2	0	-1	0	1	0	0	0	0	0	-1	0	-2	0	0
OG0000487	-1	34	-1	0	0	0	0	0	0	0	1	0	-1	0	-2	0	0
OG0000491	0	12	-2	-1	-1	0	-1	0	-1	0	-1	0	-2	0	0	0	0
OG0000495	-1	36	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0
OG0000498	-1	34	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
OG0000501	-2	17	-1	1	-2	0	0	0	0	0	2	0	0	0	-2	0	-1
OG0000502	-1	21	-2	0	0	0	0	0	0	0	0	0	0	0	-2	0	0
OG0000504	1	1	-3	-1	6	-1	1	-2	2	0	-1	0	0	0	-1	0	0
OG0000505	-1	29	-2	0	-2	0	0	0	0	0	1	0	0	0	-1	0	0
OG0000506	0	30	-2	0	-1	0	0	0	-1	0	-1	0	-1	-1	-3	0	0
OG0000507	0	0	0	0	0	1	-1	3	-3	0	0	0	-2	0	7	3	0
OG0000511	-1	12	-1	-1	4	0	0	1	0	0	1	0	0	0	-1	0	0
OG0000512	-2	21	-1	0	0	0	0	0	0	0	1	1	0	0	-3	0	0
OG0000513	-2	22	0	-1	-1	0	0	0	0	0	1	0	0	0	-2	0	0
OG0000518	0	-3	1	4	1	0	0	5	-1	0	0	0	0	1	0	0	0
OG0000529	0	31	-1	0	-1	0	1	0	0	0	0	0	0	0	-1	0	0
OG0000531	-1	16	-1	0	-1	0	0	0	0	0	1	1	0	0	-2	0	0
OG0000532	0	17	1	-2	-1	-1	0	-1	0	0	0	0	-1	-2	-4	0	0
OG0000533	0	-2	-2	23	1	0	0	0	0	0	0	0	0	7	-2	0	0
OG0000534	-1	15	0	2	-3	0	0	0	-1	0	1	0	0	0	-3	0	0
OG0000538	-1	18	-2	1	-2	0	2	0	0	0	0	0	0	0	-2	0	0
OG0000539	-1	-1	-1	0	0	1	0	0	-2	0	0	0	0	0	5	6	-1
OG0000541	0	27	-2	-1	-1	0	0	0	0	0	0	0	-1	0	-3	0	0
OG0000548	-1	24	-1	0	0	0	0	0	-1	0	1	0	0	0	-1	0	0
OG0000552	-1	3	-2	-1	1	0	1	-3	1	0	1	0	0	0	3	3	0
OG0000553	-1	15	-1	-1	1	0	0	-1	1	0	1	0	0	0	1	0	0
OG0000554	0	21	-1	-2	2	0	0	0	0	0	0	0	0	0	-1	0	0
OG0000555	4	3	-2	-3	6	0	1	0	0	0	-3	0	0	0	-3	0	-1
OG0000556	-2	15	1	-2	-1	-1	0	0	0	0	2	0	0	-1	-2	0	0
OG0000557	0	18	-2	1	-2	0	0	0	0	0	0	0	0	0	-2	0	0
OG0000558	-1	19	-2	-2	2	0	0	0	0	0	1	0	0	0	-2	0	0
OG0000562	-1	30	-1	0	-1	0	0	0	1	0	0	0	0	0	-1	0	0
OG0000564	-2	19	-1	-1	0	0	0	0	0	0	1	0	0	0	-2	0	0
OG0000566	-1	3	-2	25	-3	0	0	0	0	0	1	0	0	3	-3	0	0
OG0000567	-1	9	2	-1	-1	-1	0	-1	0	0	1	0	0	0	-2	0	0
OG0000568	0	0	0	-1	-1	0	3	0	0	0	0	0	0	-1	3	3	-1
OG0000569	-1	15	-1	2	-2	0	1	0	1	0	1	0	0	0	-2	0	0
OG0000570	-1	18	-2	-1	1	0	0	0	0	0	1	0	0	0	-2	0	0
OG0000571	-1	20	-2	-2	3	0	0	0	1	0	1	0	0	0	-3	0	0
OG0000572	-1	32	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0
OG0000575	0	2	0	-1	-1	1	-1	1	-6	0	0	0	-1	-2	2	5	0
OG0000579	-1	15	-1	-2	2	0	0	0	0	0	0	0	0	0	-2	0	0
OG0000580	0	23	-2	1	-1	0	1	0	0	0	0	0	0	0	-2	0	0
OG0000583	-2	9	-1	-2	3	0	0	-1	1	0	1	0	0	0	-2	-1	0
OG0000585	-2	1	0	0	7	0	0	0	0	0	1	1	0	2	-2	1	-1
OG0000586	-1	20	-1	0	0	0	0	0	0	0	1	0	0	0	-3	0	0
OG0000591	-1	19	0	0	-1	0	1	0	0	0	0	0	0	0	-1	0	0
