Family ID	0.271524	0.829438	1.89904	
OG0000008	9.52006e-73	3.11253e-40	4.10522e-27	
OG0000012	9.22748e-87	2.20107e-51	1.35948e-36	
OG0000013	3.28708e-69	1.15744e-37	1.20345e-25	
OG0000015	1.72366e-60	7.38738e-35	1.59275e-24	
OG0000016	7.26324e-50	3.07232e-29	2.53142e-21	
OG0000020	1.99806e-63	8.19588e-36	1.09522e-24	
OG0000025	1.44064e-52	2.86969e-33	2.54784e-25	
OG0000026	1.65577e-47	9.57257e-30	1.6552e-22	
OG0000027	2.48432e-57	6.70531e-33	1.82633e-23	
OG0000029	2.96922e-62	1.18719e-35	7.3016e-24	
OG0000031	2.71607e-36	1.21882e-22	2.62019e-18	
OG0000032	1.68879e-61	1.0257e-38	1.01675e-27	
OG0000033	9.05842e-29	7.15424e-19	2.62344e-16	
OG0000034	2.61311e-63	2.34665e-36	1.48609e-24	
OG0000035	1.1362e-41	1.60366e-24	1.35726e-18	
OG0000036	2.39948e-69	1.875e-39	5.13445e-26	
OG0000038	5.24553e-41	7.9204e-26	7.5658e-20	
OG0000040	1.44331e-21	1.59958e-16	2.18003e-15	
OG0000043	3.26435e-78	3.66718e-44	1.24567e-28	
OG0000046	2.51492e-46	8.67086e-30	1.66699e-22	
OG0000047	2.09794e-71	9.99414e-39	3.99912e-25	
OG0000049	8.21156e-63	8.80268e-36	4.26512e-24	
OG0000050	4.98944e-49	3.45674e-29	1.79523e-21	
OG0000052	3.53902e-57	1.26068e-31	5.92778e-22	
OG0000053	2.99207e-43	8.72685e-26	6.39509e-19	
OG0000054	1.02205e-40	8.45139e-24	2.70262e-18	
OG0000055	3.5441e-34	8.47066e-22	1.26434e-17	
OG0000056	1.58714e-36	3.1186e-23	2.46274e-18	
OG0000057	3.08014e-43	4.43939e-26	1.92847e-19	
OG0000058	2.16266e-41	4.6843e-25	6.62111e-19	
OG0000059	1.76175e-70	1.28875e-41	2.06029e-28	
OG0000060	4.27859e-43	1.61583e-27	1.06884e-20	
OG0000061	1.12498e-25	8.86154e-18	1.01629e-15	
OG0000062	1.44897e-51	1.70651e-33	1.86184e-25	
OG0000069	1.78824e-20	9.14226e-16	6.86713e-15	
OG0000071	1.40527e-44	4.11532e-27	5.6919e-20	
OG0000072	1.38624e-42	6.27637e-26	1.99805e-19	
OG0000073	2.38588e-50	2.39988e-29	3.21223e-21	
OG0000075	8.00178e-59	5.42697e-35	2.54868e-24	
OG0000077	3.78265e-69	2.56158e-39	7.02489e-25	
OG0000078	1.70362e-38	5.67547e-23	1.77366e-17	
OG0000080	1.6841e-56	6.40078e-33	5.38804e-22	
OG0000081	5.75606e-48	3.2792e-28	3.75975e-20	
OG0000082	4.81286e-24	1.04724e-17	1.21511e-15	
OG0000085	3.36481e-29	6.07252e-20	2.08454e-16	
OG0000086	2.44675e-26	1.50732e-18	5.55971e-16	
OG0000087	3.83516e-74	5.85587e-43	7.10957e-28	
OG0000093	3.85165e-58	1.02275e-33	4.14067e-22	
OG0000094	4.27864e-30	1.50757e-19	5.16991e-16	
OG0000095	1.1518e-31	3.02895e-20	1.38801e-16	
OG0000100	2.28601e-50	1.86702e-29	5.18908e-21	
OG0000102	5.09616e-66	1.55895e-37	9.37955e-25	
OG0000104	3.17309e-53	5.61941e-30	1.18884e-20	
OG0000105	4.86611e-56	5.88555e-33	2.51167e-22	
OG0000106	6.00914e-53	1.56818e-32	6.17507e-23	
OG0000107	1.09838e-60	8.31243e-36	2.09903e-24	
OG0000108	3.89072e-66	2.217e-37	7.06623e-25	
OG0000110	2.41981e-31	1.838e-19	1.10648e-15	
OG0000112	8.42745e-40	7.84607e-25	4.04813e-18	
OG0000113	3.68178e-55	1.16805e-32	1.42625e-22	
OG0000115	1.31103e-20	1.65138e-15	2.76924e-14	
OG0000116	4.02921e-26	5.14961e-19	7.2338e-17	
OG0000118	5.42077e-38	3.74214e-23	1.48148e-17	
OG0000119	2.70608e-52	2.34873e-31	6.64719e-22	
OG0000122	7.02576e-31	1.2407e-19	6.47831e-16	
OG0000123	7.85756e-35	1.87999e-22	7.42266e-17	
OG0000125	6.72893e-43	5.47581e-26	4.00985e-19	
OG0000126	3.38664e-37	8.3184e-25	2.35939e-19	
OG0000127	7.9267e-47	3.71698e-28	2.09053e-20	
OG0000128	3.08944e-22	3.34089e-16	1.61372e-14	
OG0000129	4.07568e-38	3.90765e-26	5.99727e-21	
OG0000131	2.73331e-75	9.72881e-44	1.01237e-27	
OG0000132	6.85752e-26	7.00448e-18	2.05726e-15	
OG0000133	1.1734e-53	1.76922e-33	5.40785e-24	
OG0000134	9.49821e-75	6.62591e-43	4.93244e-28	
OG0000135	9.63119e-41	1.31286e-24	3.05865e-18	
OG0000136	1.92515e-32	5.29602e-21	4.99546e-17	
OG0000137	2e-49	1.13287e-29	1.02685e-20	
OG0000139	1.18023e-54	3.08728e-32	6.98301e-22	
OG0000141	4.2969e-38	2.004e-23	2.55638e-17	
OG0000142	1.59025e-57	1.41027e-33	1.04777e-21	
OG0000143	3.76283e-34	6.53815e-23	3.55125e-18	
OG0000144	1.44131e-42	3.55938e-26	2.84687e-19	
OG0000146	9.55738e-69	2.63252e-38	6.59736e-24	
OG0000147	1.59434e-29	4.22534e-21	1.02374e-17	
OG0000148	9.13983e-43	5.85374e-26	7.55008e-19	
OG0000149	1.46537e-56	8.77842e-34	4.89626e-22	
OG0000152	5.74541e-31	1.60659e-20	1.67863e-15	
OG0000153	1.86681e-57	3.988e-34	3.4773e-23	
OG0000154	8.19489e-42	1.20233e-27	5.14616e-22	
OG0000156	6.22405e-15	1.88128e-12	1.19109e-12	
OG0000158	9.88733e-27	4.88495e-18	9.4995e-14	
OG0000159	1.61104e-75	1.91196e-43	5.37687e-27	
OG0000161	1.11344e-32	8.74928e-23	2.08893e-18	
OG0000162	6.50272e-67	9.03863e-40	1.0421e-25	
OG0000164	3.2798e-30	2.47286e-19	2.44838e-15	
OG0000166	3.65629e-26	8.64879e-19	3.04797e-16	
OG0000167	4.32107e-44	9.34913e-27	4.29841e-19	
OG0000169	1.1e-25	1.03759e-17	3.1678e-15	
OG0000170	6.42445e-37	1.1825e-22	2.88235e-17	
OG0000171	1.7457e-20	9.3603e-16	2.21811e-14	
OG0000172	1.4911e-31	2.03594e-20	2.05544e-16	
OG0000173	2.1583e-65	5.96633e-37	4.02883e-23	
OG0000176	2.16727e-31	1.47226e-20	1.54775e-16	
OG0000177	1.43206e-80	7.52686e-48	2.91926e-29	
OG0000178	3.60681e-57	2.72274e-34	2.12384e-23	
OG0000179	4.644e-20	6.71833e-15	6.82377e-14	
OG0000180	7.01226e-25	1.70365e-17	4.05215e-15	
OG0000181	1.27179e-25	4.04746e-17	1.55674e-14	
OG0000182	1.83797e-19	3.84342e-15	5.53006e-14	
OG0000183	1.35408e-37	3.40399e-23	1.43042e-16	
OG0000184	4.09536e-56	1.35785e-32	3.39973e-21	
OG0000185	9.61599e-73	6.70132e-42	6.09062e-26	
OG0000190	8.62778e-18	8.06618e-14	4.16516e-13	
OG0000191	4.58859e-30	9.25505e-20	3.65009e-16	
OG0000192	1.03589e-28	5.48408e-19	1.083e-15	
OG0000193	6.54402e-58	4.46421e-33	2.33041e-21	
OG0000194	3.46351e-18	1.72755e-13	8.09712e-13	
OG0000195	3.19668e-11	5.94883e-11	7.39021e-12	
OG0000197	3.13136e-21	3.06313e-16	1.42195e-14	
OG0000198	2.05651e-23	1.11951e-16	1.05378e-14	
OG0000199	3.06937e-69	3.12906e-41	4.268e-26	
OG0000203	5.10395e-26	1.03473e-17	4.16211e-15	
OG0000204	2.63961e-21	1.9503e-15	6.15092e-14	
OG0000205	8.97096e-25	6.09508e-17	2.02409e-14	
OG0000207	3.88271e-17	6.95234e-14	2.86713e-13	
OG0000209	4.46916e-34	2.38199e-21	9.69917e-17	
OG0000216	4.78054e-24	4.25541e-16	7.52209e-14	
OG0000217	3.76414e-24	4.01901e-17	9.18561e-15	
OG0000219	4.79718e-24	4.93607e-16	1.14028e-13	
OG0000220	5.56058e-36	7.65331e-25	1.46981e-19	
OG0000221	2.6727e-24	1.54973e-16	4.50487e-14	
OG0000223	3.32348e-48	2.9584e-29	1.20809e-19	
OG0000224	4.68868e-36	2.50014e-22	8.40193e-17	
OG0000225	1.00331e-23	6.51506e-17	9.84754e-15	
OG0000228	6.45201e-43	4.28047e-27	8.66522e-20	
OG0000229	7.80729e-25	2.22371e-16	8.77536e-14	
OG0000231	4.8659e-19	9.95417e-15	9.33027e-14	
OG0000232	8.54954e-22	5.81072e-16	2.49675e-14	
OG0000233	3.84273e-59	3.97819e-36	4.36854e-24	
OG0000237	4.06012e-20	6.03406e-15	1.3792e-13	
OG0000238	8.60603e-24	2.51989e-18	2.27255e-16	
OG0000239	5.38447e-56	1.69085e-33	5.00185e-22	
OG0000240	2.19746e-60	2.49435e-36	1.09477e-23	
OG0000244	2.60303e-39	6.91082e-25	2.26634e-18	
OG0000245	4.27441e-15	7.90571e-13	1.1948e-12	
OG0000246	1.0585e-23	1.75209e-16	4.53532e-14	
OG0000247	5.87616e-22	5.11955e-17	3.03716e-15	
OG0000248	9.11153e-58	2.03825e-33	1.84278e-21	
OG0000251	3.91997e-13	1.19591e-11	5.02946e-12	
OG0000252	1.70948e-26	5.46073e-19	3.36765e-16	
OG0000253	2.15147e-12	3.95863e-11	1.055e-11	
OG0000254	1.73581e-19	8.63059e-14	1.19005e-12	
OG0000258	1.95572e-16	1.75991e-13	4.08755e-13	
OG0000259	3.51257e-44	2.44096e-27	2.09268e-18	
OG0000260	7.34698e-32	6.0579e-21	1.36015e-16	
OG0000261	1.63754e-26	4.09324e-19	2.87273e-16	
OG0000264	1.38786e-15	3.15651e-13	5.10384e-13	
OG0000267	1.46352e-48	9.22057e-30	1.10447e-20	
OG0000269	1.39264e-14	3.54839e-12	3.65536e-12	
OG0000272	2.94161e-39	4.79154e-24	8.1527e-17	
OG0000273	2.71646e-39	1.92449e-23	1.59019e-16	
OG0000274	1.21143e-58	3.12038e-36	2.70675e-24	
OG0000275	5.60041e-30	2.0744e-19	2.56455e-15	
OG0000277	9.96546e-21	2.54324e-15	6.39237e-14	
OG0000278	7.28216e-36	1.31734e-22	7.57749e-17	
OG0000279	8.82661e-33	1.7129e-21	7.18628e-17	
OG0000280	4.27047e-40	8.79775e-25	4.05879e-17	
OG0000282	2.12495e-18	1.61574e-13	1.18019e-12	
OG0000283	5.84252e-62	1.00641e-43	4.87169e-32	
OG0000285	1.07564e-17	2.1814e-13	1.38461e-12	
OG0000286	2.88176e-15	2.87095e-12	4.57541e-12	
OG0000287	1.18909e-15	1.76947e-12	3.38552e-12	
OG0000289	1.23248e-34	7.78472e-22	1.88596e-16	
OG0000290	1.95559e-11	1.00678e-10	1.64537e-11	
OG0000291	2.0114e-30	1.28339e-19	2.14638e-15	
OG0000292	2.46865e-24	1.11757e-17	3.76938e-15	
OG0000293	4.76577e-51	4.60462e-31	8.87815e-21	
OG0000296	9.28871e-39	3.85088e-23	1.42486e-16	
OG0000298	1.77473e-17	3.59634e-14	1.87445e-13	
OG0000301	6.21276e-48	2.25518e-29	6.09509e-20	
OG0000303	3.12062e-20	2.5593e-15	6.43488e-14	
OG0000304	1.61149e-30	9.81231e-22	5.94074e-18	
OG0000305	5.6486e-15	3.74984e-13	3.37331e-13	
OG0000306	8.25893e-36	1.0366e-21	1.33984e-15	
OG0000308	7.50484e-34	9.64152e-22	2.05974e-16	
OG0000309	1.5524e-25	1.082e-16	8.83658e-14	
OG0000310	9.63008e-48	4.2833e-29	2.56726e-19	
OG0000312	5.5961e-34	1.946e-21	7.39927e-16	
OG0000315	2.94198e-49	4.50771e-30	3.00304e-20	
OG0000316	5.60117e-20	8.99335e-15	3.24311e-13	
OG0000318	2.32895e-16	6.9453e-13	2.22464e-12	
OG0000319	1.26056e-22	2.45383e-15	2.44874e-13	
OG0000322	2.01092e-52	1.36331e-31	1.3462e-20	
OG0000325	1.55325e-39	3.34072e-24	2.28722e-17	
OG0000327	2.09429e-18	2.88681e-15	2.04907e-14	
OG0000328	8.35097e-35	2.27168e-23	2.75154e-18	
OG0000329	3.43377e-31	2.50824e-20	3.557e-16	
OG0000330	4.28424e-22	5.24913e-16	3.53271e-14	
OG0000331	2.32692e-34	8.30431e-22	2.10258e-16	
OG0000332	1.39046e-31	9.56683e-21	2.92395e-16	
OG0000333	2.34121e-44	1.80175e-26	4.11029e-18	
OG0000335	2.78996e-29	4.37145e-18	3.36814e-14	
OG0000336	1.80477e-19	1.20491e-14	1.69757e-13	
OG0000337	3.71673e-32	2.42904e-20	6.96855e-15	
OG0000338	3.64242e-31	1.70142e-19	5.02997e-15	
OG0000339	3.36778e-18	2.42785e-15	1.17783e-14	
OG0000341	6.97418e-17	2.35429e-14	1.01313e-13	
OG0000345	7.44923e-55	6.69063e-33	4.93942e-21	
OG0000347	4.14663e-26	5.62456e-17	1.75707e-13	
OG0000348	4.00656e-14	1.02851e-11	8.63965e-12	
OG0000349	1.3148e-41	2.80558e-25	1.08088e-17	
OG0000350	6.52078e-18	8.45869e-15	4.65495e-14	
OG0000351	6.74008e-11	1.60237e-10	2.54848e-11	
OG0000353	4.24781e-12	6.44765e-12	2.18372e-12	
OG0000354	1.33948e-41	6.04402e-25	4.77153e-17	
OG0000355	1.42649e-10	5.21262e-11	5.61425e-12	
OG0000356	1.04726e-53	2.27179e-31	1.37289e-19	
OG0000358	5.5875e-21	6.79048e-16	2.55943e-14	
OG0000359	1.42547e-19	2.91524e-14	6.87545e-13	
OG0000360	7.06283e-45	3.65183e-27	2.64473e-18	
OG0000362	4.49795e-28	2.10166e-18	5.30103e-14	
OG0000366	9.78506e-30	3.11849e-19	1.6813e-14	
OG0000367	1.18999e-42	6.06618e-29	3.79121e-22	
OG0000369	1.63892e-36	6.30673e-23	1.01306e-16	
OG0000370	1.71824e-23	1.21319e-16	2.47484e-14	
OG0000371	8.0157e-29	5.23184e-19	5.33052e-15	
OG0000372	7.99148e-24	4.0116e-16	1.67704e-13	
OG0000373	8.78303e-48	2.93225e-28	1.78392e-18	
OG0000374	6.29863e-17	6.95609e-13	4.23804e-12	
OG0000376	5.22868e-13	1.96068e-11	1.17819e-11	
OG0000377	1.93709e-30	5.12921e-19	2.92229e-14	
OG0000378	2.22337e-26	1.83891e-18	7.99913e-16	
OG0000379	9.29878e-44	6.54424e-27	1.68271e-18	
OG0000380	9.28604e-46	2.96128e-28	3.21899e-19	
OG0000381	5.34488e-26	1.48768e-17	2.59128e-14	
OG0000382	1.66648e-20	1.58925e-14	6.63121e-13	
OG0000383	2.24618e-25	2.46007e-16	1.9369e-13	
OG0000384	9.98023e-14	4.49476e-12	2.39723e-12	
OG0000385	1.42931e-20	2.78588e-14	9.73148e-13	
OG0000386	8.84516e-19	1.80197e-14	2.404e-13	
OG0000387	9.71648e-17	2.73458e-13	1.24689e-12	
OG0000388	5.20613e-38	7.28228e-24	3.42261e-17	
OG0000391	4.65525e-25	3.7202e-16	2.21355e-13	
