"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006813","GO:0006813","potassium ion transport",30,0.701322418032477,2.29155557950703,5.67506350578381e-07,5.35505298031878e-05,5.00135713638375e-05,1140,"tags=83%, list=24%, signal=64%","XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-016576#KCNAS-DROME#P08510/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-026089#SUP9-CAEEL#O17185/XLOC-010401#KCNAS-DROME#P08510/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-003641#KCNAL-DROME#P17971/XLOC-022104#CNGA2-BOVIN#Q03041/XLOC-025482#KCNA1-HUMAN#Q09470/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-009305#S12A8-XENLA#Q6A4L1/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-014890#TWK7-CAEEL#P34410/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-013756#KCNH6-RAT#O54853/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-016727#XLOC-016727/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-013198#S12A2-HUMAN#P55011/XLOC-009071#KCMA1-PIG#O18866/XLOC-025648#HCN4-HUMAN#Q9Y3Q4"
"GO:0007600","GO:0007600","sensory perception",115,0.472840398113973,1.96044127901137,6.72596298088093e-07,6.17516114758177e-05,5.76729798701995e-05,1243,"tags=49%, list=26%, signal=37%","XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-022249#GLRA1-BOVIN#P57695/XLOC-016576#KCNAS-DROME#P08510/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-011808#CALN-CHICK#P05419/XLOC-017988#AMT3-CAEEL#Q21565/gene-evm.model.ptg000004l.34#RLBP1-MOUSE#Q9Z275/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-010401#KCNAS-DROME#P08510/XLOC-017986#XLOC-017986/XLOC-000356#DRAM2-MOUSE#Q9CR48/XLOC-015872#DIS1D-DICDI#P02888/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-003641#KCNAL-DROME#P17971/XLOC-017989#AMT3-CAEEL#Q21565/XLOC-009528#DYRK4-HUMAN#Q9NR20/XLOC-016621#KGP1-BOVIN#P00516/XLOC-015788#OTOF-HUMAN#Q9HC10/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-024323#RDGB-DROME#P43125/XLOC-000125#GRCR2-DROME#Q9W4S1/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-026219#ACHA7-BOVIN#P54131/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-000541#PO4F3-DANRE#Q90435/XLOC-000646#GBRB-LYMST#P26714/XLOC-013756#KCNH6-RAT#O54853/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-003200#LRP2-PIG#C0HL13/XLOC-000351#AT2B4-BOVIN#D3K0R6/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-006348#CACB1-RABIT#P19517/XLOC-010031#ACHB4-BOVIN#Q8SPU6/gene-evm.model.ptg000004l.174#PHLP-HUMAN#Q13371/XLOC-010665#MYC-MARMO#P22555/XLOC-025937#AT8B2-HUMAN#P98198/XLOC-016727#XLOC-016727/XLOC-021574#MYO7A-AEDAE#Q17LW0/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-024311#U119B-HUMAN#A6NIH7/XLOC-013198#S12A2-HUMAN#P55011/XLOC-001627#GLRA4-MOUSE#Q61603/XLOC-008965#ADCY3-RAT#P21932/XLOC-023988#AIP-HUMAN#O00170/XLOC-000421#AT8A1-MOUSE#P70704/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-009071#KCMA1-PIG#O18866/XLOC-002464#WHRN-HUMAN#Q9P202/XLOC-014519#PHLP-HUMAN#Q13371/XLOC-016691#XLOC-016691/XLOC-007078#PLCB4-HUMAN#Q15147"
"GO:0055085","GO:0055085","transmembrane transport",177,0.437485588165045,1.90690809487949,8.08833751437782e-07,7.23054803587933e-05,6.75297763665783e-05,1140,"tags=40%, list=24%, signal=31%","XLOC-002395#XLOC-002395/XLOC-009684#KCND3-HUMAN#Q9UK17/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-022249#GLRA1-BOVIN#P57695/XLOC-016576#KCNAS-DROME#P08510/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-020399#GBRA1-CHICK#P19150/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-017988#AMT3-CAEEL#Q21565/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-020738#S36A2-MOUSE#Q8BHK3/XLOC-020762#SCN1-HETBL#Q05973/XLOC-026089#SUP9-CAEEL#O17185/XLOC-010401#KCNAS-DROME#P08510/XLOC-013649#GBRB1-BOVIN#P08220/XLOC-017986#XLOC-017986/XLOC-003716#SC5A9-MOUSE#Q8VDT1/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-003641#KCNAL-DROME#P17971/XLOC-017989#AMT3-CAEEL#Q21565/XLOC-022104#CNGA2-BOVIN#Q03041/XLOC-025482#KCNA1-HUMAN#Q09470/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-012915#GBRB2-BOVIN#P0C2W5/XLOC-024323#RDGB-DROME#P43125/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-013526#GLRA2-DANRE#F1R8P4/XLOC-009305#S12A8-XENLA#Q6A4L1/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-026219#ACHA7-BOVIN#P54131/XLOC-023758#S6A19-RAT#Q2A865/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-000025#SC6A9-XENLA#A7Y2W8/XLOC-014890#TWK7-CAEEL#P34410/XLOC-004005#CAC1G-RAT#O54898/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-000646#GBRB-LYMST#P26714/XLOC-013756#KCNH6-RAT#O54853/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-025984#DISP1-DANRE#Q6R5J2/XLOC-003200#LRP2-PIG#C0HL13/XLOC-000351#AT2B4-BOVIN#D3K0R6/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-006348#CACB1-RABIT#P19517/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-010665#MYC-MARMO#P22555/XLOC-021365#VGLU2-RAT#Q9JI12/XLOC-025075#DRD2A-XENLA#P24628/XLOC-025937#AT8B2-HUMAN#P98198/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-018281#RHG01-MOUSE#Q5FWK3/XLOC-013198#S12A2-HUMAN#P55011/XLOC-022952#GBRR1-MOUSE#P56475/XLOC-001627#GLRA4-MOUSE#Q61603/XLOC-000421#AT8A1-MOUSE#P70704/XLOC-025587#SCN1-HETBL#Q05973/XLOC-024492#S13A3-MOUSE#Q91Y63/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-000985#CSCL6-ARATH#F4HYR3/XLOC-009071#KCMA1-PIG#O18866/XLOC-025648#HCN4-HUMAN#Q9Y3Q4"
"GO:0001508","GO:0001508","action potential",34,0.652376629785099,2.20322107871766,9.38857403178656e-07,8.17768871435357e-05,7.63756062936699e-05,1327,"tags=76%, list=28%, signal=56%","XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-016576#KCNAS-DROME#P08510/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-020762#SCN1-HETBL#Q05973/XLOC-010401#KCNAS-DROME#P08510/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-003641#KCNAL-DROME#P17971/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-000136#FGF16-DANRE#Q2HXK8/XLOC-004005#CAC1G-RAT#O54898/XLOC-000646#GBRB-LYMST#P26714/XLOC-013756#KCNH6-RAT#O54853/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-006348#CACB1-RABIT#P19517/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-001627#GLRA4-MOUSE#Q61603/XLOC-025587#SCN1-HETBL#Q05973/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/XLOC-009071#KCMA1-PIG#O18866/XLOC-025648#HCN4-HUMAN#Q9Y3Q4/XLOC-003110#XLOC-003110/gene-evm.model.ptg000017l.11#GNAQ-RAT#P82471"
"GO:0030431","GO:0030431","sleep",26,0.701749836402476,2.20818178653776,1.57774798779074e-06,0.000133990247863128,0.000125140327242139,1168,"tags=77%, list=24%, signal=58%","XLOC-002395#XLOC-002395/XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-016576#KCNAS-DROME#P08510/XLOC-020399#GBRA1-CHICK#P19150/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-010401#KCNAS-DROME#P08510/XLOC-013649#GBRB1-BOVIN#P08220/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-016621#KGP1-BOVIN#P00516/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-012915#GBRB2-BOVIN#P0C2W5/XLOC-013526#GLRA2-DANRE#F1R8P4/XLOC-020732#S5A1-BOVIN#A5PJS2/XLOC-001802#KCTD8-HUMAN#Q6ZWB6/gene-evm.model.ptg000020l.955#CANB1-BOVIN#P63099/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-003786#PDE4D-MOUSE#Q01063/XLOC-022952#GBRR1-MOUSE#P56475/XLOC-025648#HCN4-HUMAN#Q9Y3Q4/XLOC-001333#RHG07-BOVIN#A7E300"
"GO:0006614","GO:0006614","SRP-dependent cotranslational protein targeting to membrane",42,-0.545070719864893,-2.37079932733352,2.33997733886365e-06,0.000193875683417557,0.000181070390226831,2198,"tags=100%, list=46%, signal=54%","gene-evm.model.ptg000027l.22#SRP72-CANLF#P33731/XLOC-006030#SEC63-MOUSE#Q8VHE0/XLOC-004956#SRP68-CANLF#Q00004/XLOC-004100#RS2-ICTPU#Q90YS3/XLOC-009946#RS10-LUMRU#O77302/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-007982#RL4-BOVIN#Q58DW0/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025719#RS6-HUMAN#P62753/gene-evm.model.ptg000024l.56#RL19-DROME#P36241/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-002342#RL28-MOUSE#P41105/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-010434#RL27A-DICDI#P48160/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-012514#RL32-CANLF#E2RKA8/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-000352#RL31-HELVI#Q9GP16/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-024301#RLA2-BRAFL#O01725/XLOC-002295#RL7A-TAKRU#O57592/XLOC-001583#S61A2-ONCMY#Q98SN8/XLOC-004140#RSSA-XENTR#Q6P8D1/XLOC-011698#RS20-BOVIN#Q3ZBH8/XLOC-025535#RL17-PODCA#P37380/XLOC-009482#RLA0-CAEEL#Q93572/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-011597#RL22-RAT#P47198/XLOC-009134#RLA1-RAT#P19944/XLOC-006619#RS26-ANOGA#Q9GT45/XLOC-012851#RL12-CAEBR#P61865/XLOC-001831#RL21A-YEAST#Q02753/XLOC-022823#RS30-MOUSE#P62862/XLOC-012280#RL15-CYPCA#Q7T3N7"
"GO:0050905","GO:0050905","neuromuscular process",38,0.625255931198776,2.16047831713847,4.42265603577763e-06,0.000357708632227062,0.000334082338141197,1162,"tags=66%, list=24%, signal=50%","XLOC-022020#XLOC-022020/XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-022249#GLRA1-BOVIN#P57695/XLOC-016576#KCNAS-DROME#P08510/XLOC-006611#NDF1-DANRE#O42202/XLOC-010401#KCNAS-DROME#P08510/XLOC-024333#FCN1-RAT#Q9WTS8/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-015788#OTOF-HUMAN#Q9HC10/XLOC-025696#FIBA-APOPA#P19477/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-000136#FGF16-DANRE#Q2HXK8/XLOC-000541#PO4F3-DANRE#Q90435/XLOC-000646#GBRB-LYMST#P26714/XLOC-013642#ADCY5-RABIT#P40144/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-000351#AT2B4-BOVIN#D3K0R6/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-021574#MYO7A-AEDAE#Q17LW0/XLOC-000421#AT8A1-MOUSE#P70704/XLOC-018214#KCC2D-CHICK#Q5ZKI0/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-009071#KCMA1-PIG#O18866/XLOC-011766#DVL3-XENTR#B1WAP7"
"GO:0008076","GO:0008076","voltage-gated potassium channel complex",16,0.764014276716355,2.16542346910261,4.71051459689643e-06,0.00036367313831039,0.000339652894618322,1140,"tags=100%, list=24%, signal=76%","XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-016576#KCNAS-DROME#P08510/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-026537#KCIP1-HUMAN#Q9NZI2/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-010401#KCNAS-DROME#P08510/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-003641#KCNAL-DROME#P17971/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-013756#KCNH6-RAT#O54853/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-009071#KCMA1-PIG#O18866/XLOC-025648#HCN4-HUMAN#Q9Y3Q4"
"GO:0034705","GO:0034705","potassium channel complex",16,0.764014276716355,2.16542346910261,4.71051459689643e-06,0.00036367313831039,0.000339652894618322,1140,"tags=100%, list=24%, signal=76%","XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-016576#KCNAS-DROME#P08510/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-026537#KCIP1-HUMAN#Q9NZI2/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-010401#KCNAS-DROME#P08510/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-003641#KCNAL-DROME#P17971/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-013756#KCNH6-RAT#O54853/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-009071#KCMA1-PIG#O18866/XLOC-025648#HCN4-HUMAN#Q9Y3Q4"
"GO:0045211","GO:0045211","postsynaptic membrane",36,0.628176921888385,2.15310050316937,6.84720506191573e-06,0.000516887902118394,0.000482747977932492,1161,"tags=64%, list=24%, signal=49%","XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-022249#GLRA1-BOVIN#P57695/XLOC-016576#KCNAS-DROME#P08510/XLOC-020399#GBRA1-CHICK#P19150/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-010401#KCNAS-DROME#P08510/XLOC-013649#GBRB1-BOVIN#P08220/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-003641#KCNAL-DROME#P17971/XLOC-012915#GBRB2-BOVIN#P0C2W5/XLOC-013526#GLRA2-DANRE#F1R8P4/XLOC-001802#KCTD8-HUMAN#Q6ZWB6/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-000646#GBRB-LYMST#P26714/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-000351#AT2B4-BOVIN#D3K0R6/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-022952#GBRR1-MOUSE#P56475/XLOC-018214#KCC2D-CHICK#Q5ZKI0/XLOC-009071#KCMA1-PIG#O18866/XLOC-020696#GEPH-HUMAN#Q9NQX3"
"GO:0050906","GO:0050906","detection of stimulus involved in sensory perception",29,0.647057229156668,2.0951419073811,9.93426180202979e-06,0.000733623637858592,0.000685168537101094,1243,"tags=76%, list=26%, signal=56%","XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-016576#KCNAS-DROME#P08510/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-017988#AMT3-CAEEL#Q21565/XLOC-010401#KCNAS-DROME#P08510/XLOC-017986#XLOC-017986/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-017989#AMT3-CAEEL#Q21565/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-000541#PO4F3-DANRE#Q90435/XLOC-000351#AT2B4-BOVIN#D3K0R6/XLOC-006348#CACB1-RABIT#P19517/XLOC-010665#MYC-MARMO#P22555/XLOC-025937#AT8B2-HUMAN#P98198/XLOC-013198#S12A2-HUMAN#P55011/XLOC-000421#AT8A1-MOUSE#P70704/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-016691#XLOC-016691/XLOC-007078#PLCB4-HUMAN#Q15147"
"GO:0030594","GO:0030594","neurotransmitter receptor activity",20,0.71149006891465,2.14873470953899,1.47361624782295e-05,0.00106507965826693,0.000994732221934686,1192,"tags=90%, list=25%, signal=68%","XLOC-020399#GBRA1-CHICK#P19150/XLOC-002188#HRH2-CAVPO#P47747/XLOC-013649#GBRB1-BOVIN#P08220/XLOC-012915#GBRB2-BOVIN#P0C2W5/XLOC-013526#GLRA2-DANRE#F1R8P4/XLOC-002498#HRH2-RAT#P25102/XLOC-026219#ACHA7-BOVIN#P54131/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-000646#GBRB-LYMST#P26714/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-022288#HRH2-GORGO#Q76MS7/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-025075#DRD2A-XENLA#P24628/XLOC-022952#GBRR1-MOUSE#P56475/XLOC-001627#GLRA4-MOUSE#Q61603/XLOC-009026#OCTB1-DROME#Q9VCZ3"
"GO:0098797","GO:0098797","plasma membrane protein complex",92,0.478569073814183,1.93323197957298,1.54256395094966e-05,0.00109168536278667,0.00101958064652682,1140,"tags=41%, list=24%, signal=32%","XLOC-009684#KCND3-HUMAN#Q9UK17/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-022249#GLRA1-BOVIN#P57695/XLOC-016576#KCNAS-DROME#P08510/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-012467#GNAI2-HUMAN#P04899/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-026537#KCIP1-HUMAN#Q9NZI2/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-010401#KCNAS-DROME#P08510/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-003641#KCNAL-DROME#P17971/XLOC-003033#GPA2-DICDI#P16051/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-003715#GNAI-PATPE#P30676/XLOC-011095#XLOC-011095/XLOC-026219#ACHA7-BOVIN#P54131/XLOC-012343#XLOC-012343/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-004005#CAC1G-RAT#O54898/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-000646#GBRB-LYMST#P26714/XLOC-013756#KCNH6-RAT#O54853/gene-evm.model.ptg000001l.43#gene-evm.model.ptg000001l.43/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-006348#CACB1-RABIT#P19517/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-007185#FZD8-XENLA#O93274/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/XLOC-009071#KCMA1-PIG#O18866/XLOC-025648#HCN4-HUMAN#Q9Y3Q4"
